id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,prediction_volumen_cer,volumen_horas,prediction_volumen_horas,volumen_ganancias,prediction_volumen_ganancias,volumen_porcentaje_asistencia,prediction_volumen_porcentaje_asistencia
8428.0,509.0,1939.0,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.477326968973747
8413.0,509.0,1373.0,54.0,54.0,324.0,324.0,13500.0,13500.0,0.0,0.9268313621990468
8389.0,509.0,212.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.477326968973747
8395.0,509.0,540.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8400.0,509.0,695.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8403.0,509.0,815.0,20.0,20.0,120.0,120.0,5000.0,5000.0,0.0,0.9268313621990468
8405.0,509.0,1008.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8408.0,509.0,1126.0,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.8750994431185362
8414.0,509.0,1386.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.8750994431185362
8416.0,509.0,1445.0,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
8419.0,509.0,1532.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.8750994431185362
8422.0,509.0,1615.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8427.0,509.0,1900.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
8402.0,509.0,804.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
8404.0,509.0,886.0,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
8426.0,509.0,1869.0,37.0,37.0,222.0,222.0,9250.0,9040.12069053412,0.0,0.9268313621990468
8432.0,509.0,2139.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.477326968973747
8412.0,509.0,1366.0,20.0,20.0,120.0,120.0,5000.0,5000.0,0.0,0.9268313621990468
8397.0,509.0,595.0,20.0,20.0,120.0,120.0,5000.0,5000.0,0.0,0.9268313621990468
8406.0,509.0,1043.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8431.0,509.0,2074.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
8396.0,509.0,559.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8430.0,509.0,2064.0,78.0,78.0,468.0,468.0,19500.0,19500.0,0.0,0.9268313621990468
8385.0,509.0,57.0,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
8387.0,509.0,126.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8388.0,509.0,140.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8390.0,509.0,359.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8409.0,509.0,1194.0,19.0,19.0,114.0,114.0,4750.0,4750.0,0.0,0.9268313621990468
8424.0,509.0,1654.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.8750994431185362
8425.0,509.0,1659.0,34.0,34.0,204.0,204.0,8500.0,8500.0,0.0,0.9268313621990468
8384.0,509.0,33.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8391.0,509.0,369.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8394.0,509.0,528.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
8421.0,509.0,1614.0,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
8418.0,509.0,1488.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.8750994431185362
8417.0,509.0,1477.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.8750994431185362
8429.0,509.0,1978.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8392.0,509.0,507.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8411.0,509.0,1298.0,36.0,36.0,216.0,216.0,9000.0,9040.12069053412,0.0,0.9268313621990468
8410.0,509.0,1253.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8401.0,509.0,747.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8415.0,509.0,1439.0,44.0,44.0,264.0,264.0,11000.0,11176.98745275888,0.0,0.9268313621990468
8393.0,509.0,524.0,31.0,31.0,186.0,186.0,7750.0,7750.0,0.0,0.9268313621990468
8407.0,509.0,1085.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.8750994431185362
8399.0,509.0,689.0,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.477326968973747
8420.0,509.0,1594.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.8750994431185362
9684.0,569.0,670.0,25.0,25.0,150.0,150.0,6250.0,6250.0,0.0,0.9268313621990468
9730.0,569.0,1626.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
9741.0,569.0,1828.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.477326968973747
9655.0,569.0,37.0,19.0,17.75,114.0,114.0,4750.0,4443.75873015873,0.0,0.9268313621990468
9662.0,569.0,180.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
9670.0,569.0,328.0,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
9676.0,569.0,472.0,26.0,26.0,156.0,156.0,6500.0,6500.0,0.0,0.9268313621990468
9685.0,569.0,688.0,25.0,25.0,150.0,150.0,6250.0,6250.0,0.0,0.9268313621990468
9705.0,569.0,1159.0,45.0,45.0,270.0,270.0,11250.0,11176.98745275888,0.0,0.9268313621990468
9747.0,569.0,1939.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
9701.0,569.0,1101.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.8750994431185362
9712.0,569.0,1241.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.8750994431185362
9716.0,569.0,1312.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9718.0,569.0,1373.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9657.0,569.0,58.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.477326968973747
9664.0,569.0,212.0,42.0,42.0,252.0,252.0,10500.0,10500.0,0.0,0.9268313621990468
9668.0,569.0,287.0,32.0,32.0,192.0,192.0,8000.0,8000.0,0.0,0.9268313621990468
9673.0,569.0,412.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.477326968973747
9686.0,569.0,695.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
9695.0,569.0,1024.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.8750994431185362
9699.0,569.0,1078.0,46.0,46.0,276.0,276.0,11500.0,11176.98745275888,0.0,0.9268313621990468
9702.0,569.0,1126.0,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
9708.0,569.0,1195.0,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
9719.0,569.0,1393.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.8750994431185362
9720.0,569.0,1412.0,27.0,27.0,162.0,162.0,6750.0,6750.0,0.0,0.9268313621990468
9723.0,569.0,1459.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.8750994431185362
9728.0,569.0,1595.0,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
9737.0,569.0,1728.0,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.8750994431185362
9740.0,569.0,1811.0,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.477326968973747
9744.0,569.0,1881.0,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.477326968973747
9745.0,569.0,1900.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
9746.0,569.0,1901.0,33.0,33.0,198.0,198.0,8250.0,8250.0,0.0,0.9268313621990468
9665.0,569.0,247.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
9677.0,569.0,492.0,31.0,31.0,186.0,186.0,7750.0,7750.0,0.0,0.9268313621990468
9690.0,569.0,803.0,35.0,35.0,210.0,210.0,8750.0,9040.12069053412,0.0,0.9268313621990468
9697.0,569.0,1042.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9726.0,569.0,1549.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9751.0,569.0,2030.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
9693.0,569.0,993.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9735.0,569.0,1707.0,27.0,27.0,162.0,162.0,6750.0,6750.0,0.0,0.9268313621990468
9713.0,569.0,1266.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
9734.0,569.0,1694.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.8750994431185362
9743.0,569.0,1869.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
9669.0,569.0,305.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
9687.0,569.0,739.0,20.0,20.0,120.0,120.0,5000.0,5000.0,0.0,0.9268313621990468
9688.0,569.0,774.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
9698.0,569.0,1077.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9717.0,569.0,1319.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
9654.0,569.0,22.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9681.0,569.0,590.0,29.0,29.0,174.0,174.0,7250.0,7250.0,0.0,0.9268313621990468
9739.0,569.0,1804.0,59.0,59.0,354.0,354.0,14750.0,14750.0,0.0,0.9268313621990468
9752.0,569.0,2098.0,61.0,61.0,366.0,366.0,15250.0,15250.0,0.0,0.9268313621990468
9671.0,569.0,351.0,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
9683.0,569.0,628.0,32.0,32.0,192.0,192.0,8000.0,8000.0,0.0,0.9268313621990468
9696.0,569.0,1030.0,30.0,30.0,180.0,180.0,7500.0,7500.0,0.0,0.9268313621990468
9753.0,569.0,2120.0,22.0,22.0,132.0,132.0,5500.0,5500.0,0.0,0.9268313621990468
9660.0,569.0,107.0,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
9667.0,569.0,253.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
9692.0,569.0,898.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
9656.0,569.0,57.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
9658.0,569.0,93.0,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.477326968973747
9663.0,569.0,200.0,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
9674.0,569.0,428.0,30.0,30.0,180.0,180.0,7500.0,7500.0,0.0,0.9268313621990468
9709.0,569.0,1212.0,27.0,27.0,162.0,162.0,6750.0,6750.0,0.0,0.9268313621990468
9710.0,569.0,1226.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9725.0,569.0,1543.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.8750994431185362
9731.0,569.0,1650.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9733.0,569.0,1681.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.8750994431185362
9736.0,569.0,1712.0,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
9738.0,569.0,1786.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
9694.0,569.0,1002.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.8750994431185362
9714.0,569.0,1288.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9724.0,569.0,1517.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
9727.0,569.0,1573.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.8750994431185362
9729.0,569.0,1620.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.8750994431185362
9749.0,569.0,1971.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
9653.0,569.0,4.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9691.0,569.0,853.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9682.0,569.0,604.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
9679.0,569.0,533.0,35.0,35.0,210.0,210.0,8750.0,9040.12069053412,0.0,0.9268313621990468
9711.0,569.0,1234.0,27.0,27.0,162.0,162.0,6750.0,6750.0,0.0,0.9268313621990468
9750.0,569.0,1972.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
9715.0,569.0,1298.0,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
9722.0,569.0,1444.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.8750994431185362
9659.0,569.0,99.0,41.0,41.0,246.0,246.0,10250.0,10250.0,0.0,0.9268313621990468
9672.0,569.0,352.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
9675.0,569.0,460.0,51.0,51.0,306.0,306.0,12750.0,12750.0,0.0,0.9268313621990468
9706.0,569.0,1164.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.8750994431185362
9721.0,569.0,1439.0,68.0,68.0,408.0,408.0,17000.0,17000.0,0.0,0.9268313621990468
9748.0,569.0,1965.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
9666.0,569.0,252.0,26.0,26.0,156.0,156.0,6500.0,6500.0,0.0,0.9268313621990468
9700.0,569.0,1085.0,63.0,63.0,378.0,378.0,15750.0,15750.0,0.0,0.9268313621990468
9704.0,569.0,1150.0,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
9707.0,569.0,1179.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
9703.0,569.0,1146.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.8750994431185362
9732.0,569.0,1670.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.8750994431185362
9689.0,569.0,780.0,35.0,35.0,210.0,210.0,8750.0,9040.12069053412,0.0,0.9268313621990468
9678.0,569.0,502.0,34.0,34.0,204.0,204.0,8500.0,8500.0,0.0,0.9268313621990468
9742.0,569.0,1858.0,19.0,19.0,114.0,114.0,4750.0,4750.0,0.0,0.9268313621990468
9680.0,569.0,552.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
9661.0,569.0,131.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
258.0,1071.0,703.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
249.0,1071.0,12.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
250.0,1071.0,21.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
251.0,1071.0,79.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
252.0,1071.0,149.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
253.0,1071.0,185.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
254.0,1071.0,258.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
255.0,1071.0,410.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
256.0,1071.0,416.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
257.0,1071.0,616.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
259.0,1071.0,753.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
260.0,1071.0,863.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
261.0,1071.0,903.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
262.0,1071.0,921.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
263.0,1071.0,930.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
264.0,1071.0,1036.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
265.0,1071.0,1040.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
266.0,1071.0,1054.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
267.0,1071.0,1106.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
268.0,1071.0,1110.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
269.0,1071.0,1391.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
270.0,1071.0,1409.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
271.0,1071.0,1554.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
272.0,1071.0,1607.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
273.0,1071.0,1629.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
274.0,1071.0,1698.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
275.0,1071.0,1705.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
276.0,1071.0,1767.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
277.0,1071.0,1821.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
278.0,1071.0,1957.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
279.0,1071.0,1967.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
280.0,1071.0,1975.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
281.0,1071.0,2035.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
282.0,1071.0,2046.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
283.0,1071.0,2097.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
284.0,1071.0,2107.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
2482.0,1326.0,740.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
2483.0,1326.0,1312.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2488.0,1326.0,2011.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
2486.0,1326.0,1888.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
2489.0,1326.0,2088.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
2484.0,1326.0,1429.0,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.3357234779300443
2481.0,1326.0,377.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
2480.0,1326.0,75.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
2485.0,1326.0,1539.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
2487.0,1326.0,1946.0,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.3357234779300443
1739.0,1193.0,800.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1765.0,1193.0,1278.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
1782.0,1193.0,1828.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
1796.0,1193.0,2131.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
1716.0,1193.0,12.0,11.0,10.272727272727272,66.0,66.0,2750.0,2605.787157287157,0.0,0.3357234779300443
1718.0,1193.0,149.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1751.0,1193.0,1054.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1770.0,1193.0,1409.0,140.0,135.66666666666666,840.0,885.0,35000.0,29375.0,0.0,0.6194690265486726
1775.0,1193.0,1554.0,52.0,52.0,312.0,312.0,13000.0,13000.0,0.0,0.9268313621990468
1788.0,1193.0,1975.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
1793.0,1193.0,2046.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1795.0,1193.0,2107.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
1774.0,1193.0,1480.0,155.0,135.66666666666666,930.0,885.0,38750.0,27199.97369614512,0.0,0.9268313621990468
1783.0,1193.0,1838.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1734.0,1193.0,564.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
1745.0,1193.0,936.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
1767.0,1193.0,1335.0,30.0,30.0,180.0,180.0,7500.0,7500.0,0.0,0.9268313621990468
1724.0,1193.0,310.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1748.0,1193.0,974.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1781.0,1193.0,1817.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
1754.0,1193.0,1119.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1721.0,1193.0,235.0,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
1723.0,1193.0,247.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1763.0,1193.0,1264.0,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.3357234779300443
1777.0,1193.0,1572.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1789.0,1193.0,1984.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
1791.0,1193.0,2034.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
1792.0,1193.0,2040.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1794.0,1193.0,2052.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
1717.0,1193.0,112.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1719.0,1193.0,163.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
1720.0,1193.0,231.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
1727.0,1193.0,440.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1730.0,1193.0,495.0,20.0,20.0,120.0,120.0,5000.0,5000.0,0.0,0.9268313621990468
1749.0,1193.0,1001.0,17.0,17.0,102.0,102.0,4250.0,4250.0,0.0,0.6194690265486726
1776.0,1193.0,1560.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1726.0,1193.0,437.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1729.0,1193.0,485.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
1731.0,1193.0,527.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1741.0,1193.0,845.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
1785.0,1193.0,1898.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1722.0,1193.0,240.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1769.0,1193.0,1350.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
1780.0,1193.0,1776.0,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
1786.0,1193.0,1904.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1766.0,1193.0,1292.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
1784.0,1193.0,1873.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1742.0,1193.0,898.0,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
1735.0,1193.0,622.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1743.0,1193.0,920.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
1768.0,1193.0,1336.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
1728.0,1193.0,470.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
1732.0,1193.0,545.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1771.0,1193.0,1449.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
1787.0,1193.0,1962.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1755.0,1193.0,1129.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
1750.0,1193.0,1053.0,26.0,26.0,156.0,156.21428571428572,6500.0,6500.0,0.0,0.9268313621990468
1764.0,1193.0,1270.0,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
1778.0,1193.0,1619.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1744.0,1193.0,933.0,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
1773.0,1193.0,1463.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
1761.0,1193.0,1251.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
1779.0,1193.0,1624.0,43.0,44.66666666666666,258.0,258.0,10750.0,10750.0,0.0,0.6194690265486726
1725.0,1193.0,371.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
1733.0,1193.0,553.0,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
1736.0,1193.0,626.0,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.3357234779300443
1737.0,1193.0,647.0,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
1738.0,1193.0,704.0,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
1740.0,1193.0,837.0,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
1746.0,1193.0,961.0,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
1747.0,1193.0,967.0,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.3357234779300443
1752.0,1193.0,1059.0,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
