"area_familia","modalidad","canton","provincia","id_fact_oc","num_cap_cer","total_cursos","total_horas","total_ganancias","%_asistencia","carga_horaria","costo","anio","volumen_capacitados","confidence(range2)","confidence(range1)","prediction(volumen_capacitados)","cost"
"electricidad y electrónica","presencial","quito","pichincha",1077.0,10.0,22.0,320.0,0.0,0.1263104711380573,32.0,0.0,2020.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"electricidad y electrónica","presencial","quito","pichincha",1079.0,396.0,22.0,12672.0,0.0,5.001894657067071,32.0,0.0,2020.0,"range2",0.8135467035506486,0.18645329644935127,"range2",0.6270934071012974
"tecnologías de la información y comunicación","presencial","quito","pichincha",1081.0,201.0,22.0,6432.0,62197.44,2.5388404698749527,32.0,309.44,2020.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"electricidad y electrónica","presencial","quito","pichincha",1083.0,340.0,22.0,10880.0,0.0,4.2945560186939495,32.0,0.0,2020.0,"range2",0.8135467035506486,0.18645329644935127,"range2",0.6270934071012974
"finanzas comercio y ventas","presencial","quito","pichincha",1086.0,6.0,22.0,192.0,0.0,0.0757862826828344,32.0,0.0,2020.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"construcción e infraestructura","online","MISSING","imbabura",1088.0,6.0,1.0,240.0,0.0,0.0,40.0,0.0,2020.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"administración y legislación","presencial","quito","pichincha",1092.0,53.0,2.0,848.0,0.0,0.0,16.0,0.0,2020.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","online","quito","pichincha",1098.0,164.0,56.0,1312.0,0.0,13.344182262001627,8.0,0.0,2020.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1099.0,170.0,56.0,1360.0,0.0,13.83238405207486,8.0,0.0,2020.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"artes y artesanía","presencial","santo domingo","santo domingo de los tsachilas",1102.0,26.0,4.0,1040.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"otras actividades de servicios","desconocida","santo domingo","santo domingo de los tsachilas",1103.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"tecnologías de la información y comunicación","online","quito","pichincha",1105.0,4.0,3.0,96.0,384.0,0.0,24.0,96.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"MISSING","desconocida","quito","pichincha",1107.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"administración y legislación","presencial","quito","pichincha",1108.0,19.0,13.0,380.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"administración y legislación","presencial","quito","pichincha",1112.0,20.0,13.0,320.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"administración y legislación","presencial","quito","pichincha",1114.0,6.0,13.0,48.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"administración y legislación","presencial","quito","pichincha",1117.0,40.0,13.0,800.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.48824439237026834,0.5117556076297317,"range1",0.02351121525946337
"administración y legislación","presencial","quito","pichincha",1121.0,32.0,4.0,1280.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","online","quito","pichincha",1125.0,24.0,8.0,192.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","semipresencial","quito","pichincha",1126.0,201.0,8.0,8040.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.49128558468862993,0.5087144153113701,"range1",0.017428830622740143
"procesos industriales","presencial","quito","pichincha",1129.0,60.0,8.0,960.0,0.0,0.0,16.0,0.0,2022.0,"range2",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","presencial","quito","pichincha",1130.0,40.0,8.0,640.0,0.0,0.0,16.0,0.0,2022.0,"range2",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1136.0,176.0,13.0,7040.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.6518886566460081,0.3481113433539919,"range2",0.30377731329201624
"MISSING","desconocida","ibarra","imbabura",1144.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.49128558468862993,0.5087144153113701,"range1",0.017428830622740143
"industrias  manufactureras","desconocida","ibarra","imbabura",1145.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.49128558468862993,0.5087144153113701,"range1",0.017428830622740143
"servicios socioculturales y a la comunidad","presencial","santo domingo","santo domingo de los tsachilas",1147.0,3.0,30.0,288.0,0.0,0.3787878787878788,96.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"servicios socioculturales y a la comunidad","presencial","santo domingo","santo domingo de los tsachilas",1149.0,1.0,30.0,160.0,0.0,0.1262626262626262,160.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","presencial","santo domingo","santo domingo de los tsachilas",1150.0,30.0,30.0,1350.0,0.0,3.787878787878788,45.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"tecnologías de la información y comunicación","presencial","santo domingo","santo domingo de los tsachilas",1154.0,6.0,30.0,720.0,4953.6,0.7575757575757576,120.0,825.6,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"transporte y logística","presencial","santo domingo","santo domingo de los tsachilas",1156.0,66.0,30.0,12672.0,0.0,8.333333333333332,192.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"servicios socioculturales y a la comunidad","online","santo domingo","santo domingo de los tsachilas",1166.0,473.0,30.0,22704.0,0.0,59.72222222222222,48.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1168.0,8.0,30.0,4800.0,0.0,1.0101010101010102,600.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1170.0,20.0,30.0,4800.0,0.0,2.525252525252525,240.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1172.0,8.0,30.0,2880.0,0.0,1.0101010101010102,360.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1175.0,16.0,30.0,1920.0,0.0,2.0202020202020203,120.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"servicios socioculturales y a la comunidad","presencial","santo domingo","santo domingo de los tsachilas",1177.0,1.0,30.0,40.0,0.0,0.1262626262626262,40.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","online","quito","pichincha",1179.0,320.0,2.0,16000.0,0.0,0.0,50.0,0.0,2022.0,"range2",0.6478841259931826,0.3521158740068174,"range2",0.2957682519863652
"administración y legislación","online","quito","pichincha",1181.0,534.0,2.0,83304.0,0.0,0.0,156.0,0.0,2022.0,"range2",0.8068312416214644,0.19316875837853567,"range2",0.6136624832429287
"alimentación gastronomía y turismo","presencial","guayaquil","guayas",1182.0,7.0,2.0,168.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"administración y legislación","presencial","quito","pichincha",1185.0,10.0,11.0,80.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"administración y legislación","presencial","quito","pichincha",1186.0,21.0,11.0,336.0,0.0,0.0,16.0,0.0,2022.0,"range2",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"tecnologías de la información y comunicación","presencial","quito","pichincha",1187.0,9.0,14.0,360.0,5310.0,0.0,40.0,590.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"tecnologías de la información y comunicación","online","quito","pichincha",1188.0,9.0,14.0,576.0,8496.0,0.0,64.0,944.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","presencial","quito","pichincha",1190.0,4.0,14.0,64.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","presencial","quito","pichincha",1191.0,3.0,14.0,60.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","presencial","quito","pichincha",1192.0,15.0,14.0,300.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"tecnologías de la información y comunicación","presencial","quito","pichincha",1197.0,1.0,14.0,40.0,550.0,0.0,40.0,550.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"tecnologías de la información y comunicación","online","quito","pichincha",1198.0,2.0,14.0,80.0,773.6,0.0,40.0,386.8,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","presencial","quito","pichincha",1199.0,5.0,14.0,100.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","presencial","quito","pichincha",1201.0,4.0,14.0,96.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.32764132041289007,0.6723586795871098,"range1",0.34471735917421975
"procesos industriales","presencial","ambato","tungurahua",1207.0,12.0,35.0,96.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","ambato","tungurahua",1209.0,11.0,35.0,88.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","ambato","tungurahua",1210.0,19.0,35.0,342.0,0.0,0.0,18.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","ambato","tungurahua",1211.0,38.0,35.0,304.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","ambato","tungurahua",1214.0,603.0,35.0,7236.0,0.0,0.0,12.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","ambato","tungurahua",1215.0,61.0,35.0,732.0,0.0,0.0,12.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","ambato","tungurahua",1216.0,61.0,35.0,732.0,0.0,0.0,12.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1220.0,24.0,4.0,9792.0,0.0,0.0,408.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"artes y artesanía","presencial","quito","pichincha",1221.0,16.0,4.0,768.0,0.0,0.0,48.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"transporte y logística","online","latacunga","cotopaxi",1229.0,12.0,4.0,480.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"administración y legislación","presencial","quito","pichincha",1231.0,3.0,55.0,60.0,0.0,1.7857142857142856,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","online","quito","pichincha",1232.0,3.0,55.0,60.0,0.0,1.7857142857142856,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","presencial","quito","pichincha",1234.0,28.0,55.0,224.0,0.0,16.666666666666664,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"forestal ecología y medio ambiente","presencial","quito","pichincha",1237.0,1.0,55.0,20.0,0.0,0.5952380952380952,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"tecnologías de la información y comunicación","presencial","quito","pichincha",1238.0,8.0,55.0,160.0,2360.0,4.761904761904762,20.0,295.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1240.0,40.0,55.0,320.0,0.0,23.809523809523807,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1241.0,16.0,55.0,128.0,0.0,9.523809523809524,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1244.0,65.0,55.0,520.0,0.0,38.69047619047619,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"forestal ecología y medio ambiente","presencial","quito","pichincha",1245.0,2.0,55.0,20.0,0.0,1.1904761904761905,10.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"forestal ecología y medio ambiente","online","quito","pichincha",1246.0,2.0,55.0,20.0,0.0,1.1904761904761905,10.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","quito","pichincha",1247.0,168.0,55.0,3360.0,0.0,100.0,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"construcción e infraestructura","presencial","quito","pichincha",1249.0,1.0,55.0,20.0,0.0,0.5952380952380952,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","online","quito","pichincha",1254.0,464.0,55.0,9280.0,0.0,276.1904761904762,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","online","quito","pichincha",1255.0,35.0,55.0,280.0,0.0,20.833333333333336,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"tecnologías de la información y comunicación","presencial","quito","pichincha",1257.0,8.0,55.0,120.0,384.99999996,4.761904761904762,15.0,48.124999995,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"tecnologías de la información y comunicación","online","quito","pichincha",1260.0,1.0,55.0,8.0,84.0,0.5952380952380952,8.0,84.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","online","quito","pichincha",1262.0,392.0,55.0,15680.0,0.0,233.33333333333331,40.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1265.0,17.0,55.0,170.0,0.0,10.11904761904762,10.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"forestal ecología y medio ambiente","online","quito","pichincha",1266.0,4.0,55.0,32.0,0.0,2.380952380952381,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","quito","pichincha",1267.0,278.0,55.0,2224.0,0.0,165.47619047619045,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1270.0,297.0,55.0,2376.0,0.0,176.78571428571428,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","online","quito","pichincha",1272.0,178.0,55.0,1424.0,0.0,105.95238095238096,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","online","quito","pichincha",1278.0,90.0,55.0,1800.0,0.0,53.57142857142857,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1279.0,115.0,55.0,1150.0,0.0,68.45238095238095,10.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1281.0,1.0,55.0,10.0,0.0,0.5952380952380952,10.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"finanzas comercio y ventas","online","quito","pichincha",1284.0,42.0,55.0,336.0,0.0,25.0,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"tecnologías de la información y comunicación","online","quito","pichincha",1288.0,1.0,55.0,20.0,62.400000000000006,0.5952380952380952,20.0,62.400000000000006,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1290.0,19.0,55.0,152.0,0.0,11.30952380952381,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1291.0,254.0,55.0,2032.0,0.0,151.19047619047618,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1292.0,254.0,55.0,2032.0,0.0,151.19047619047618,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1294.0,306.0,55.0,2448.0,0.0,182.14285714285717,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","quito","pichincha",1296.0,47.0,55.0,376.0,0.0,27.97619047619048,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","online","quito","pichincha",1297.0,47.0,55.0,376.0,0.0,27.97619047619048,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1300.0,1.0,55.0,8.0,0.0,0.5952380952380952,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","online","quito","pichincha",1304.0,102.0,55.0,816.0,0.0,60.71428571428571,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"servicios socioculturales y a la comunidad","online","quito","pichincha",1305.0,97.0,55.0,1940.0,0.0,57.738095238095234,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1306.0,97.0,55.0,1940.0,0.0,57.738095238095234,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1314.0,5.0,55.0,40.0,0.0,2.976190476190476,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1316.0,5.0,55.0,40.0,0.0,2.976190476190476,8.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","online","quito","pichincha",1318.0,1.0,55.0,20.0,0.0,0.5952380952380952,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","presencial","quito","pichincha",1319.0,1.0,55.0,20.0,0.0,0.5952380952380952,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"procesos industriales","presencial","quito","pichincha",1322.0,2.0,55.0,20.0,0.0,1.1904761904761905,10.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","presencial","quito","pichincha",1324.0,357.0,55.0,7140.0,0.0,212.5,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"educación y capacitación","online","quito","pichincha",1325.0,357.0,55.0,7140.0,0.0,212.5,20.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"enseñanza","desconocida","quito","pichincha",1326.0,210.0,4.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.3276907317472178,0.6723092682527821,"range1",0.34461853650556434
"educación y capacitación","presencial","guayaquil","guayas",1330.0,123.0,5.0,8856.0,0.0,0.0,72.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","online","guayaquil","guayas",1331.0,123.0,5.0,8856.0,0.0,0.0,72.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","guayaquil","guayas",1332.0,34.0,5.0,2448.0,0.0,0.0,72.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"artes y artesanía","presencial","latacunga","cotopaxi",1339.0,1.0,27.0,115.0,0.0,0.0,115.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"otras actividades de servicios","desconocida","latacunga","cotopaxi",1341.0,241.0,27.0,0.0,0.0,0.0,0.0,0.0,2022.0,"range2",0.818023678170105,0.1819763218298951,"range2",0.6360473563402099
"administración y legislación","online","quito","pichincha",1344.0,6.0,6.0,240.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"administración y legislación","presencial","quito","pichincha",1346.0,20.0,6.0,400.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"finanzas comercio y ventas","online","quito","pichincha",1349.0,9.0,6.0,180.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"administración y legislación","presencial","quito","pichincha",1353.0,34.0,5.0,1020.0,0.0,0.0,30.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"procesos industriales","presencial","quito","pichincha",1355.0,38.0,14.0,304.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.488293803704596,0.511706196295404,"range1",0.023412392590808018
"procesos industriales","presencial","quito","pichincha",1356.0,313.0,14.0,6260.0,0.0,0.0,20.0,0.0,2022.0,"range2",0.6478841259931826,0.3521158740068174,"range2",0.2957682519863652
"educación y capacitación","presencial","quito","pichincha",1362.0,11.0,14.0,88.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.4913349960229576,0.5086650039770424,"range1",0.017330007954084792
"educación y capacitación","online","quito","pichincha",1363.0,11.0,14.0,88.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.4913349960229576,0.5086650039770424,"range1",0.017330007954084792
"administración y legislación","presencial","quito","pichincha",1365.0,29.0,14.0,580.0,0.0,0.0,20.0,0.0,2022.0,"range2",0.4913349960229576,0.5086650039770424,"range1",0.017330007954084792
"procesos industriales","presencial","quito","pichincha",1367.0,128.0,14.0,1024.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.488293803704596,0.511706196295404,"range1",0.023412392590808018
"educación y capacitación","online","loja","loja",1375.0,362.0,7.0,97740.0,0.0,0.0,270.0,0.0,2022.0,"range2",0.8091798159451934,0.19082018405480658,"range2",0.6183596318903868
"educación y capacitación","online","loja","loja",1378.0,297.0,7.0,53460.0,0.0,0.0,180.0,0.0,2022.0,"range2",0.8162255389163806,0.1837744610836194,"range2",0.6324510778327612
"educación y capacitación","online","loja","loja",1379.0,287.0,7.0,103320.0,0.0,0.0,360.0,0.0,2022.0,"range2",0.8162255389163806,0.1837744610836194,"range2",0.6324510778327612
"educación y capacitación","online","loja","loja",1380.0,273.0,7.0,70980.0,0.0,0.0,260.0,0.0,2022.0,"range2",0.6549298489643697,0.34507015103563027,"range2",0.3098596979287394
"mecánica automotriz","presencial","quito","pichincha",1382.0,2.0,6.0,240.0,0.0,0.0,120.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"alimentación gastronomía y turismo","presencial","quito","pichincha",1383.0,13.0,6.0,2600.0,0.0,0.0,200.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","online","loja","loja",1387.0,21.0,21.0,2100.0,0.0,0.0,100.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"procesos industriales","presencial","quito","pichincha",1392.0,25.0,5.0,500.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","semipresencial","quito","pichincha",1395.0,22.0,5.0,880.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","online","quito","pichincha",1396.0,22.0,5.0,880.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"alimentación gastronomía y turismo","presencial","quito","pichincha",1399.0,79.0,5.0,790.0,0.0,0.0,10.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"procesos industriales","presencial","quito","pichincha",1400.0,40.0,5.0,400.0,0.0,0.0,10.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","guayaquil","guayas",1401.0,6.0,8.0,2850.0,0.0,0.0,475.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","semipresencial","quito","pichincha",1406.0,38.0,7.0,4560.0,0.0,0.0,120.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"procesos industriales","presencial","cuenca","azuay",1407.0,31.0,4.0,496.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","quito","pichincha",1412.0,17.0,4.0,5100.0,0.0,0.0,300.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"educación y capacitación","presencial","quito","pichincha",1414.0,34.0,4.0,20400.0,0.0,0.0,600.0,0.0,2022.0,"range1",0.3277895544158732,0.6722104455841268,"range1",0.3444208911682536
"forestal ecología y medio ambiente","presencial","pastaza","pastaza",1415.0,135.0,18.0,12960.0,0.0,0.0,96.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"electricidad y electrónica","presencial","pastaza","pastaza",1417.0,15.0,18.0,960.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"educación y capacitación","online","pastaza","pastaza",1419.0,37.0,18.0,2368.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"forestal ecología y medio ambiente","presencial","pastaza","pastaza",1421.0,26.0,18.0,1664.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
"forestal ecología y medio ambiente","online","pastaza","pastaza",1422.0,26.0,18.0,1664.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.6545995879223669,0.34540041207763306,"range2",0.3091991758447339
