"area_familia","modalidad","canton","provincia","id_fact_oc","num_cap_cer","total_cursos","volumen_capacitados","total_ganancias","%_asistencia","carga_horaria","costo","anio","total_horas","confidence(range2)","confidence(range1)","prediction(total_horas)","cost"
"transporte y logística","online","cuenca","azuay",1062.0,40.0,5.0,175.0,0.0,0.0,172.0,0.0,2020.0,"range2",0.6513605116020358,0.3486394883979642,"range2",0.30272102320407157
"transporte y logística","presencial","cuenca","azuay",1063.0,29.0,5.0,175.0,0.0,0.0,168.0,0.0,2020.0,"range2",0.6512167755613623,0.34878322443863774,"range2",0.3024335511227245
"tecnologías de la información y comunicación","presencial","quito","pichincha",1065.0,133.0,22.0,2850.0,41155.52,1.6799292661361624,32.0,309.44,2020.0,"range2",0.7814981796765085,0.21850182032349155,"range2",0.562996359353017
"administración y legislación","presencial","quito","pichincha",1066.0,6.0,22.0,2850.0,0.0,0.0757862826828344,32.0,0.0,2020.0,"range1",0.4181013952566557,0.5818986047433443,"range1",0.16379720948668863
"electricidad y electrónica","presencial","quito","pichincha",1067.0,194.0,22.0,2850.0,0.0,2.4504231400783123,32.0,0.0,2020.0,"range2",0.6514127670033832,0.3485872329966167,"range2",0.30282553400676654
"tecnologías de la información y comunicación","presencial","quito","pichincha",1071.0,58.0,22.0,2850.0,17947.52,0.7326007326007326,32.0,309.44,2020.0,"range2",0.6483840484208433,0.35161595157915676,"range2",0.29676809684168654
"electricidad y electrónica","presencial","quito","pichincha",1072.0,107.0,22.0,2850.0,0.0,1.3515220411772135,32.0,0.0,2020.0,"range2",0.6332653196370917,0.36673468036290835,"range2",0.2665306392741833
"electricidad y electrónica","presencial","quito","pichincha",1073.0,112.0,22.0,2850.0,0.0,1.414677276746242,32.0,0.0,2020.0,"range2",0.6404407966172023,0.3595592033827977,"range2",0.28088159323440465
"finanzas comercio y ventas","presencial","quito","pichincha",1074.0,20.0,22.0,2850.0,0.0,0.2526209422761147,32.0,0.0,2020.0,"range1",0.48290431678992496,0.517095683210075,"range1",0.03419136642015008
"electricidad y electrónica","presencial","quito","pichincha",1077.0,10.0,22.0,2850.0,0.0,0.1263104711380573,32.0,0.0,2020.0,"range1",0.4442507445739669,0.5557492554260332,"range1",0.11149851085206625
"electricidad y electrónica","presencial","quito","pichincha",1079.0,396.0,22.0,2850.0,0.0,5.001894657067071,32.0,0.0,2020.0,"range2",0.8008049098160713,0.19919509018392867,"range2",0.6016098196321427
"tecnologías de la información y comunicación","presencial","quito","pichincha",1082.0,178.0,22.0,2850.0,22784.0,2.2483263862574208,32.0,128.0,2020.0,"range2",0.6628216272932187,0.33717837270678125,"range2",0.32564325458643745
"electricidad y electrónica","presencial","quito","pichincha",1083.0,340.0,22.0,2850.0,0.0,4.2945560186939495,32.0,0.0,2020.0,"range2",0.8006991477333555,0.19930085226664448,"range2",0.601398295466711
"electricidad y electrónica","presencial","quito","pichincha",1085.0,141.0,22.0,2850.0,0.0,1.7809776430466089,32.0,0.0,2020.0,"range2",0.6505905207103754,0.3494094792896247,"range2",0.3011810414207507
"finanzas comercio y ventas","presencial","quito","pichincha",1086.0,6.0,22.0,2850.0,0.0,0.0757862826828344,32.0,0.0,2020.0,"range1",0.40532084950183717,0.5946791504981628,"range1",0.1893583009963256
"procesos industriales","online","quito","pichincha",1087.0,189.0,3.0,435.0,0.0,0.0,20.0,0.0,2020.0,"range2",0.651342558200232,0.34865744179976793,"range2",0.3026851164004641
"construcción e infraestructura","online","loja","loja",1089.0,64.0,3.0,81.0,0.0,0.0,20.0,0.0,2020.0,"range2",0.5288315227398953,0.47116847726010463,"range2",0.057663045479790676
"construcción e infraestructura","online","loja","loja",1090.0,2.0,3.0,81.0,0.0,0.0,60.0,0.0,2020.0,"range1",0.5016181982696118,0.4983818017303881,"range2",0.0032363965392237515
"servicios socioculturales y a la comunidad","presencial","manta","manabi",1093.0,26.0,4.0,91.0,0.0,0.0,368.0,0.0,2020.0,"range2",0.6618748626940665,0.3381251373059335,"range2",0.32374972538813296
"tecnologías de la información y comunicación","presencial","quito","pichincha",1100.0,35.0,56.0,3423.0,7610.4,2.8478437754271764,12.0,217.44,2020.0,"range1",0.48113210811099066,0.5188678918890094,"range1",0.03773578377801873
"otras actividades de servicios","desconocida","santo domingo","santo domingo de los tsachilas",1103.0,44.0,4.0,75.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.07018474041947757,0.9298152595805224,"range1",0.8596305191610448
"artes y artesanía","presencial","santo domingo","santo domingo de los tsachilas",1104.0,3.0,4.0,75.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.22940548783589346,0.7705945121641066,"range1",0.5411890243282131
"administración y legislación","presencial","quito","pichincha",1111.0,90.0,13.0,348.0,0.0,0.0,120.0,0.0,2022.0,"range2",0.6513800026680956,0.34861999733190446,"range2",0.30276000533619113
"administración y legislación","presencial","quito","pichincha",1113.0,8.0,13.0,348.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3768869062519918,0.6231130937480082,"range1",0.24622618749601638
"administración y legislación","presencial","quito","pichincha",1114.0,6.0,13.0,348.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3313118360191476,0.6686881639808524,"range1",0.3373763279617048
"administración y legislación","presencial","quito","pichincha",1118.0,35.0,13.0,348.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.48863264550153124,0.5113673544984688,"range1",0.02273470899693758
"administración y legislación","presencial","quito","pichincha",1119.0,7.0,13.0,348.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.3724053962316158,0.6275946037683843,"range1",0.2551892075367685
"procesos industriales","semipresencial","quito","pichincha",1127.0,230.0,8.0,582.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.6666222504351982,0.3333777495648018,"range2",0.33324450087039637
"procesos industriales","presencial","quito","pichincha",1130.0,40.0,8.0,582.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.4128616471607167,0.5871383528392832,"range1",0.17427670567856646
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1135.0,104.0,13.0,2079.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.6478474977621903,0.35215250223780964,"range2",0.29569499552438067
"administración y legislación","presencial","manta","manabi",1139.0,42.0,3.0,619.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.5375062022463446,0.4624937977536554,"range2",0.0750124044926892
"administración y legislación","presencial","manta","manabi",1140.0,102.0,3.0,619.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.651201086736552,0.3487989132634479,"range2",0.30240217347310405
"industrias  manufactureras","desconocida","ibarra","imbabura",1145.0,42.0,4.0,220.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.23607190206533327,0.7639280979346665,"range1",0.5278561958693333
"servicios socioculturales y a la comunidad","online","santo domingo","santo domingo de los tsachilas",1148.0,1.0,30.0,786.0,0.0,0.1262626262626262,160.0,0.0,2022.0,"range1",0.5255060060812627,0.4744939939187372,"range2",0.051012012162525544
"servicios socioculturales y a la comunidad","presencial","santo domingo","santo domingo de los tsachilas",1149.0,1.0,30.0,786.0,0.0,0.1262626262626262,160.0,0.0,2022.0,"range1",0.5156527488021294,0.4843472511978706,"range2",0.031305497604258825
"administración y legislación","online","santo domingo","santo domingo de los tsachilas",1151.0,30.0,30.0,786.0,0.0,3.787878787878788,45.0,0.0,2022.0,"range2",0.4993802797685292,0.5006197202314707,"range1",0.001239440462941499
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1158.0,1.0,30.0,786.0,0.0,0.1262626262626262,480.0,0.0,2022.0,"range1",0.6520771269761381,0.34792287302386193,"range2",0.30415425395227613
"educación y capacitación","online","santo domingo","santo domingo de los tsachilas",1160.0,9.0,30.0,786.0,0.0,1.1363636363636365,45.0,0.0,2022.0,"range1",0.3878174271336265,0.6121825728663736,"range1",0.22436514573274707
"servicios socioculturales y a la comunidad","presencial","santo domingo","santo domingo de los tsachilas",1163.0,32.0,30.0,786.0,0.0,4.040404040404041,60.0,0.0,2022.0,"range2",0.48615753291374403,0.5138424670862559,"range1",0.027684934172511888
"servicios socioculturales y a la comunidad","presencial","santo domingo","santo domingo de los tsachilas",1167.0,13.0,30.0,786.0,0.0,1.6414141414141417,60.0,0.0,2022.0,"range2",0.397273844435207,0.602726155564793,"range1",0.205452311129586
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1168.0,8.0,30.0,786.0,0.0,1.0101010101010102,600.0,0.0,2022.0,"range2",0.6621461486045936,0.33785385139540636,"range2",0.3242922972091873
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1171.0,20.0,30.0,786.0,0.0,2.525252525252525,120.0,0.0,2022.0,"range2",0.5098661511441771,0.4901338488558229,"range2",0.01973230228835421
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1173.0,8.0,30.0,786.0,0.0,1.0101010101010102,120.0,0.0,2022.0,"range2",0.4690033353925828,0.5309966646074172,"range1",0.061993329214834414
"educación y capacitación","presencial","santo domingo","santo domingo de los tsachilas",1175.0,16.0,30.0,786.0,0.0,2.0202020202020203,120.0,0.0,2022.0,"range2",0.49670888260040713,0.5032911173995929,"range1",0.006582234799185738
"administración y legislación","presencial","quito","pichincha",1180.0,534.0,2.0,854.0,0.0,0.0,156.0,0.0,2022.0,"range2",0.8008068986427896,0.19919310135721038,"range2",0.6016137972855793
"tecnologías de la información y comunicación","online","quito","pichincha",1188.0,9.0,14.0,96.0,8496.0,0.0,64.0,944.0,2022.0,"range1",0.4992877537007308,0.5007122462992691,"range1",0.0014244925985383294
"procesos industriales","presencial","quito","pichincha",1190.0,4.0,14.0,96.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.2673543583487327,0.7326456416512673,"range1",0.4652912833025346
"procesos industriales","presencial","quito","pichincha",1192.0,15.0,14.0,96.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.334311057468502,0.6656889425314981,"range1",0.33137788506299615
"tecnologías de la información y comunicación","presencial","quito","pichincha",1194.0,6.0,14.0,96.0,2320.8,0.0,40.0,386.8,2022.0,"range1",0.29908520829622237,0.7009147917037777,"range1",0.4018295834075553
"tecnologías de la información y comunicación","presencial","quito","pichincha",1197.0,1.0,14.0,96.0,550.0,0.0,40.0,550.0,2022.0,"range1",0.17074307076884487,0.8292569292311551,"range1",0.6585138584623103
"procesos industriales","presencial","quito","pichincha",1199.0,5.0,14.0,96.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.28796780811174344,0.7120321918882565,"range1",0.42406438377651307
"procesos industriales","presencial","quito","pichincha",1201.0,4.0,14.0,96.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.29255620341557537,0.7074437965844247,"range1",0.4148875931688493
"procesos industriales","presencial","ambato","tungurahua",1203.0,15.0,35.0,1795.0,0.0,0.0,24.0,0.0,2022.0,"range1",0.40168301595896594,0.5983169840410341,"range1",0.19663396808206812
"procesos industriales","online","ambato","tungurahua",1205.0,46.0,35.0,1795.0,0.0,0.0,12.0,0.0,2022.0,"range1",0.4985085347076255,0.5014914652923744,"range1",0.0029829305847489107
"procesos industriales","presencial","ambato","tungurahua",1206.0,13.0,35.0,1795.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3085589721594812,0.6914410278405189,"range1",0.38288205568103767
"procesos industriales","presencial","ambato","tungurahua",1212.0,21.0,35.0,1795.0,0.0,0.0,12.0,0.0,2022.0,"range1",0.3909705724567371,0.609029427543263,"range1",0.21805885508652584
"procesos industriales","presencial","ambato","tungurahua",1215.0,61.0,35.0,1795.0,0.0,0.0,12.0,0.0,2022.0,"range2",0.5023251978669463,0.4976748021330537,"range2",0.004650395733892587
"procesos industriales","presencial","ambato","tungurahua",1217.0,92.0,35.0,1795.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.5376535662309428,0.4623464337690571,"range2",0.07530713246188575
"otras actividades de servicios","desconocida","quito","pichincha",1223.0,46.0,4.0,94.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.08759188833069605,0.9124081116693038,"range1",0.8248162233386077
"educación y capacitación","online","latacunga","cotopaxi",1225.0,34.0,4.0,132.0,0.0,0.0,40.0,0.0,2022.0,"range2",0.5274404640605023,0.4725595359394977,"range2",0.05488092812100459
"educación y capacitación","online","latacunga","cotopaxi",1227.0,57.0,4.0,132.0,0.0,0.0,140.0,0.0,2022.0,"range2",0.6513481010263892,0.3486518989736109,"range2",0.3026962020527783
"transporte y logística","presencial","latacunga","cotopaxi",1228.0,12.0,4.0,132.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.41845505847885994,0.5815449415211401,"range1",0.16308988304228017
"transporte y logística","online","latacunga","cotopaxi",1229.0,12.0,4.0,132.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.4783887536060624,0.5216112463939376,"range1",0.04322249278787521
"administración y legislación","online","quito","pichincha",1232.0,3.0,55.0,5435.0,0.0,1.7857142857142856,20.0,0.0,2022.0,"range1",0.1999350905146714,0.8000649094853286,"range1",0.6001298189706572
"procesos industriales","online","quito","pichincha",1233.0,26.0,55.0,5435.0,0.0,15.476190476190476,8.0,0.0,2022.0,"range1",0.23278061652275606,0.767219383477244,"range1",0.534438766954488
"administración y legislación","presencial","quito","pichincha",1234.0,28.0,55.0,5435.0,0.0,16.666666666666664,8.0,0.0,2022.0,"range1",0.4461350509043187,0.5538649490956814,"range1",0.1077298981913627
"tecnologías de la información y comunicación","online","quito","pichincha",1239.0,8.0,55.0,5435.0,2360.0,4.761904761904762,20.0,295.0,2022.0,"range1",0.10496767876871395,0.8950323212312861,"range1",0.7900646424625721
"procesos industriales","online","quito","pichincha",1240.0,40.0,55.0,5435.0,0.0,23.809523809523807,8.0,0.0,2022.0,"range1",0.3672398517656485,0.6327601482343516,"range1",0.26552029646870307
"procesos industriales","online","quito","pichincha",1242.0,28.0,55.0,5435.0,0.0,16.666666666666664,8.0,0.0,2022.0,"range1",0.24824676512392171,0.7517532348760784,"range1",0.5035064697521566
"forestal ecología y medio ambiente","presencial","quito","pichincha",1245.0,2.0,55.0,5435.0,0.0,1.1904761904761905,10.0,0.0,2022.0,"range1",0.22293914454315542,0.7770608554568446,"range1",0.5541217109136891
"forestal ecología y medio ambiente","online","quito","pichincha",1246.0,2.0,55.0,5435.0,0.0,1.1904761904761905,10.0,0.0,2022.0,"range1",0.15092991269506273,0.8490700873049374,"range1",0.6981401746098747
"educación y capacitación","presencial","quito","pichincha",1247.0,168.0,55.0,5435.0,0.0,100.0,20.0,0.0,2022.0,"range2",0.6512750066324152,0.34872499336758483,"range2",0.3025500132648304
"educación y capacitación","online","quito","pichincha",1248.0,168.0,55.0,5435.0,32491.2,100.0,20.0,193.4,2022.0,"range2",0.6735272704910006,0.32647272950899947,"range2",0.3470545409820011
"construcción e infraestructura","online","quito","pichincha",1250.0,1.0,55.0,5435.0,0.0,0.5952380952380952,20.0,0.0,2022.0,"range1",0.19571013608238438,0.8042898639176158,"range1",0.6085797278352314
"comunicación y artes gráficas","presencial","quito","pichincha",1251.0,36.0,55.0,5435.0,3024.0,21.428571428571427,8.0,84.0,2022.0,"range1",0.48904369838532347,0.5109563016146765,"range1",0.021912603229353067
"administración y legislación","presencial","quito","pichincha",1256.0,35.0,55.0,5435.0,0.0,20.833333333333336,8.0,0.0,2022.0,"range1",0.47663423212525374,0.5233657678747462,"range1",0.04673153574949246
"tecnologías de la información y comunicación","presencial","quito","pichincha",1257.0,8.0,55.0,5435.0,384.99999996,4.761904761904762,15.0,48.124999995,2022.0,"range1",0.18245939139277048,0.8175406086072295,"range1",0.6350812172144591
"tecnologías de la información y comunicación","online","quito","pichincha",1258.0,8.0,55.0,5435.0,384.99999996,4.761904761904762,15.0,48.124999995,2022.0,"range1",0.12467539533803751,0.8753246046619626,"range1",0.7506492093239251
"tecnologías de la información y comunicación","presencial","quito","pichincha",1259.0,1.0,55.0,5435.0,84.0,0.5952380952380952,8.0,84.0,2022.0,"range1",0.07750367562912164,0.9224963243708783,"range1",0.8449926487417566
"educación y capacitación","online","quito","pichincha",1262.0,392.0,55.0,5435.0,0.0,233.33333333333331,40.0,0.0,2022.0,"range2",0.8008056261290318,0.19919437387096814,"range2",0.6016112522580637
"procesos industriales","online","quito","pichincha",1263.0,35.0,55.0,5435.0,0.0,20.833333333333336,16.0,0.0,2022.0,"range1",0.3658983733741652,0.6341016266258348,"range1",0.2682032532516696
"educación y capacitación","presencial","quito","pichincha",1271.0,178.0,55.0,5435.0,0.0,105.95238095238096,8.0,0.0,2022.0,"range2",0.6512598993686852,0.34874010063131466,"range2",0.30251979873737056
"procesos industriales","presencial","quito","pichincha",1273.0,179.0,55.0,5435.0,0.0,106.54761904761904,8.0,0.0,2022.0,"range2",0.6509587828543963,0.34904121714560365,"range2",0.3019175657087927
"transporte y logística","online","quito","pichincha",1276.0,4.0,55.0,5435.0,0.0,2.380952380952381,8.0,0.0,2022.0,"range1",0.10679509948479772,0.8932049005152023,"range1",0.7864098010304046
"administración y legislación","presencial","quito","pichincha",1277.0,90.0,55.0,5435.0,0.0,53.57142857142857,20.0,0.0,2022.0,"range2",0.5453316770825222,0.4546683229174778,"range2",0.0906633541650444
"administración y legislación","online","quito","pichincha",1278.0,90.0,55.0,5435.0,0.0,53.57142857142857,20.0,0.0,2022.0,"range2",0.5452528838887241,0.45474711611127594,"range2",0.09050576777744812
"procesos industriales","online","quito","pichincha",1281.0,1.0,55.0,5435.0,0.0,0.5952380952380952,10.0,0.0,2022.0,"range1",0.07561419469823727,0.9243858053017626,"range1",0.8487716106035254
"finanzas comercio y ventas","presencial","quito","pichincha",1283.0,42.0,55.0,5435.0,0.0,25.0,8.0,0.0,2022.0,"range1",0.49291728933241724,0.5070827106675827,"range1",0.014165421335165462
"procesos industriales","presencial","quito","pichincha",1286.0,26.0,55.0,5435.0,0.0,15.476190476190476,10.0,0.0,2022.0,"range1",0.29547243193133405,0.7045275680686659,"range1",0.40905513613733185
"tecnologías de la información y comunicación","online","quito","pichincha",1288.0,1.0,55.0,5435.0,62.400000000000006,0.5952380952380952,20.0,62.400000000000006,2022.0,"range1",0.08858924693731031,0.9114107530626896,"range1",0.8228215061253793
"procesos industriales","presencial","quito","pichincha",1292.0,254.0,55.0,5435.0,0.0,151.19047619047618,8.0,0.0,2022.0,"range2",0.65572166594661,0.3442783340533901,"range2",0.3114433318932199
"procesos industriales","presencial","quito","pichincha",1293.0,306.0,55.0,5435.0,0.0,182.14285714285717,8.0,0.0,2022.0,"range2",0.795580008816806,0.2044199911831941,"range2",0.5911600176336119
"procesos industriales","online","quito","pichincha",1294.0,306.0,55.0,5435.0,0.0,182.14285714285717,8.0,0.0,2022.0,"range2",0.7947038552618801,0.20529614473811977,"range2",0.5894077105237604
"educación y capacitación","presencial","quito","pichincha",1296.0,47.0,55.0,5435.0,0.0,27.97619047619048,8.0,0.0,2022.0,"range1",0.4914109665894369,0.508589033410563,"range1",0.01717806682112616
"educación y capacitación","online","quito","pichincha",1297.0,47.0,55.0,5435.0,0.0,27.97619047619048,8.0,0.0,2022.0,"range1",0.481398118307139,0.5186018816928609,"range1",0.0372037633857219
"educación y capacitación","online","quito","pichincha",1298.0,18.0,55.0,5435.0,0.0,10.714285714285714,8.0,0.0,2022.0,"range1",0.21886612066760006,0.7811338793324,"range1",0.5622677586647999
"procesos industriales","online","quito","pichincha",1302.0,516.0,55.0,5435.0,0.0,307.1428571428572,16.0,0.0,2022.0,"range2",0.8008068861087084,0.19919311389129168,"range2",0.6016137722174167
"servicios socioculturales y a la comunidad","online","quito","pichincha",1305.0,97.0,55.0,5435.0,0.0,57.738095238095234,20.0,0.0,2022.0,"range2",0.5427945449362679,0.4572054550637321,"range2",0.08558908987253577
"servicios socioculturales y a la comunidad","online","quito","pichincha",1307.0,271.0,55.0,5435.0,0.0,161.30952380952382,20.0,0.0,2022.0,"range2",0.7593484645177967,0.2406515354822034,"range2",0.5186969290355933
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1308.0,271.0,55.0,5435.0,0.0,161.30952380952382,20.0,0.0,2022.0,"range2",0.760066623453452,0.23993337654654798,"range2",0.520133246906904
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1309.0,8.0,55.0,5435.0,0.0,4.761904761904762,8.0,0.0,2022.0,"range1",0.17755856503955,0.8224414349604499,"range1",0.6448828699208998
"servicios socioculturales y a la comunidad","presencial","quito","pichincha",1311.0,11.0,55.0,5435.0,0.0,6.547619047619048,8.0,0.0,2022.0,"range1",0.21300023098924173,0.7869997690107583,"range1",0.5739995380215166
"procesos industriales","online","quito","pichincha",1317.0,5.0,55.0,5435.0,0.0,2.976190476190476,8.0,0.0,2022.0,"range1",0.08158217431815999,0.9184178256818399,"range1",0.83683565136368
"administración y legislación","online","quito","pichincha",1318.0,1.0,55.0,5435.0,0.0,0.5952380952380952,20.0,0.0,2022.0,"range1",0.15314828940682848,0.8468517105931715,"range1",0.6937034211863431
"procesos industriales","presencial","quito","pichincha",1322.0,2.0,55.0,5435.0,0.0,1.1904761904761905,10.0,0.0,2022.0,"range1",0.10128378514394304,0.8987162148560569,"range1",0.7974324297121138
"educación y capacitación","presencial","guayaquil","guayas",1328.0,8.0,5.0,193.0,0.0,0.0,48.0,0.0,2022.0,"range1",0.4654753493009411,0.534524650699059,"range1",0.06904930139811788
"educación y capacitación","presencial","guayaquil","guayas",1330.0,123.0,5.0,193.0,0.0,0.0,72.0,0.0,2022.0,"range2",0.6513942530234703,0.34860574697652974,"range2",0.3027885060469406
"educación y capacitación","online","guayaquil","guayas",1335.0,23.0,5.0,193.0,0.0,0.0,72.0,0.0,2022.0,"range2",0.5066008266804942,0.4933991733195058,"range2",0.013201653360988441
"artes y artesanía","presencial","latacunga","cotopaxi",1339.0,1.0,27.0,708.0,0.0,0.0,115.0,0.0,2022.0,"range1",0.5028569571134313,0.4971430428865687,"range2",0.005713914226862571
"artes y artesanía","presencial","latacunga","cotopaxi",1340.0,19.0,27.0,708.0,0.0,0.0,115.0,0.0,2022.0,"range2",0.6011416691187742,0.39885833088122574,"range2",0.20228333823754846
"administración y legislación","online","quito","pichincha",1342.0,11.0,6.0,96.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.48794046307102423,0.5120595369289759,"range1",0.024119073857951645
"administración y legislación","online","quito","pichincha",1344.0,6.0,6.0,96.0,0.0,0.0,40.0,0.0,2022.0,"range1",0.47822117013843307,0.521778829861567,"range1",0.04355765972313391
"tecnologías de la información y comunicación","online","quito","pichincha",1345.0,15.0,6.0,96.0,5802.0,0.0,40.0,386.8,2022.0,"range1",0.4897298360768824,0.5102701639231176,"range1",0.020540327846235218
"administración y legislación","online","quito","pichincha",1347.0,20.0,6.0,96.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.4872926165837008,0.5127073834162992,"range1",0.025414766832598357
"finanzas comercio y ventas","online","quito","pichincha",1349.0,9.0,6.0,96.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.4093378495225512,0.5906621504774489,"range1",0.18132430095489765
"transporte y logística","presencial","quito","pichincha",1350.0,6.0,5.0,64.0,0.0,0.0,9.0,0.0,2022.0,"range1",0.2974161114288522,0.7025838885711478,"range1",0.4051677771422956
"administración y legislación","presencial","quito","pichincha",1353.0,34.0,5.0,64.0,0.0,0.0,30.0,0.0,2022.0,"range2",0.4960132111738182,0.5039867888261819,"range1",0.007973577652363673
"educación y capacitación","presencial","quito","pichincha",1354.0,3.0,5.0,64.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.2645690673186328,0.7354309326813673,"range1",0.4708618653627345
"procesos industriales","presencial","quito","pichincha",1357.0,434.0,14.0,1310.0,0.0,0.0,8.0,0.0,2022.0,"range2",0.8008064672699883,0.1991935327300116,"range2",0.6016129345399767
"educación y capacitación","presencial","quito","pichincha",1360.0,17.0,14.0,1310.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.38185207229463985,0.6181479277053602,"range1",0.23629585541072035
"educación y capacitación","online","quito","pichincha",1361.0,17.0,14.0,1310.0,0.0,0.0,16.0,0.0,2022.0,"range1",0.4315687684429274,0.5684312315570726,"range1",0.13686246311414524
"educación y capacitación","presencial","quito","pichincha",1362.0,11.0,14.0,1310.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3279334707489297,0.6720665292510702,"range1",0.34413305850214054
"educación y capacitación","online","loja","loja",1374.0,362.0,7.0,1657.0,0.0,0.0,540.0,0.0,2022.0,"range2",0.8008068985866194,0.19919310141338062,"range2",0.6016137971732387
"educación y capacitación","online","loja","loja",1377.0,297.0,7.0,1657.0,0.0,0.0,360.0,0.0,2022.0,"range2",0.8008068866140885,0.19919311338591153,"range2",0.601613773228177
"educación y capacitación","online","loja","loja",1378.0,297.0,7.0,1657.0,0.0,0.0,180.0,0.0,2022.0,"range2",0.8008067598473189,0.19919324015268117,"range2",0.6016135196946377
"educación y capacitación","online","loja","loja",1379.0,287.0,7.0,1657.0,0.0,0.0,360.0,0.0,2022.0,"range2",0.8008068775472506,0.19919312245274942,"range2",0.6016137550945011
"MISSING","presencial","quito","pichincha",1382.0,2.0,6.0,94.0,0.0,0.0,120.0,0.0,2022.0,"range1",0.514252100818664,0.485747899181336,"range2",0.02850420163732803
"alimentación gastronomía y turismo","presencial","quito","pichincha",1383.0,13.0,6.0,94.0,0.0,0.0,200.0,0.0,2022.0,"range2",0.6449725974508097,0.35502740254919035,"range2",0.28994519490161935
"artes y artesanía","presencial","quito","pichincha",1384.0,26.0,6.0,94.0,0.0,0.0,200.0,0.0,2022.0,"range2",0.6456851170212983,0.35431488297870173,"range2",0.29137023404259654
"educación y capacitación","online","loja","loja",1387.0,21.0,21.0,1300.0,0.0,0.0,100.0,0.0,2022.0,"range2",0.5785887672770352,0.4214112327229647,"range2",0.15717753455407052
"educación y capacitación","online","loja","loja",1388.0,91.0,21.0,1300.0,0.0,0.0,200.0,0.0,2022.0,"range2",0.6532142567872476,0.34678574321275235,"range2",0.3064285135744953
"procesos industriales","presencial","quito","pichincha",1392.0,25.0,5.0,245.0,0.0,0.0,20.0,0.0,2022.0,"range1",0.36631231414433946,0.6336876858556605,"range1",0.26737537171132103
"administración y legislación","presencial","quito","pichincha",1397.0,79.0,5.0,245.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.551676417835878,0.44832358216412205,"range2",0.1033528356717559
"procesos industriales","presencial","quito","pichincha",1400.0,40.0,5.0,245.0,0.0,0.0,10.0,0.0,2022.0,"range1",0.40512188507889313,0.594878114921107,"range1",0.18975622984221385
"educación y capacitación","presencial","guayaquil","guayas",1401.0,6.0,8.0,509.0,0.0,0.0,475.0,0.0,2022.0,"range2",0.6518575954597163,0.34814240454028367,"range2",0.30371519091943266
"educación y capacitación","presencial","guayaquil","guayas",1402.0,4.0,8.0,509.0,0.0,0.0,600.0,0.0,2022.0,"range2",0.660629876823578,0.3393701231764221,"range2",0.32125975364715587
"procesos industriales","presencial","cuenca","azuay",1408.0,17.0,4.0,94.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.37713296447662864,0.6228670355233713,"range1",0.24573407104674266
"procesos industriales","presencial","cuenca","azuay",1410.0,10.0,4.0,94.0,0.0,0.0,8.0,0.0,2022.0,"range1",0.3613764819719037,0.6386235180280964,"range1",0.27724703605619266
"educación y capacitación","presencial","quito","pichincha",1411.0,4.0,4.0,76.0,0.0,0.0,600.0,0.0,2022.0,"range2",0.6524130417669823,0.3475869582330177,"range2",0.3048260835339646
"electricidad y electrónica","presencial","pastaza","pastaza",1417.0,15.0,18.0,1462.0,0.0,0.0,64.0,0.0,2022.0,"range2",0.5055599691000316,0.49444003089996835,"range2",0.011119938200063295
"actividades profesionales, científicas y técnicas","desconocida","pastaza","pastaza",1420.0,169.0,18.0,1462.0,0.0,0.0,0.0,0.0,2022.0,"range1",0.6513313424066386,0.34866865759336135,"range2",0.30266268481327724
