id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
7619,419,1654,1.0,6.0,250.0,0.0,1,24-05-2018,24,5,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7620,419,1659,11.0,66.0,2750.0,0.0,1,24-06-2019,24,6,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7621,419,1681,4.0,24.0,1000.0,0.0,1,24-10-2018,24,10,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7623,419,1712,39.0,234.0,9750.0,0.0,1,25-03-2019,25,3,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7624,419,1727,70.0,420.0,17500.0,0.0,1,25-06-2018,25,6,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7626,419,1751,2.0,12.0,500.0,0.0,1,25-10-2018,25,10,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7636,419,1863,3.0,18.0,750.0,0.0,1,27-05-2019,27,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7646,419,1983,1.0,6.0,250.0,0.0,1,29-01-2019,29,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7655,419,2138,2.0,12.0,500.0,0.0,1,31-10-2018,31,10,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7489,419,63,1.0,6.0,250.0,0.0,1,01-11-2018,1,11,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7602,419,1458,2.0,12.0,500.0,0.0,1,21-08-2018,21,8,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7632,419,1822,1.0,6.0,250.0,0.0,1,26-10-2018,26,10,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7608,419,1488,1.0,6.0,250.0,0.0,1,22-01-2019,22,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7618,419,1620,1.0,6.0,250.0,0.0,1,23-11-2018,23,11,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7645,419,1971,1.0,6.0,250.0,0.0,1,28-11-2018,28,11,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7482,419,4,8.0,48.0,2000.0,0.0,1,31-12-2019,31,12,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7550,419,853,17.0,102.0,4250.0,0.0,1,12-12-2019,12,12,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7630,419,1796,1.0,6.0,250.0,0.0,1,26-06-2018,26,6,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7530,419,604,63.0,378.0,15750.0,0.0,1,09-07-2018,9,7,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7587,419,1227,19.0,114.0,4750.0,0.0,1,18-06-2019,18,6,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7588,419,1234,3.0,18.0,750.0,0.0,1,18-07-2019,18,7,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7639,419,1906,1.0,6.0,250.0,0.0,1,27-12-2018,27,12,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7510,419,323,1.0,6.0,250.0,0.0,1,05-06-2019,5,6,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7514,419,377,3.0,18.0,750.0,0.0,1,06-03-2019,6,3,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7516,419,405,73.0,438.0,18250.0,0.0,1,06-08-2018,6,8,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7536,419,694,1.0,6.0,250.0,0.0,1,10-10-2018,10,10,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7634,419,1853,2.0,12.0,500.0,0.0,1,27-03-2019,27,3,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7643,419,1933,2.0,12.0,500.0,0.0,1,28-05-2019,28,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7492,419,99,1.0,6.0,250.0,0.0,1,02-05-2019,2,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7497,419,165,33.0,198.0,8250.0,0.0,2,03-04-2019,3,4,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7512,419,352,2.0,12.0,500.0,0.0,1,05-11-2019,5,11,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7541,419,747,2.0,12.0,500.0,0.0,1,11-07-2019,11,7,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7572,419,1094,11.0,66.0,2750.0,0.0,1,16-07-2019,16,7,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7599,419,1439,2.0,12.0,500.0,0.0,1,21-05-2019,21,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7649,419,2048,1.0,6.0,250.0,0.0,1,30-01-2019,30,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7501,419,192,91.0,546.0,22750.0,0.0,1,03-09-2018,3,9,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7522,419,491,1.0,6.0,250.0,0.0,1,07-11-2018,7,11,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7537,419,718,2.0,12.0,500.0,0.0,1,11-02-2019,11,2,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7615,419,1585,2.0,12.0,500.0,0.0,1,23-05-2019,23,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7653,419,2109,1.0,6.0,250.0,0.0,1,31-01-2019,31,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7483,419,14,1.0,6.0,250.0,0.0,1,01-02-2019,1,2,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7498,419,179,26.0,156.0,6500.0,0.0,1,03-07-2018,3,7,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7506,419,252,7.0,42.0,1750.0,0.0,1,04-07-2018,4,7,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7513,419,370,7.0,42.0,1750.0,0.0,1,06-02-2019,6,2,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7525,419,524,16.0,96.0,4000.0,0.0,1,08-05-2019,8,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7567,419,1048,1.0,6.0,250.0,0.0,1,15-11-2018,15,11,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7570,419,1085,2.0,12.0,500.0,0.0,1,16-05-2019,16,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7576,419,1150,2.0,12.0,500.0,0.0,1,17-04-2019,17,4,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7609,419,1506,8.0,48.0,2000.0,0.0,1,22-04-2019,22,4,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7605,419,1471,9.0,54.0,2250.0,0.0,1,21-10-2019,21,10,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7503,419,219,1.0,6.0,250.0,0.0,1,04-01-2019,4,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7518,419,466,2.0,12.0,500.0,0.0,1,07-07-2019,7,7,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7527,419,572,1.0,6.0,250.0,0.0,1,09-01-2019,9,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7531,419,611,2.0,12.0,500.0,0.0,1,09-08-2018,9,8,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7614,419,1579,1.0,6.0,250.0,0.0,1,23-04-2019,23,4,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7568,419,1073,1.0,6.0,250.0,0.0,1,16-03-2019,16,3,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7586,419,1223,1.0,6.0,250.0,0.0,1,18-05-2019,18,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7652,419,2104,3.0,18.0,750.0,0.0,1,30-12-2019,30,12,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7484,419,34,2.0,12.0,500.0,0.0,2,01-06-2019,1,6,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7611,419,1538,2.0,12.0,500.0,0.0,1,22-09-2018,22,9,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7629,419,1781,1.0,6.0,250.0,0.0,1,26-03-2019,26,3,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7523,419,502,1.0,6.0,250.0,0.0,1,08-01-2019,8,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7545,419,786,2.0,12.0,500.0,0.0,1,12-01-2019,12,1,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7551,419,877,2.0,12.0,500.0,0.0,1,13-04-2019,13,4,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7554,419,893,1.0,6.0,250.0,0.0,1,13-07-2019,13,7,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7559,419,943,3.0,18.0,750.0,0.0,1,14-04-2019,14,4,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7500,419,187,2.0,12.0,500.0,0.0,1,03-08-2019,3,8,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7616,419,1594,77.0,462.0,19250.0,0.0,1,23-07-2018,23,7,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7504,419,242,2.0,12.0,500.0,0.0,1,04-05-2019,4,5,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7533,419,669,40.0,240.0,10000.0,0.0,2,10-06-2018,10,6,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7490,419,70,6.0,36.0,1500.0,0.0,1,01-12-2018,1,12,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7515,419,383,1.0,6.0,250.0,0.0,1,06-04-2018,6,4,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7542,419,755,1.0,6.0,250.0,0.0,1,11-08-2019,11,8,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7581,419,1188,2.0,12.0,500.0,0.0,1,17-11-2018,17,11,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7601,419,1451,1.0,6.0,250.0,0.0,1,21-07-2019,21,7,2019,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
7635,419,1862,1.0,6.0,250.0,0.0,1,27-05-2018,27,5,2018,centro de actualizacion y desarrollo profesional cenadepro cia.ltda.,habilitado,organismo evaluador de la conformidad,26-04-2018,quito,pichincha
6288,2202,154,5.0,30.0,1250.0,0.0,1,03-02-2022,3,2,2022,viteri amagua grace adriana,habilitado,organismo evaluador de la conformidad,10/11/2021,quito,pichincha
6292,2202,1508,2.0,12.0,500.0,0.0,1,22-04-2022,22,4,2022,viteri amagua grace adriana,habilitado,organismo evaluador de la conformidad,10/11/2021,quito,pichincha
6291,2202,1058,10.0,60.0,2500.0,0.0,3,15-12-2021,15,12,2021,viteri amagua grace adriana,habilitado,organismo evaluador de la conformidad,10/11/2021,quito,pichincha
6289,2202,462,2.0,12.0,500.0,0.0,1,07-06-2022,7,6,2022,viteri amagua grace adriana,habilitado,organismo evaluador de la conformidad,10/11/2021,quito,pichincha
6290,2202,988,2.0,12.0,500.0,0.0,1,14-12-2021,14,12,2021,viteri amagua grace adriana,habilitado,organismo evaluador de la conformidad,10/11/2021,quito,pichincha
6293,2202,1935,1.0,6.0,250.0,0.0,1,28-05-2022,28,5,2022,viteri amagua grace adriana,habilitado,organismo evaluador de la conformidad,10/11/2021,quito,pichincha
6294,2202,2002,8.0,48.0,2000.0,0.0,1,29-05-2022,29,5,2022,viteri amagua grace adriana,habilitado,organismo evaluador de la conformidad,10/11/2021,quito,pichincha
2935,1409,160,4.0,24.0,1000.0,0.0,1,03-03-2021,3,3,2021,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2937,1409,800,2.0,12.0,500.0,0.0,1,12-03-2021,12,3,2021,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2941,1409,1159,9.0,54.0,2250.0,0.0,1,17-06-2019,17,6,2019,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2934,1409,39,9.0,54.0,2250.0,0.0,1,01-07-2021,1,7,2021,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2940,1409,1127,5.0,30.0,1250.0,0.0,1,16-12-2020,16,12,2020,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2936,1409,212,1.0,6.0,250.0,0.0,1,03-12-2018,3,12,2018,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2948,1409,2036,1.0,6.0,250.0,0.0,1,29-11-2018,29,11,2018,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2947,1409,1707,1.0,6.0,250.0,0.0,1,25-02-2019,25,2,2019,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2942,1409,1183,4.0,24.0,1000.0,0.0,1,17-10-2019,17,10,2019,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2939,1409,1043,6.0,36.0,1500.0,0.0,1,15-10-2019,15,10,2019,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2943,1409,1208,8.0,48.0,2000.0,0.0,1,18-02-2019,18,2,2019,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2946,1409,1682,1.0,6.0,250.0,0.0,1,24-10-2019,24,10,2019,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2945,1409,1471,4.0,24.0,1000.0,0.0,1,21-10-2019,21,10,2019,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2949,1409,2101,12.0,72.0,3000.0,0.0,1,30-11-2021,30,11,2021,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2944,1409,1242,12.0,72.0,3000.0,0.0,1,18-08-2020,18,8,2020,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
2938,1409,854,7.0,42.0,1750.0,0.0,1,12-12-2020,12,12,2020,masache alvarado karina monserrath,habilitado,organismo evaluador de la conformidad,21-01-2022,riobamba,chimborazo
4315,1821,215,1.0,6.0,250.0,0.0,1,03-12-2021,3,12,2021,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4316,1821,431,3.0,18.0,750.0,0.0,3,06-12-2021,6,12,2021,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4322,1821,1690,2.0,12.0,500.0,0.0,2,24-11-2021,24,11,2021,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4325,1821,2013,1.0,6.0,250.0,0.0,1,29-07-2021,29,7,2021,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4319,1821,776,2.0,12.0,500.0,0.0,2,11-11-2021,11,11,2021,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4317,1821,462,4.0,24.0,1000.0,0.0,2,07-06-2022,7,6,2022,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4318,1821,562,1.0,6.0,250.0,0.0,1,08-11-2021,8,11,2021,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4320,1821,879,2.0,12.0,500.0,0.0,1,13-04-2022,13,4,2022,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4321,1821,941,1.0,6.0,250.0,0.0,1,14-03-2022,14,3,2022,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4323,1821,1720,2.0,12.0,500.0,0.0,2,25-04-2022,25,4,2022,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
4324,1821,1914,1.0,6.0,250.0,0.0,1,28-01-2022,28,1,2022,rodriguez fernandez gladys gissella,habilitado,organismo evaluador de la conformidad,29-10-2021,rumiñahui,pichincha
7431,416,232,1.0,6.0,250.0,0.0,1,04-03-2021,4,3,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7433,416,331,1.0,6.0,250.0,0.0,1,05-07-2022,5,7,2022,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7438,416,670,1.0,6.0,250.0,0.0,1,10-06-2019,10,6,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7449,416,980,6.0,36.0,1500.0,0.0,1,14-11-2019,14,11,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7458,416,1485,2.0,12.0,500.0,0.0,1,21-12-2021,21,12,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7462,416,1626,12.0,72.0,3000.0,0.0,1,23-12-2019,23,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7464,416,1690,1.0,6.0,250.0,0.0,1,24-11-2021,24,11,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7467,416,1746,5.0,30.0,1250.0,0.0,2,25-09-2019,25,9,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7469,416,1777,1.0,6.0,250.0,0.0,1,26-02-2021,26,2,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7477,416,2093,1.0,6.0,250.0,0.0,1,30-10-2019,30,10,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7424,416,53,1.0,6.0,250.0,0.0,1,01-09-2021,1,9,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7428,416,180,1.0,6.0,250.0,0.0,1,03-07-2019,3,7,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7429,416,193,2.0,12.0,500.0,0.0,1,03-09-2019,3,9,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7453,416,1159,5.0,30.0,1250.0,0.0,1,17-06-2019,17,6,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7455,416,1312,2.0,12.0,500.0,0.0,1,19-08-2019,19,8,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7434,416,412,1.0,6.0,250.0,0.0,1,06-09-2019,6,9,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7440,416,761,1.0,6.0,250.0,0.0,1,11-09-2019,11,9,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7441,416,767,1.0,6.0,250.0,0.0,1,11-10-2019,11,10,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7451,416,1126,2.0,12.0,500.0,0.0,1,16-12-2019,16,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7456,416,1320,2.0,12.0,500.0,0.0,1,19-09-2019,19,9,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7457,416,1412,2.0,12.0,500.0,0.0,1,20-12-2019,20,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7461,416,1609,1.0,6.0,250.0,0.0,1,23-09-2019,23,9,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7470,416,1811,1.0,6.0,250.0,0.0,1,26-08-2019,26,8,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7472,416,1901,1.0,6.0,250.0,0.0,1,27-11-2019,27,11,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7475,416,2011,7.0,42.0,1750.0,0.0,1,29-07-2019,29,7,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7479,416,2126,1.0,6.0,250.0,0.0,1,31-07-2019,31,7,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7480,416,2133,1.0,6.0,250.0,0.0,1,31-08-2019,31,8,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
