id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap_cer,prediction_num_cap_cer,total_horas,prediction_total_horas,total_ganancias,prediction_total_ganancias,porcentaje_asistencia,prediction_porcentaje_asistencia
1534.0,653.0,3159.0,7.0,123.0,123.0,8856.0,8856.0,33210.0,33210.0,0.0,2.525252525252525
1535.0,653.0,3165.0,7.0,123.0,123.0,8856.0,8856.0,38346.48,38346.48,0.0,2.525252525252525
1536.0,653.0,3160.0,7.0,34.0,34.0,2448.0,2448.0,9180.0,9180.0,0.0,2.525252525252525
1537.0,653.0,3164.0,7.0,34.0,34.0,2448.0,2448.0,10599.84,10599.84,0.0,2.525252525252525
1538.0,653.0,3161.0,7.0,23.0,23.0,1656.0,1656.0,6210.0,6210.0,0.0,2.525252525252525
1539.0,653.0,3166.0,7.0,23.0,23.0,1656.0,1656.0,7170.48,7170.48,0.0,2.525252525252525
1540.0,653.0,3162.0,7.0,5.0,5.0,360.0,360.0,1350.0,1350.0,0.0,1.0101010101010102
1541.0,653.0,3167.0,7.0,5.0,5.0,360.0,360.0,1558.8,1558.8,0.0,1.0101010101010102
1542.0,660.0,1811.0,7.0,7.0,7.0,840.0,840.0,20580.0,20580.0,0.0,6.944444444444445
1549.0,721.0,2978.0,7.0,1.0,1.0,115.0,115.0,331.2,331.2,0.0,6.944444444444445
1550.0,721.0,2980.0,7.0,19.0,19.0,2185.0,2185.0,31616.950000000004,31616.950000000004,0.0,6.944444444444445
1551.0,721.0,5709.0,7.0,241.0,241.0,1446.0,1446.0,60250.0,60250.0,0.0,6.944444444444445
1552.0,734.0,3293.0,7.0,11.0,11.0,440.0,440.0,3025.384126984125,3025.384126984125,0.0,5.654745167593132
1553.0,734.0,3290.0,7.0,35.0,35.0,1400.0,1400.0,9626.222222222215,9626.222222222215,0.0,0.984849484073092
1554.0,734.0,3289.0,7.0,6.0,6.0,240.0,240.0,1650.2095238095228,1650.2095238095228,0.0,0.984849484073092
1555.0,734.0,3288.0,7.0,15.0,15.0,600.0,600.0,3335.9999999999995,3335.9999999999995,0.0,0.5952380952380952
1556.0,734.0,3291.0,7.0,20.0,20.0,400.0,400.0,2750.349206349205,2750.349206349205,0.0,20.83333333333334
1557.0,734.0,3292.0,7.0,20.0,20.0,400.0,400.0,2750.349206349205,2750.349206349205,0.0,20.83333333333334
1558.0,734.0,3285.0,7.0,9.0,9.0,180.0,180.0,4759.200000000001,4759.200000000001,0.0,0.011214953271028
1559.0,734.0,3286.0,7.0,9.0,9.0,180.0,180.0,939.6,939.6,0.0,0.011214953271028
1560.0,740.0,3466.0,7.0,6.0,6.0,54.0,54.0,892.08,892.08,0.0,2.380952380952381
1561.0,740.0,3460.0,7.0,8.0,8.0,360.0,360.0,2475.3142857142843,2475.3142857142843,0.0,0.9702651515151516
1562.0,740.0,3461.0,7.0,13.0,13.0,689.0,689.0,4737.476507936505,4737.476507936505,0.0,0.9702651515151516
1563.0,740.0,3464.0,7.0,34.0,34.0,1020.0,1020.0,7013.390476190472,7013.390476190472,0.0,6.944444444444445
1564.0,740.0,3462.0,7.0,3.0,3.0,24.0,24.0,165.02095238095228,165.02095238095228,0.0,6.944444444444445
1565.0,770.0,751.0,7.0,38.0,38.0,304.0,314.6666666666667,20091.36,20091.36,0.0,2.9761904761904754
1566.0,770.0,753.0,7.0,313.0,326.25,6260.0,6260.0,165514.40000000002,161980.9066666667,0.0,182.1428571428572
1567.0,770.0,755.0,7.0,434.0,434.0,3472.0,3472.0,229464.48,229464.48,0.0,307.1428571428573
1568.0,770.0,779.0,7.0,41.0,41.0,328.0,328.0,2255.286349206348,2255.286349206348,0.0,13.727327276906806
1569.0,770.0,786.0,7.0,41.0,41.0,328.0,328.0,2255.286349206348,2255.286349206348,0.0,13.727327276906806
1570.0,770.0,783.0,7.0,17.0,17.0,272.0,272.0,1870.2374603174592,1870.2374603174592,0.0,0.0916666666666666
1571.0,770.0,787.0,7.0,17.0,17.0,272.0,272.0,1870.2374603174592,1870.2374603174592,0.0,0.0916666666666666
1572.0,770.0,782.0,7.0,11.0,11.0,88.0,88.0,605.076825396825,605.076825396825,0.0,0.0916666666666666
1573.0,770.0,788.0,7.0,11.0,11.0,88.0,88.0,605.076825396825,605.076825396825,0.0,0.0916666666666666
1574.0,770.0,781.0,7.0,6.0,6.0,240.0,240.0,3172.8,3172.8,0.0,8.432358012144478
1575.0,770.0,776.0,7.0,29.0,29.0,580.0,580.0,3988.006349206347,4015.509841269839,0.0,13.727327276906806
1576.0,770.0,762.0,7.0,13.0,13.0,156.0,156.0,6873.360000000001,6873.360000000001,0.0,1.046176046176046
1577.0,770.0,764.0,7.0,128.0,132.0,1024.0,1024.0,67676.16,68669.12000000001,0.0,33.909530124742766
1578.0,770.0,765.0,7.0,31.0,30.5,248.0,248.0,16390.32,16390.32,0.0,2.9761904761904754
1579.0,770.0,766.0,7.0,31.0,31.0,496.0,496.0,16392.8,16392.8,0.0,1.046176046176046
1580.0,770.0,768.0,7.0,168.0,168.0,2016.0,2016.0,88824.96,88824.96,0.0,33.909530124742766
1581.0,770.0,770.0,7.0,73.0,73.0,876.0,876.0,38596.560000000005,38596.560000000005,0.0,1.4805278403604765
1582.0,770.0,780.0,7.0,8.0,8.0,64.0,64.0,440.0558730158728,440.0558730158728,0.0,0.984849484073092
1587.0,795.0,2975.0,7.0,261.0,261.0,46980.0,46980.0,5637.599999999999,5637.599999999999,0.0,102.7372009016672
1588.0,795.0,2970.0,7.0,362.0,362.0,195480.0,195480.0,23457.6,23457.6,0.0,102.7372009016672
1589.0,795.0,2972.0,7.0,362.0,362.0,97740.0,97740.0,11728.8,11728.8,0.0,102.7372009016672
1590.0,795.0,2976.0,7.0,152.0,152.0,27360.0,27360.0,3283.2,3283.2,0.0,2.525252525252525
1591.0,795.0,2971.0,7.0,297.0,297.0,106920.0,106920.0,12830.4,12830.4,0.0,102.7372009016672
1592.0,795.0,2973.0,7.0,297.0,297.0,53460.0,53460.0,6415.2,6415.2,0.0,102.7372009016672
1593.0,795.0,2974.0,7.0,287.0,287.0,103320.0,103320.0,12398.4,12398.4,0.0,102.7372009016672
1594.0,795.0,2977.0,7.0,273.0,273.0,70980.0,70980.0,8517.6,8517.6,0.0,102.7372009016672
1595.0,813.0,2711.0,7.0,39.0,39.0,3744.0,3744.0,25743.268571428554,25743.268571428554,0.0,5.335761920429985
1596.0,813.0,2720.0,7.0,2.0,2.0,240.0,240.0,6345.6,6345.6,0.0,6.944444444444445
1597.0,813.0,2716.0,7.0,13.0,13.0,2600.0,2600.0,34372.0,34372.0,0.0,6.944444444444445
1598.0,813.0,2717.0,7.0,26.0,26.0,5200.0,5200.0,171859.99999999997,171859.99999999997,0.0,6.944444444444445
1599.0,813.0,2708.0,7.0,7.0,7.0,840.0,840.0,27762.0,27762.0,0.0,0.125
1600.0,813.0,2715.0,7.0,7.0,7.0,1400.0,1400.0,30842.0,30842.0,0.0,6.944444444444445
1605.0,820.0,5602.0,7.0,21.0,21.0,2100.0,2100.0,252.0,252.0,0.0,2.525252525252525
1606.0,820.0,5599.0,7.0,91.0,91.0,18200.0,18200.0,2184.0,2184.0,0.0,2.525252525252525
1607.0,820.0,5600.0,7.0,92.0,92.0,9200.0,9200.0,1104.0,1104.0,0.0,2.525252525252525
1608.0,820.0,5601.0,7.0,96.0,96.0,9600.0,9600.0,1152.0,1152.0,0.0,2.525252525252525
1609.0,842.0,3838.0,7.0,1.0,1.0,8.0,8.0,528.72,528.7200000000001,0.0,0.5952380952380952
1610.0,843.0,949.0,7.0,25.0,25.0,500.0,500.0,13220.000000000002,13220.000000000002,0.0,6.944444444444445
1611.0,843.0,950.0,7.0,25.0,25.0,500.0,500.0,4210.0,4210.0,0.0,6.944444444444445
1612.0,843.0,945.0,7.0,22.0,22.0,880.0,880.0,6050.76825396825,6050.76825396825,0.0,0.0916666666666666
1613.0,843.0,946.0,7.0,22.0,22.0,880.0,880.0,3880.8,3880.8,0.0,0.0916666666666666
1614.0,843.0,947.0,7.0,22.0,22.0,880.0,880.0,6050.76825396825,6050.76825396825,0.0,0.0916666666666666
1615.0,843.0,927.0,7.0,79.0,79.0,632.0,632.0,4345.551746031743,4345.551746031743,0.0,0.984849484073092
1616.0,843.0,928.0,7.0,79.0,79.0,1264.0,1264.0,8835.36,8835.36,0.0,0.984849484073092
1617.0,843.0,933.0,7.0,79.0,79.0,790.0,790.0,2472.7,2472.7,0.0,6.944444444444445
1618.0,843.0,948.0,7.0,40.0,40.0,400.0,400.0,13220.0,13220.0,0.0,1.046176046176046
1619.0,846.0,5515.0,7.0,6.0,6.0,2850.0,2750.0,10687.5,10687.5,0.0,0.0333333333333333
1620.0,846.0,5519.0,7.0,4.0,4.0,2400.0,2750.0,8592.0,8592.0,0.0,0.0333333333333333
1621.0,903.0,3158.0,7.0,3.0,3.0,480.0,480.0,7929.599999999999,7929.599999999999,0.0,6.944444444444445
1622.0,928.0,2028.0,7.0,51.0,51.0,6120.0,6120.0,3549.6,3549.6,0.0,2.525252525252525
1623.0,928.0,2030.0,7.0,6.0,6.0,720.0,720.0,417.6,417.6,0.0,1.0101010101010102
1624.0,928.0,2029.0,7.0,38.0,38.0,4560.0,4560.0,2644.8,2644.8,0.0,2.525252525252525
1625.0,947.0,908.0,7.0,31.0,31.0,496.0,496.0,848.16,848.16,0.0,1.046176046176046
1626.0,947.0,907.0,7.0,17.0,17.0,136.0,136.0,232.56,232.56,0.0,2.9761904761904754
1627.0,947.0,910.0,7.0,36.0,36.0,432.0,432.0,738.72,738.72,0.0,1.046176046176046
1628.0,947.0,915.0,7.0,10.0,10.0,80.0,80.0,136.8,136.8,0.0,2.9761904761904754
1629.0,968.0,2823.0,7.0,4.0,4.0,2400.0,2400.0,16502.09523809523,16502.09523809523,0.0,0.0333333333333333
1630.0,968.0,2820.0,7.0,17.0,20.666666666666668,5100.0,5100.0,35066.95238095236,35066.95238095236,0.0,2.0202020202020203
1631.0,968.0,2821.0,7.0,21.0,20.666666666666668,6300.0,6300.0,43317.99999999998,43317.99999999998,0.0,2.525252525252525
1632.0,968.0,2822.0,7.0,34.0,34.0,20400.0,20400.0,140267.80952380944,140267.80952380944,0.0,2.525252525252525
1633.0,990.0,3373.0,7.0,135.0,135.0,12960.0,12960.0,328795.2,328795.2,0.0,6.944444444444445
1634.0,990.0,3374.0,7.0,135.0,135.0,12960.0,12960.0,375451.2,375451.2,0.0,6.944444444444445
1635.0,990.0,3387.0,7.0,15.0,15.0,960.0,960.0,13046.4,13046.4,0.0,0.125
1636.0,990.0,3383.0,7.0,37.0,37.0,2368.0,2368.0,71.03999999999999,71.03999999999999,0.0,0.9702651515151516
1637.0,990.0,3384.0,7.0,37.0,37.0,2368.0,2368.0,6654.08,6654.08,0.0,0.9702651515151516
1638.0,990.0,5867.0,7.0,169.0,169.0,1014.0,1014.0,42250.0,42250.0,0.0,6.944444444444445
1639.0,990.0,3368.0,7.0,26.0,26.0,1664.0,1664.0,22613.76,22613.76,0.0,6.944444444444445
1640.0,990.0,3369.0,7.0,26.0,26.0,1664.0,1664.0,4675.84,4675.84,0.0,6.944444444444445
1641.0,990.0,3366.0,7.0,24.0,24.0,1536.0,1536.0,20874.24,20874.24,0.0,6.944444444444445
1642.0,990.0,3367.0,7.0,24.0,24.0,1536.0,1536.0,4316.16,4316.16,0.0,6.944444444444445
1643.0,990.0,3371.0,7.0,50.0,50.0,3200.0,3200.0,43488.0,43488.0,0.0,6.944444444444445
1644.0,990.0,3372.0,7.0,50.0,50.0,3200.0,3200.0,8992.0,8992.0,0.0,6.944444444444445
1645.0,990.0,3389.0,7.0,8.0,8.0,512.0,512.0,6958.08,6958.08,0.0,6.944444444444445
1646.0,1038.0,3037.0,7.0,310.0,310.0,37200.0,37200.0,867876.0,867876.0,0.0,161.30952380952382
1647.0,1058.0,5782.0,7.0,35.0,35.0,210.0,210.0,8750.0,8750.0,0.0,6.944444444444445
1654.0,1067.0,3443.0,7.0,26.0,26.0,4680.0,4680.0,32179.08571428569,32179.08571428569,0.0,2.525252525252525
1655.0,1067.0,3444.0,7.0,26.0,26.0,4680.0,4680.0,234.0,234.0,0.0,2.525252525252525
1656.0,1119.0,1389.0,7.0,29.0,29.0,1160.0,1160.0,22063.2,22063.2,0.0,6.944444444444445
1657.0,1119.0,1393.0,7.0,72.0,72.0,2880.0,2880.0,54777.6,54777.6,0.0,6.944444444444445
1658.0,1119.0,1395.0,7.0,94.0,94.0,3760.0,3760.0,33915.2,33915.2,0.0,1.5345320102928102
1659.0,1157.0,477.0,7.0,26.0,26.0,1040.0,1040.0,19780.8,19780.8,0.0,6.944444444444445
1660.0,1209.0,411.0,7.0,52.0,52.0,1040.0,1040.0,27497.6,27497.6,0.0,6.944444444444445
1661.0,1209.0,412.0,7.0,52.0,52.0,1040.0,1040.0,10920.0,10920.0,0.0,6.944444444444445
1662.0,1209.0,413.0,7.0,5.0,5.0,40.0,40.0,2643.6000000000004,2643.6,0.0,6.944444444444445
1663.0,1209.0,414.0,7.0,5.0,5.0,40.0,40.0,3804.8,3804.8,0.0,6.944444444444445
1664.0,1209.0,423.0,7.0,5.0,5.0,120.0,120.0,2643.6000000000004,2643.6,0.0,6.944444444444445
1665.0,1209.0,424.0,7.0,5.0,5.0,120.0,120.0,3805.2,3805.2,0.0,6.944444444444445
1666.0,1209.0,439.0,7.0,4.0,4.0,32.0,32.0,2114.88,2114.88,0.0,6.944444444444445
1667.0,1209.0,440.0,7.0,4.0,4.0,32.0,32.0,3043.84,3043.84,0.0,6.944444444444445
1668.0,1209.0,425.0,7.0,13.0,13.0,312.0,312.0,6873.360000000001,6873.360000000001,0.0,6.944444444444445
1669.0,1209.0,426.0,7.0,13.0,13.0,312.0,312.0,9893.52,9893.52,0.0,6.944444444444445
1670.0,1209.0,431.0,7.0,29.0,29.0,232.0,232.0,15332.88,15332.88,0.0,0.1262626262626262
1671.0,1209.0,432.0,7.0,29.0,29.0,232.0,232.0,22067.84,22067.84,0.0,0.1262626262626262
1672.0,1209.0,433.0,7.0,29.0,29.0,928.0,928.0,15330.56,15330.56,0.0,0.1262626262626262
1673.0,1209.0,434.0,7.0,29.0,29.0,928.0,928.0,22067.84,22067.84,0.0,0.1262626262626262
1674.0,1209.0,417.0,7.0,3.0,3.0,24.0,24.0,1586.16,1586.16,0.0,6.944444444444445
1675.0,1209.0,418.0,7.0,3.0,3.0,24.0,24.0,2282.88,2282.88,0.0,6.944444444444445
1676.0,1237.0,343.0,7.0,28.0,28.0,1120.0,1120.0,7700.977777777773,7700.977777777773,0.0,0.8946635012386455
1677.0,1241.0,1524.0,7.0,21.0,21.0,8400.0,8400.0,2772.0,2772.0,0.0,6.944444444444445
1678.0,1248.0,5849.0,7.0,42.0,42.0,252.0,252.0,10500.0,10500.0,0.0,6.944444444444445
1679.0,1248.0,5814.0,7.0,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,6.944444444444445
1683.0,1271.0,5450.0,7.0,16.0,16.0,2880.0,2880.0,86.39999999999999,86.39999999999999,0.0,2.0202020202020203
1684.0,1271.0,5451.0,7.0,18.0,18.0,6480.0,6480.0,194.4,194.4,0.0,2.0202020202020203
1685.0,1271.0,5452.0,7.0,56.0,56.0,14560.0,14560.0,436.8,436.8,0.0,27.97619047619048
1686.0,1307.0,6138.0,7.0,145.0,145.0,870.0,870.0,36250.0,36250.0,0.0,1.1363636363636365
1687.0,1335.0,2945.0,7.0,6.0,6.0,120.0,120.0,825.1047619047614,825.1047619047614,0.0,13.727327276906806
1697.0,1396.0,5462.0,7.0,7.0,7.0,140.0,140.0,3701.6,3701.6,0.0,1.046176046176046
1698.0,1396.0,5465.0,7.0,84.0,84.0,3360.0,3360.0,44419.2,44419.2,0.0,57.738095238095234
1699.0,1396.0,5471.0,7.0,120.0,120.0,5760.0,5760.0,105004.8,105004.8,0.0,57.738095238095234
1700.0,1396.0,5475.0,7.0,26.0,26.0,624.0,624.0,13746.72,13746.72,0.0,1.046176046176046
1702.0,1414.0,26.0,7.0,15.0,15.0,900.0,900.0,6188.28571428571,6188.28571428571,0.0,5.654745167593132
1703.0,1440.0,199.0,7.0,16.0,16.0,3456.0,3456.0,380.16,380.16,0.0,6.944444444444445
1704.0,1440.0,200.0,7.0,18.0,18.0,3888.0,3888.0,73949.76,73949.76,0.0,6.944444444444445
1705.0,1440.0,198.0,7.0,2.0,2.0,184.0,184.0,14.72,14.72,0.0,6.944444444444445
1706.0,1440.0,203.0,7.0,1.0,1.0,92.0,92.0,148.12,148.12,0.0,6.944444444444445
1707.0,1440.0,201.0,7.0,6.0,6.0,552.0,552.0,7987.44,7987.44,0.0,6.944444444444445
1708.0,1440.0,5648.0,7.0,19.0,19.0,114.0,114.0,4750.0,4750.0,0.0,6.944444444444445
1709.0,1440.0,5647.0,7.0,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,6.944444444444445
1712.0,1563.0,3089.0,7.0,9.0,9.0,1350.0,1350.0,19534.5,19534.5,0.0,4.074224386724387
1713.0,1563.0,3090.0,7.0,10.0,10.0,480.0,480.0,12595.2,12595.2,0.0,4.074224386724387
1714.0,1563.0,3088.0,7.0,17.0,17.0,680.0,680.0,12933.6,12933.6,0.0,4.074224386724387
1715.0,1563.0,3091.0,7.0,491.0,496.8,15712.0,15712.0,373631.36,373631.36,0.0,59.72222222222222
1716.0,1563.0,3094.0,7.0,491.0,496.8,15712.0,15712.0,83587.84000000001,83587.84000000001,0.0,59.72222222222222
1717.0,1563.0,3092.0,7.0,360.0,360.0,17280.0,17280.0,50457.6,50457.6,0.0,161.30952380952382
1718.0,1563.0,3095.0,7.0,360.0,360.0,17280.0,17280.0,28857.6,28857.6,0.0,161.30952380952382
1719.0,1564.0,3449.0,7.0,40.0,40.0,2800.0,2800.0,19252.44444444443,19252.44444444443,0.0,1.5345320102928102
1720.0,1564.0,3448.0,7.0,1.0,1.0,70.0,70.0,925.4,925.4,0.0,8.432358012144478
1818.0,1615.0,2602.0,7.0,1.0,1.0,20.0,20.0,761.0,761.0,0.0,1.046176046176046
1819.0,1615.0,2600.0,7.0,45.0,45.0,900.0,900.0,34245.0,34245.0,0.0,1.046176046176046
1820.0,1615.0,2605.0,7.0,19.0,19.0,380.0,380.0,14459.0,14459.0,0.0,1.046176046176046
1821.0,1615.0,2599.0,7.0,117.0,117.0,2340.0,2340.0,89037.0,89037.0,0.0,33.909530124742766
1822.0,1615.0,2603.0,7.0,338.0,326.25,6760.0,6760.0,257218.0,257218.0,0.0,182.1428571428572
1823.0,1615.0,2601.0,7.0,10.0,10.0,200.0,200.0,7610.0,7610.0,0.0,1.046176046176046
1824.0,1615.0,2598.0,7.0,51.0,51.0,1020.0,1020.0,60557.4,60557.4,0.0,0.984849484073092
1825.0,1615.0,2597.0,7.0,88.0,89.6,1760.0,1760.0,104491.19999999998,105678.6,0.0,0.984849484073092
1826.0,1615.0,2604.0,7.0,193.0,193.0,3860.0,3860.0,40530.0,40530.0,0.0,33.909530124742766
1827.0,1624.0,487.0,7.0,14.0,14.0,560.0,560.0,16626.4,16626.4,0.0,13.727327276906806
1828.0,1624.0,490.0,7.0,16.0,16.0,640.0,640.0,19001.6,19001.6,0.0,0.984849484073092
1829.0,1644.0,47.0,7.0,25.0,25.0,8975.0,8975.0,111020.75,111020.75,0.0,6.944444444444445
1830.0,1644.0,48.0,7.0,33.0,33.0,11847.0,11847.0,171426.09000000003,171426.09000000003,0.0,6.944444444444445
1831.0,1644.0,50.0,7.0,22.0,22.0,6600.0,6600.0,293304.0,293304.0,0.0,6.944444444444445
1832.0,1730.0,2768.0,7.0,5.0,5.0,120.0,120.0,1357.2,1357.2,0.0,5.654745167593132
1833.0,1730.0,2765.0,7.0,20.0,20.0,480.0,480.0,1579.2000000000005,1579.2000000000005,0.0,0.984849484073092
1834.0,1730.0,2781.0,7.0,20.0,20.0,800.0,800.0,5424.0,5424.0,0.0,0.984849484073092
1835.0,1730.0,10439.0,7.0,20.0,20.0,480.0,480.0,7209.6,7209.6,0.0,5.335761920429985
1836.0,1730.0,2766.0,7.0,11.0,11.0,264.0,264.0,979.44,979.44,0.0,0.984849484073092
1837.0,1730.0,2782.0,7.0,11.0,11.0,440.0,440.0,2983.2,2983.2,0.0,0.984849484073092
1838.0,1730.0,2767.0,7.0,40.0,40.0,1600.0,1600.0,1376.0,1376.0,0.0,0.4683375824828322
1839.0,1730.0,2773.0,7.0,3.0,3.0,72.0,72.0,480.24,480.24,0.0,0.011214953271028
1840.0,1730.0,2770.0,7.0,7.0,7.0,168.0,168.0,283.92,283.92,0.0,6.944444444444445
1841.0,1730.0,2772.0,7.0,18.0,18.0,432.0,432.0,1602.7199999999998,1602.7199999999998,0.0,13.727327276906806
1842.0,1730.0,2784.0,7.0,18.0,18.0,720.0,720.0,4881.599999999999,4881.599999999999,0.0,13.727327276906806
1843.0,1747.0,2736.0,7.0,30.0,30.5,240.0,240.0,15861.6,15861.6,0.0,2.9761904761904754
1844.0,1747.0,2740.0,7.0,10.0,10.0,80.0,80.0,5287.200000000001,5287.200000000001,0.0,2.9761904761904754
1845.0,1747.0,2749.0,7.0,12.0,12.0,240.0,240.0,6345.6,6345.6,0.0,1.046176046176046
1846.0,1747.0,2739.0,7.0,202.0,202.0,2424.0,2424.0,106801.44,106801.44,0.0,33.909530124742766
1847.0,1747.0,2737.0,7.0,51.0,51.0,1224.0,1224.0,26964.72,26964.72,0.0,1.046176046176046
1848.0,1747.0,2751.0,7.0,86.0,86.0,860.0,860.0,28423.0,28423.0,0.0,1.4805278403604765
1849.0,1747.0,2734.0,7.0,24.0,24.0,192.0,192.0,12689.28,12689.28,0.0,2.9761904761904754
1850.0,1889.0,1132.0,7.0,67.0,67.0,36850.0,36850.0,16214.0,16214.0,0.0,6.944444444444445
1851.0,1889.0,1131.0,7.0,40.0,40.0,2800.0,2800.0,4788.0,4788.0,0.0,6.944444444444445
1852.0,1889.0,1136.0,7.0,9.0,9.0,540.0,540.0,10270.8,10270.8,0.0,6.944444444444445
1853.0,1889.0,1123.0,7.0,10.0,10.0,200.0,200.0,2100.0,2100.0,0.0,6.944444444444445
1854.0,1930.0,903.0,7.0,75.0,75.0,750.0,750.0,10852.500000000002,10852.500000000002,0.0,6.944444444444445
1855.0,1930.0,905.0,7.0,75.0,75.0,750.0,750.0,6562.5,6562.5,0.0,6.944444444444445
1856.0,1930.0,904.0,7.0,152.0,152.0,1520.0,1520.0,21994.4,21994.4,0.0,6.944444444444445
1857.0,1930.0,906.0,7.0,152.0,152.0,1520.0,1520.0,6080.0,6080.0,0.0,6.944444444444445
1858.0,1934.0,1994.0,7.0,16.0,16.0,3840.0,3840.0,70003.2,70003.2,0.0,6.944444444444445
1859.0,1934.0,1958.0,7.0,6.0,6.0,240.0,240.0,3172.8,3172.8,0.0,0.5952380952380952
1860.0,1934.0,1959.0,7.0,6.0,6.0,240.0,240.0,626.4,626.4,0.0,0.5952380952380952
1861.0,1934.0,1916.0,7.0,66.0,66.0,2640.0,2640.0,34900.8,34900.8,0.0,1.4805278403604765
1862.0,1934.0,1931.0,7.0,66.0,66.0,2640.0,2640.0,6890.4,6890.4,0.0,38.69047619047619
1863.0,1934.0,1943.0,7.0,9.0,9.0,360.0,360.0,939.6,939.6,0.0,2.976190476190475
1864.0,1934.0,1946.0,7.0,29.0,29.0,1160.0,1160.0,3027.6,3027.6,0.0,20.833333333333336
1865.0,1934.0,1995.0,7.0,29.0,29.0,464.0,464.0,15335.2,15335.2,0.0,1.046176046176046
1866.0,1934.0,1923.0,7.0,5.0,5.0,200.0,200.0,2644.0000000000005,2644.0000000000005,0.0,1.046176046176046
1867.0,1934.0,1936.0,7.0,5.0,5.0,200.0,200.0,522.0,522.0,0.0,2.976190476190475
1868.0,1934.0,1918.0,7.0,23.0,23.0,920.0,920.0,12162.4,12162.4,0.0,1.046176046176046
1869.0,1934.0,1924.0,7.0,6.0,6.0,240.0,240.0,3172.8,3172.8,0.0,1.046176046176046
1870.0,1934.0,1937.0,7.0,6.0,6.0,240.0,240.0,626.4,626.4,0.0,2.976190476190475
1871.0,1934.0,1926.0,7.0,5.0,5.0,200.0,200.0,2644.0000000000005,2644.0000000000005,0.0,1.046176046176046
1872.0,1934.0,1939.0,7.0,5.0,5.0,200.0,200.0,522.0,522.0,0.0,2.976190476190475
1873.0,1934.0,1920.0,7.0,112.0,112.0,4480.0,4480.0,59225.600000000006,59225.600000000006,0.0,33.909530124742766
1874.0,1934.0,1934.0,7.0,112.0,112.0,4480.0,4480.0,11692.8,11692.8,0.0,33.909530124742766
1875.0,1934.0,1997.0,7.0,112.0,112.0,2240.0,2240.0,59225.600000000006,59225.600000000006,0.0,33.909530124742766
1876.0,1934.0,1949.0,7.0,30.0,30.0,1200.0,1200.0,3131.9999999999995,3131.9999999999995,0.0,20.833333333333336
1877.0,1934.0,1951.0,7.0,15.0,15.0,600.0,600.0,1565.9999999999998,1565.9999999999998,0.0,9.523809523809524
1878.0,1934.0,1998.0,7.0,15.0,15.0,240.0,240.0,7931.999999999999,7932.0,0.0,1.046176046176046
1879.0,1934.0,1984.0,7.0,116.0,116.0,928.0,928.0,61331.52,61331.52,0.0,10.11904761904762
1880.0,1934.0,1985.0,7.0,116.0,116.0,928.0,928.0,12119.68,12119.68,0.0,10.11904761904762
1881.0,1934.0,1927.0,7.0,47.0,47.0,1880.0,1880.0,24853.6,24853.6,0.0,1.046176046176046
1882.0,1934.0,1940.0,7.0,47.0,47.0,1880.0,1880.0,4906.799999999999,4906.799999999999,0.0,23.809523809523807
1883.0,1941.0,521.0,7.0,42.0,42.0,5040.0,5040.0,34654.39999999998,38107.4,0.0,6.944444444444445
1884.0,1941.0,522.0,7.0,42.0,42.0,672.0,672.0,4620.586666666664,4620.586666666664,0.0,27.97619047619048
1885.0,1941.0,523.0,7.0,33.0,33.0,660.0,660.0,4538.076190476188,4538.076190476188,0.0,27.97619047619048
1886.0,1968.0,3191.0,7.0,7.0,7.0,1680.0,1680.0,50.39999999999999,50.39999999999999,0.0,1.0101010101010102
1887.0,1968.0,3192.0,7.0,3.0,3.0,720.0,720.0,21.6,21.6,0.0,1.0101010101010102
1888.0,1970.0,1042.0,7.0,4.0,4.0,600.0,600.0,4125.523809523807,4125.523809523807,0.0,0.0333333333333333
1889.0,1970.0,1043.0,7.0,5.0,5.0,750.0,750.0,5156.90476190476,5156.90476190476,0.0,0.0333333333333333
1890.0,1970.0,1044.0,7.0,2.0,2.0,300.0,300.0,2062.761904761904,2062.761904761904,0.0,0.0083333333333333
1891.0,1970.0,1045.0,7.0,5.0,5.0,750.0,750.0,5156.90476190476,5156.90476190476,0.0,0.0333333333333333
1892.0,1971.0,805.0,7.0,4.0,4.0,672.0,672.0,20.16,20.16,0.0,1.0101010101010102
1893.0,1971.0,810.0,7.0,4.0,4.0,672.0,672.0,389.76,389.76,0.0,1.0101010101010102
1894.0,1971.0,801.0,7.0,9.0,9.0,1080.0,1080.0,3866.4,3866.4,0.0,1.0101010101010102
1895.0,1971.0,806.0,7.0,9.0,9.0,1080.0,1080.0,626.4,626.4,0.0,1.0101010101010102
1896.0,1971.0,811.0,7.0,10.0,10.0,500.0,500.0,289.99999999999994,289.99999999999994,0.0,0.1262626262626262
1897.0,1992.0,63.0,7.0,102.0,102.0,12240.0,12240.0,84160.68571428566,84160.68571428566,0.0,2.525252525252525
1898.0,1992.0,59.0,7.0,8.0,8.0,960.0,960.0,6600.838095238091,6600.838095238091,0.0,0.0333333333333333
1899.0,1992.0,60.0,7.0,16.0,16.0,1920.0,1920.0,13201.676190476182,13201.676190476182,0.0,2.0202020202020203
1900.0,1992.0,61.0,7.0,8.0,8.0,960.0,960.0,6600.838095238091,6600.838095238091,0.0,0.0333333333333333
