id_fact_ci_cp,id_razon_social,id_curso_perfil,id_fecha,num_cap,prediction_num_cap,total_horas,prediction_total_horas,total_ganancias,prediction_total_ganancias
847.0,1520.0,11088.0,7.0,29.0,29.0,1160.0,1119.7834849123496,7976.012698412694,7976.012698412694
848.0,1520.0,11086.0,7.0,29.0,29.0,1160.0,1119.7834849123496,7976.012698412694,7976.012698412694
849.0,1520.0,11087.0,7.0,28.0,28.0,1120.0,1076.4253920268852,7700.977777777773,7700.977777777773
850.0,1546.0,10845.0,7.0,38.0,38.0,1520.0,1515.2239242362443,4240.8,4240.8
851.0,1548.0,10761.0,7.0,2.0,2.0,80.0,69.81408757517374,4.0,4.0
852.0,1570.0,10666.0,7.0,9.0,9.0,144.0,142.3196106058199,990.1257142857136,990.1257142857136
853.0,1594.0,10515.0,7.0,19.0,19.0,152.0,152.55179829417057,1045.1326984126977,1045.1326984126977
854.0,1623.0,10549.0,7.0,2.0,2.0,64.0,62.53448720542974,440.0558730158728,440.0558730158728
855.0,1634.0,10658.0,7.0,8.0,8.0,64.0,71.6427231532175,440.0558730158728,440.0558730158728
856.0,1634.0,10659.0,7.0,33.0,33.0,528.0,553.1244055133898,4287.36,4287.36
857.0,1641.0,11114.0,7.0,163.0,163.0,6520.0,6505.891369953624,9780.0,9780.0
858.0,1641.0,11108.0,7.0,12.0,12.0,384.0,404.2230136989269,3479.04,3479.04
859.0,1641.0,11107.0,7.0,13.0,13.0,520.0,514.0567377832372,1820.0,1820.0
860.0,1641.0,11112.0,7.0,158.0,158.0,3792.0,3865.44409260141,14068.319999999998,14068.319999999998
861.0,1641.0,11109.0,7.0,309.0,309.0,4944.0,4898.521688550583,40145.28,40145.28
862.0,1641.0,11110.0,7.0,19.0,19.0,760.0,753.1416104909617,1330.0,1330.0
863.0,1641.0,11111.0,7.0,130.0,130.0,5200.0,5245.6078675239005,9775.999999999998,9775.999999999998
864.0,1642.0,10556.0,7.0,31.0,31.0,1240.0,1231.705968545622,1860.0,1860.0
865.0,1643.0,10645.0,7.0,12.0,12.0,480.0,481.0588428656224,3840.0,3840.0
866.0,1648.0,10667.0,7.0,1.0,1.0,16.0,20.454423504753777,168.48,168.48
867.0,1678.0,11018.0,7.0,7.0,7.0,280.0,280.6077939848069,1925.2444444444432,1925.2444444444432
868.0,1684.0,10489.0,7.0,9.0,9.0,144.0,142.3196106058199,1006.56,1006.56
869.0,1701.0,11098.0,7.0,1.0,1.0,40.0,45.17164467821158,168.4,168.4
870.0,1701.0,11096.0,7.0,18.0,18.0,720.0,714.85063547442,3031.2000000000003,3031.2000000000003
871.0,1704.0,10594.0,7.0,20.0,20.0,320.0,324.05392218647785,2200.279365079364,2200.279365079364
872.0,1722.0,8223.0,7.0,19.0,19.0,760.0,752.3602974022392,1140.0,1140.0
873.0,1740.0,10543.0,7.0,53.0,53.0,424.0,393.4543841060836,8929.439999999999,8929.439999999999
874.0,1740.0,10542.0,7.0,39.0,39.0,624.0,616.3084660050113,6570.719999999999,6570.719999999999
875.0,1761.0,11022.0,7.0,3.0,3.0,120.0,123.5866937542919,420.0,420.0
876.0,1765.0,10337.0,7.0,1.0,1.0,40.0,46.10374687261674,180.0,180.0
877.0,1775.0,10486.0,7.0,61.0,61.0,2440.0,2410.3214669095937,10272.4,10498.88
878.0,1789.0,9910.0,7.0,10.0,10.0,80.0,80.85933358488865,550.0698412698409,550.0698412698409
879.0,1795.0,10982.0,7.0,8.0,8.0,64.0,71.6427231532175,1200.0,1200.0
880.0,1795.0,10981.0,7.0,5.0,5.0,160.0,162.3441857111061,1100.139682539682,1100.139682539682
881.0,1795.0,10980.0,7.0,11.0,11.0,176.0,167.76949931202716,1210.15365079365,1210.15365079365
882.0,1826.0,11001.0,7.0,1.0,1.0,40.0,45.21976811984814,320.0,320.0
883.0,1829.0,9443.0,7.0,4.0,4.0,160.0,162.1081976796154,300.79999999999995,300.79999999999995
884.0,1845.0,11051.0,7.0,22.0,22.0,352.0,351.36769814310856,1320.0,1320.0
885.0,1845.0,11050.0,7.0,40.0,40.0,1600.0,1594.217352146155,7200.0,7200.0
886.0,1847.0,10678.0,7.0,67.0,67.0,1608.0,1572.2836101603348,10725.36,10498.88
887.0,1847.0,10677.0,7.0,28.0,28.0,448.0,450.32187182722873,3920.0,3920.0
888.0,1865.0,9518.0,7.0,4.0,4.0,32.0,43.24595554439611,1442.24,1442.24
889.0,1865.0,9519.0,7.0,2.0,2.0,64.0,62.53448720542974,721.28,721.28
890.0,1865.0,9521.0,7.0,1.0,1.0,32.0,36.81218494741506,220.0279365079364,220.0279365079364
891.0,1865.0,9522.0,7.0,1.0,1.0,40.0,45.8972928131584,60.0,60.0
892.0,1867.0,10716.0,7.0,2.0,2.0,16.0,19.8734324750144,336.96,336.96
893.0,1868.0,11054.0,7.0,1.0,1.0,40.0,46.58855867186821,180.0,180.0
894.0,1878.0,10703.0,7.0,2.0,2.0,80.0,80.77430128852166,360.0,360.0
895.0,1884.0,10119.0,7.0,16.0,16.0,640.0,643.2405440265898,716.8000000000001,716.8000000000001
896.0,1887.0,10541.0,7.0,39.0,39.0,1560.0,1569.873740056402,6754.799999999999,6754.799999999999
897.0,1899.0,10598.0,7.0,2.0,2.0,80.0,81.79450817952193,89.60000000000001,89.60000000000001
898.0,1900.0,10243.0,7.0,11.0,11.0,176.0,169.93431235371418,1210.15365079365,1210.15365079365
899.0,1900.0,10242.0,7.0,1.0,1.0,40.0,46.88311742792166,60.0,60.0
900.0,1914.0,10219.0,7.0,3.0,3.0,120.0,123.29213499823844,529.2,534.6
901.0,1921.0,9473.0,7.0,1.0,1.0,8.0,6.992068896873661,55.006984126984094,55.006984126984094
902.0,1921.0,9474.0,7.0,1.0,1.0,24.0,27.96703101216144,131.52,131.52
903.0,1927.0,9968.0,7.0,40.0,40.0,640.0,626.7043965560038,4473.6,4473.6
904.0,1995.0,10333.0,7.0,23.0,23.0,920.0,912.2727729136708,2585.2000000000003,2585.2000000000003
905.0,2036.0,10494.0,7.0,135.0,135.0,5400.0,5508.60672226908,37129.71428571426,37129.71428571426
906.0,2038.0,10327.0,7.0,9.0,9.0,360.0,361.659874847031,676.8,676.8
907.0,2108.0,10669.0,7.0,24.0,24.0,960.0,957.6840098554852,4041.6,4041.6
908.0,2113.0,10032.0,7.0,27.0,27.0,1080.0,1071.051556369162,1890.0,1890.0
909.0,2113.0,10033.0,7.0,33.0,33.0,1320.0,1313.2391988726918,9076.152380952375,9076.152380952375
910.0,2124.0,10544.0,7.0,1.0,1.0,24.0,27.463211673184105,450.0,450.0
911.0,2124.0,10546.0,7.0,1.0,1.0,32.0,36.990215676708885,168.64,168.64
912.0,2124.0,10545.0,7.0,1.0,1.0,16.0,20.454423504753777,168.48,168.48
913.0,2125.0,10465.0,7.0,5.0,5.0,160.0,163.15478612004108,360.0,360.0
914.0,2125.0,10466.0,7.0,228.0,228.0,9120.0,9174.885359915776,13680.0,13680.0
915.0,2125.0,10463.0,7.0,112.0,112.0,4480.0,4448.014710309788,6720.0,6720.0
916.0,2129.0,10841.0,7.0,4.0,4.0,160.0,162.1081976796154,280.0,280.0
917.0,2129.0,10840.0,7.0,1.0,1.0,32.0,37.3160042863924,60.16,60.16
918.0,2135.0,10404.0,7.0,7.0,7.0,280.0,279.19087999115027,420.0,420.0
919.0,2140.0,10467.0,7.0,183.0,183.0,4392.0,4223.492112959608,20466.72,20466.72
920.0,2141.0,9460.0,7.0,32.0,32.0,256.0,275.280907946511,5391.36,5391.36
921.0,2148.0,10527.0,7.0,24.0,24.0,960.0,964.598158432043,7680.0,7680.0
922.0,2152.0,10861.0,7.0,1.0,1.0,8.0,6.992068896873661,55.006984126984094,55.006984126984094
923.0,2166.0,10477.0,7.0,8.0,8.0,128.0,136.73071385441608,399.36,399.36
924.0,2166.0,10476.0,7.0,4.0,4.0,160.0,165.2365844229821,1100.139682539682,1100.139682539682
925.0,2171.0,10484.0,7.0,2.0,2.0,80.0,79.35738729486502,46.4,64.24
926.0,2175.0,10581.0,7.0,345.0,345.0,2760.0,2644.3287761312563,18977.40952380951,18977.40952380951
927.0,2175.0,10580.0,7.0,183.0,183.0,5856.0,5964.185815371446,65997.12,65997.12
928.0,2175.0,10585.0,7.0,30.0,30.0,480.0,491.2093876775939,10814.4,10814.4
929.0,2175.0,10582.0,7.0,69.0,69.0,1104.0,1139.2171807986338,7590.963809523805,7590.963809523805
930.0,2175.0,10579.0,7.0,399.0,399.0,6384.0,6371.78028297691,43895.573333333305,43895.573333333305
931.0,2175.0,10583.0,7.0,120.0,120.0,4800.0,4771.596505115613,33004.19047619046,33004.19047619046
932.0,2187.0,10828.0,7.0,1.0,1.0,40.0,45.17164467821158,70.0,70.0
933.0,2214.0,10948.0,7.0,4.0,4.0,160.0,162.1081976796154,280.0,280.0
934.0,2214.0,10950.0,7.0,5.0,5.0,200.0,199.71264760742224,300.0,300.0
935.0,2214.0,10949.0,7.0,10.0,10.0,400.0,402.0784393156532,600.0,600.0
936.0,2227.0,10852.0,7.0,2.0,2.0,80.0,79.35738729486502,120.0,120.0
937.0,2228.0,10520.0,7.0,3.0,3.0,48.0,34.16283425675965,330.04190476190456,330.04190476190456
938.0,2241.0,10797.0,7.0,34.0,34.0,1360.0,1362.0287239093918,2380.0,2380.0
939.0,2243.0,10830.0,7.0,14.0,14.0,112.0,120.23021812258548,770.0977777777773,770.0977777777773
940.0,2248.0,10341.0,7.0,29.0,29.0,232.0,250.16116328804085,4885.92,4885.92
941.0,2248.0,10340.0,7.0,48.0,48.0,384.0,386.9322918233115,8087.039999999999,8087.039999999999
942.0,2250.0,11080.0,7.0,3.0,3.0,48.0,54.000497410877415,82.08,64.24
943.0,20.0,9301.0,5.0,6.0,6.0,240.0,232.00613929039127,669.5999999999999,669.5999999999999
944.0,20.0,8664.0,5.0,6.0,6.0,192.0,188.7756322341625,670.08,670.08
945.0,20.0,10360.0,5.0,4.0,4.0,160.0,165.60060011303312,705.6,705.6
946.0,20.0,9302.0,5.0,57.0,57.0,2280.0,2272.1825968109656,6361.2,6361.2
947.0,20.0,10361.0,5.0,21.0,21.0,840.0,844.6941788614381,2343.6,2343.6
948.0,30.0,9674.0,5.0,1.0,1.0,40.0,45.983825585677096,60.0,60.0
949.0,30.0,9675.0,5.0,7.0,7.0,280.0,280.0030608986158,490.0,490.0
950.0,30.0,8530.0,5.0,184.0,184.0,7360.0,7383.030810082204,12880.0,12880.0
951.0,30.0,9159.0,5.0,615.0,615.0,24600.0,25596.2292814328,43050.0,43050.0
952.0,30.0,9160.0,5.0,12.0,12.0,480.0,477.58262621505446,840.0,840.0
953.0,30.0,8529.0,5.0,469.0,469.0,18760.0,18069.09272075432,32830.0,32830.0
954.0,32.0,8820.0,5.0,6.0,6.0,240.0,233.67464033687747,420.0,420.0
955.0,43.0,8650.0,5.0,3.0,3.0,120.0,123.68408877855428,220.8,220.8
956.0,43.0,8648.0,5.0,6.0,6.0,240.0,232.00613929039127,124.8,124.8
957.0,43.0,8649.0,5.0,8.0,8.0,320.0,322.06101180320866,166.4,166.4
958.0,77.0,8741.0,5.0,95.0,95.0,3800.0,3766.4776521873314,30400.0,30400.0
959.0,77.0,8742.0,5.0,364.0,364.0,14560.0,14490.567332453898,63044.8,63044.8
960.0,92.0,8726.0,5.0,5.0,5.0,200.0,201.5215153813947,558.0,558.0
961.0,92.0,9649.0,5.0,5.0,5.0,200.0,201.5215153813947,376.0,376.0
962.0,176.0,8232.0,5.0,46.0,46.0,736.0,737.5994103344742,7750.08,7750.08
963.0,191.0,8682.0,5.0,58.0,58.0,928.0,940.419832583389,7535.36,7535.36
964.0,191.0,8681.0,5.0,64.0,64.0,2560.0,2564.0733541314144,3840.0,3840.0
965.0,191.0,8680.0,5.0,100.0,100.0,4000.0,3987.8429746319193,6000.0,6000.0
966.0,226.0,9696.0,5.0,6.0,6.0,48.0,55.33786979491151,330.04190476190456,330.04190476190456
967.0,226.0,8854.0,5.0,329.0,329.0,2632.0,2657.70890162593,18097.297777777767,18097.297777777767
968.0,226.0,9695.0,5.0,74.0,74.0,1184.0,1187.214221203572,3694.08,3694.08
969.0,226.0,8853.0,5.0,336.0,336.0,2688.0,2653.4176903747607,6720.0,6720.0
970.0,226.0,8852.0,5.0,163.0,163.0,2608.0,2628.395586584567,17932.276825396813,17932.276825396813
971.0,228.0,10752.0,5.0,15.0,15.0,600.0,572.8758972658429,4800.0,4800.0
972.0,228.0,8784.0,5.0,10.0,10.0,400.0,368.84155463414527,3200.0,3200.0
973.0,245.0,8790.0,5.0,2.0,2.0,32.0,40.65360239321626,220.0279365079364,220.0279365079364
974.0,275.0,8822.0,5.0,336.0,336.0,8064.0,8063.585611093662,37578.24,37578.24
975.0,283.0,8851.0,5.0,285.0,285.0,4560.0,4593.5110482395285,3784.8,3784.8
976.0,298.0,8708.0,5.0,301.0,301.0,12040.0,12162.331328887363,35156.8,35156.8
977.0,298.0,10285.0,5.0,154.0,154.0,4928.0,4993.098866184115,9264.64,9264.64
978.0,354.0,8838.0,5.0,112.0,112.0,3584.0,3619.225817182905,6737.92,6737.92
979.0,354.0,8839.0,5.0,282.0,282.0,11280.0,11209.231225930029,49744.8,49744.8
980.0,354.0,9481.0,5.0,113.0,113.0,4520.0,4492.208003215364,23684.800000000003,23684.800000000003
981.0,468.0,8768.0,5.0,19.0,19.0,760.0,754.0991890848268,3199.6,3199.6
982.0,468.0,8767.0,5.0,13.0,13.0,520.0,515.561593574344,780.0,780.0
983.0,499.0,9741.0,5.0,1.0,1.0,40.0,59.51413917994387,275.03492063492047,275.03492063492047
984.0,499.0,9073.0,5.0,1.0,1.0,40.0,28.576980997680494,60.0,60.0
985.0,499.0,8477.0,5.0,809.0,809.0,25888.0,35350.9880166127,291757.76,291757.76
986.0,499.0,9076.0,5.0,55.0,55.0,2200.0,1984.5887731917787,15126.920634920623,15126.920634920623
987.0,499.0,9074.0,5.0,19.0,19.0,760.0,840.278132860421,6847.599999999999,6847.599999999999
988.0,499.0,9075.0,5.0,570.0,570.0,22800.0,27973.61202479141,205428.0,205428.0
989.0,606.0,8807.0,5.0,46.0,46.0,1840.0,1824.062595547049,8280.0,8280.0
990.0,606.0,8806.0,5.0,56.0,56.0,896.0,918.4558014589016,6160.7822222222185,6160.7822222222185
991.0,610.0,8763.0,5.0,7.0,7.0,56.0,58.49970451170839,385.0488888888887,385.0488888888887
992.0,610.0,8764.0,5.0,22.0,22.0,176.0,182.6101212220852,1210.15365079365,1210.15365079365
993.0,610.0,8765.0,5.0,139.0,139.0,3336.0,3331.505581289402,22937.912380952366,22937.912380952366
994.0,627.0,8541.0,5.0,1.0,1.0,24.0,29.775898786133894,165.02095238095228,165.02095238095228
995.0,627.0,8542.0,5.0,2.0,2.0,80.0,81.16625506883747,140.0,140.0
996.0,634.0,8698.0,5.0,2.0,2.0,32.0,36.48847261244691,223.68,223.68000000000004
997.0,657.0,8639.0,5.0,346.0,346.0,2768.0,2567.7631179167543,58294.08,58294.08
998.0,657.0,9284.0,5.0,236.0,236.0,3776.0,3885.46860873407,11781.12,11781.12
999.0,657.0,10358.0,5.0,30.0,30.0,480.0,486.694607684261,5054.4,5054.4
1000.0,657.0,10359.0,5.0,39.0,39.0,1560.0,1568.3757756583975,6567.6,6567.6
1001.0,657.0,8638.0,5.0,475.0,475.0,7600.0,8275.851529069118,80028.0,80028.0
1002.0,657.0,10357.0,5.0,36.0,36.0,576.0,583.9612484591667,3173.76,3173.76
1003.0,763.0,8798.0,5.0,226.0,226.0,5424.0,6856.69356466072,81468.48000000001,81468.48000000001
1004.0,825.0,8821.0,5.0,14.0,14.0,224.0,231.2944186645213,1540.1955555555546,1540.1955555555546
1005.0,950.0,8750.0,5.0,15.0,15.0,120.0,127.14995430583394,825.1047619047614,825.1047619047614
1006.0,950.0,8751.0,5.0,30.0,30.0,720.0,703.8301675038997,4950.628571428569,4950.628571428569
1007.0,950.0,8749.0,5.0,125.0,125.0,5000.0,4968.620496104344,34379.36507936506,34379.36507936506
1008.0,967.0,8786.0,5.0,14.0,14.0,560.0,513.163080041169,627.2,627.2
1009.0,967.0,8787.0,5.0,50.0,50.0,800.0,788.5942886563603,8424.0,8424.0
1010.0,967.0,9779.0,5.0,37.0,37.0,1480.0,1471.1673883654762,6660.0,6660.0
1011.0,1002.0,8835.0,5.0,97.0,97.0,3880.0,3845.63960255856,6790.0,6790.0
1012.0,1002.0,8836.0,5.0,47.0,47.0,752.0,763.4046831744377,5170.656507936505,5170.656507936505
1013.0,1018.0,8783.0,5.0,2.0,2.0,80.0,82.84978972828276,419.2000000000001,419.2000000000001
1014.0,1258.0,8829.0,5.0,235.0,235.0,9400.0,9301.639372102787,39574.0,39574.0
1015.0,1265.0,8797.0,5.0,26.0,26.0,1040.0,1034.7045683086503,1955.2,1955.2
1016.0,1276.0,8747.0,5.0,425.0,425.0,17000.0,16443.904405183963,76500.0,76500.0
1017.0,1276.0,8746.0,5.0,111.0,111.0,4440.0,4492.358257345728,30528.87619047617,30528.87619047617
1018.0,1276.0,8745.0,5.0,6.0,6.0,96.0,98.38413545662796,660.0838095238091,660.0838095238091
1019.0,1368.0,8724.0,5.0,2.0,2.0,32.0,48.66112552011646,220.0279365079364,220.0279365079364
1020.0,1384.0,8740.0,5.0,84.0,84.0,3360.0,3301.496129688679,3763.2,3763.2
1021.0,1436.0,8734.0,5.0,5.0,5.0,200.0,203.20505004084,882.0,882.0
1022.0,1436.0,8735.0,5.0,1211.0,1211.0,29064.0,31819.00738001602,204029.28,204029.28
1023.0,1478.0,8810.0,5.0,495.0,495.0,19800.0,19410.910440929107,103752.0,103752.0
1024.0,1487.0,9719.0,5.0,4.0,4.0,160.0,170.09931877708323,1441.6,1441.6
1025.0,1487.0,8873.0,5.0,39.0,39.0,312.0,320.3652027862732,2145.2723809523795,2145.2723809523795
1026.0,1487.0,9717.0,5.0,4.0,4.0,64.0,61.310223014897474,440.0558730158728,440.0558730158728
1027.0,1487.0,9718.0,5.0,4.0,4.0,160.0,165.60060011303312,1100.139682539682,1100.139682539682
1028.0,1487.0,8871.0,5.0,107.0,107.0,1712.0,1701.688302518672,11771.494603174597,11771.494603174597
1029.0,1488.0,8743.0,5.0,1.0,1.0,32.0,39.12487206036485,56.0,56.0
1030.0,1488.0,8744.0,5.0,9.0,9.0,216.0,219.8516872840587,125.28,125.28
1031.0,1490.0,8800.0,5.0,149.0,149.0,5960.0,5747.933070324234,53997.600000000006,53997.600000000006
1032.0,1510.0,8710.0,5.0,2.0,2.0,64.0,64.60997564519084,419.2,419.2000000000001
1033.0,1604.0,8777.0,5.0,4.0,4.0,160.0,163.91706545358784,673.6,673.6
1034.0,1635.0,8697.0,5.0,2.0,2.0,80.0,81.16625506883747,233.6,233.6
1035.0,1646.0,8824.0,5.0,1.0,1.0,40.0,48.69198520189411,120.0,120.0
1036.0,1646.0,8825.0,5.0,5.0,5.0,200.0,203.2329881311048,600.0,600.0
1037.0,1657.0,8492.0,5.0,1.0,1.0,8.0,-29.1822345658552,60.0,60.0
1038.0,1657.0,8491.0,5.0,1.0,1.0,24.0,-9.838755886198214,160.07999999999998,160.07999999999998
1039.0,1717.0,9558.0,5.0,182.0,182.0,4368.0,4237.636134788267,52765.44,52765.44
1040.0,1717.0,8545.0,5.0,1058.0,1058.0,8464.0,15036.32410193222,58197.38920634917,58197.38920634917
1041.0,1717.0,9560.0,5.0,4.0,4.0,64.0,24.86145545995123,440.0558730158728,440.0558730158728
1042.0,1717.0,8544.0,5.0,280.0,280.0,4480.0,4612.955658244773,30803.91111111109,30803.91111111109
1043.0,1723.0,8702.0,5.0,4.0,4.0,128.0,144.31628999287523,224.0,224.0
1044.0,1725.0,8711.0,5.0,1.0,1.0,40.0,46.98051245218403,60.0,60.0
1045.0,1744.0,8770.0,5.0,9.0,9.0,360.0,332.7161016062487,1260.0,1260.0
1046.0,1744.0,8772.0,5.0,47.0,47.0,752.0,755.4157207625572,6106.24,6106.24
1047.0,1754.0,8808.0,5.0,6.0,6.0,240.0,231.0094524238844,451.19999999999993,451.19999999999993
1048.0,1807.0,8866.0,5.0,1.0,1.0,40.0,48.66404711162932,176.4,176.4
1049.0,1834.0,8704.0,5.0,116.0,116.0,2784.0,2718.4640367271963,12973.44,12973.44
1050.0,1834.0,8706.0,5.0,3.0,3.0,24.0,32.89119789177812,335.28000000000003,335.28000000000003
1051.0,1834.0,8705.0,5.0,160.0,160.0,3840.0,3788.972958835645,26956.8,26956.8
1052.0,1842.0,8732.0,5.0,6.0,6.0,48.0,55.937309333926805,1010.88,1010.88
1053.0,1885.0,8716.0,5.0,163.0,163.0,5216.0,5207.1577175453895,9806.08,9806.08
1054.0,1885.0,8717.0,5.0,226.0,226.0,9040.0,9093.300763010851,47369.600000000006,47369.600000000006
1055.0,1897.0,8378.0,5.0,34.0,34.0,1360.0,1356.3744339876462,5725.6,5725.6
1056.0,1917.0,9510.0,5.0,8.0,8.0,320.0,322.8258339854542,1120.0,1120.0
1057.0,1917.0,8802.0,5.0,16.0,16.0,640.0,645.7442578914229,960.0,960.0
1058.0,1922.0,10507.0,5.0,4.0,4.0,160.0,163.91706545358784,446.4,446.4
1059.0,1922.0,8700.0,5.0,22.0,22.0,880.0,875.3782648861993,2455.2,2455.2
1060.0,1922.0,8701.0,5.0,2.0,2.0,32.0,36.90482796157039,336.96,336.96
1061.0,1922.0,10506.0,5.0,5.0,5.0,200.0,201.5215153813947,558.0,558.0
1062.0,1922.0,10508.0,5.0,155.0,155.0,6200.0,6168.991252402648,26102.0,26102.0
1063.0,1922.0,10509.0,5.0,2.0,2.0,80.0,81.16625506883747,223.2,223.2
1064.0,1957.0,8847.0,5.0,2.0,2.0,48.0,55.32017031485475,330.04190476190456,330.04190476190456
1065.0,1957.0,9557.0,5.0,15.0,15.0,120.0,119.52063390786088,2250.0,2250.0
1066.0,1980.0,10270.0,5.0,12.0,12.0,192.0,210.03374808455143,4704.0,4704.0
1067.0,1980.0,8775.0,5.0,120.0,120.0,4800.0,4802.99926834727,7200.0,7200.0
1068.0,1980.0,10272.0,5.0,1.0,1.0,16.0,23.74280309105552,392.0,392.0
1069.0,1980.0,10271.0,5.0,31.0,31.0,1240.0,1233.4448602282096,1860.0,1860.0
1070.0,1984.0,8780.0,5.0,28.0,28.0,1120.0,1120.0183614686716,5600.0,5600.0
1071.0,1999.0,8694.0,5.0,9.0,9.0,360.0,361.7572698712934,1080.0,1080.0
1072.0,2003.0,8794.0,5.0,159.0,159.0,1272.0,1114.536359513982,26788.32,26788.32
1073.0,2003.0,8793.0,5.0,434.0,434.0,17360.0,16724.838164396457,78120.0,78120.0
1074.0,2003.0,10136.0,5.0,21.0,21.0,840.0,844.6941788614381,3536.4,3536.4
1075.0,2005.0,9990.0,5.0,24.0,24.0,192.0,192.56893063510097,4043.52,4043.52
1076.0,2005.0,9991.0,5.0,8.0,8.0,128.0,133.6252368184391,1347.84,1347.84
1077.0,2005.0,8818.0,5.0,8.0,8.0,128.0,133.6252368184391,1347.84,1347.84
1078.0,2005.0,8817.0,5.0,216.0,216.0,3456.0,3585.58673341187,36391.68,36391.68
1079.0,2005.0,9992.0,5.0,37.0,37.0,592.0,604.7526239546601,6233.759999999999,6233.759999999999
1080.0,2005.0,9993.0,5.0,1.0,1.0,16.0,20.081436047202715,168.48,168.48
1081.0,2027.0,8814.0,5.0,12.0,12.0,288.0,298.2372116640795,1920.96,1920.96
1082.0,2049.0,8758.0,5.0,284.0,284.0,2272.0,1993.770538590721,47848.32,47848.32
1083.0,2049.0,9467.0,5.0,436.0,436.0,17440.0,17950.952105052642,73422.40000000001,73422.40000000001
1084.0,2049.0,8759.0,5.0,595.0,595.0,9520.0,6894.555328853301,100245.6,100245.6
1085.0,2049.0,8760.0,5.0,2580.0,2580.0,103200.0,46157.51192713516,434472.0,434472.0
1086.0,2049.0,8761.0,5.0,54.0,54.0,1296.0,1256.5451109948222,9097.92,9097.92
1087.0,2049.0,9466.0,5.0,484.0,484.0,7744.0,8344.19510317581,81544.31999999999,81544.31999999999
1088.0,2104.0,8345.0,5.0,1.0,1.0,8.0,-29.1822345658552,60.0,60.0
1089.0,2110.0,8769.0,5.0,28.0,28.0,448.0,458.44207853997386,4717.44,4717.44
1090.0,2128.0,8571.0,5.0,3.0,3.0,120.0,123.68408877855428,334.79999999999995,334.79999999999995
1091.0,2128.0,8573.0,5.0,177.0,177.0,7080.0,7032.861606719776,19753.2,19753.2
1092.0,2128.0,8572.0,5.0,2.0,2.0,80.0,81.16625506883747,223.2,223.2
1093.0,2131.0,9867.0,5.0,258.0,258.0,10320.0,10336.042738188862,18060.0,18060.0
1094.0,2131.0,8813.0,5.0,569.0,569.0,22760.0,22728.16636515396,39830.0,39830.0
1095.0,2131.0,9866.0,5.0,227.0,227.0,9080.0,9112.752135813109,45400.0,45400.0
1096.0,2180.0,8795.0,5.0,41.0,41.0,1312.0,1337.9688771458927,14786.24,14786.24
1097.0,2195.0,8612.0,5.0,46.0,46.0,1840.0,1830.6525968870733,7746.400000000001,7746.400000000001
1098.0,2195.0,8610.0,5.0,63.0,63.0,2520.0,2540.866414155684,10609.2,10609.2
1099.0,2195.0,8611.0,5.0,41.0,41.0,1640.0,1610.5623042023394,7380.0,7380.0
1100.0,2210.0,10171.0,5.0,145.0,145.0,5800.0,5795.226022057108,30392.000000000004,30392.000000000004
1101.0,2210.0,10168.0,5.0,82.0,82.0,2624.0,2598.5945282670323,4933.12,4933.12
1102.0,2210.0,8811.0,5.0,438.0,438.0,17520.0,18357.761209972075,91804.8,91804.8
1103.0,2213.0,8837.0,5.0,166.0,166.0,3984.0,4006.301805478393,3306.72,3306.72
1104.0,2217.0,8788.0,5.0,5.0,5.0,80.0,46.59380213624127,1449.6,1449.6
1105.0,2224.0,8812.0,5.0,39.0,39.0,1560.0,1568.3757756583975,6567.6,6567.6
1106.0,2232.0,8845.0,5.0,29.0,29.0,696.0,699.4260511043135,4885.92,4885.92
1107.0,2152.0,10861.0,2142.0,0.0,219.0,0.0,490.9344440501768,0.0,3763.2
1108.0,1526.0,10036.0,2143.0,0.0,46.583333333333336,0.0,2561.902057280636,0.0,4588.816
1109.0,2125.0,10466.0,2142.0,0.0,46.0,0.0,2564.6309308911327,0.0,4588.816
1110.0,261.0,10174.0,2142.0,0.0,48.0,0.0,2159.959880257829,0.0,633.6
1111.0,1239.0,9238.0,2142.0,0.0,46.0,0.0,2580.68080150137,0.0,4588.816
1112.0,30.0,8529.0,2143.0,0.0,46.583333333333336,0.0,2599.091295349284,0.0,4160.0
1113.0,1257.0,9653.0,2143.0,0.0,219.0,0.0,494.2913685840208,0.0,7030.799999999999
1114.0,2233.0,9264.0,2143.0,0.0,46.583333333333336,0.0,2575.0016357357267,0.0,6715.673756613755
1115.0,1657.0,8492.0,2143.0,0.0,219.0,0.0,519.6201894533474,0.0,4440.0
1116.0,780.0,10529.0,2142.0,0.0,46.0,0.0,2549.417112802959,0.0,10246.52
1117.0,1650.0,10126.0,2142.0,0.0,46.0,0.0,2593.552616601682,0.0,10246.52
1118.0,1672.0,10197.0,2142.0,0.0,46.0,0.0,2555.1640989164475,0.0,11538.06
1119.0,2075.0,10615.0,2143.0,0.0,115.0,0.0,1108.434032368346,0.0,11538.06
1120.0,752.0,10537.0,2143.0,0.0,46.0,0.0,2576.645595354832,0.0,25505.914168136384
1121.0,1886.0,8282.0,2143.0,0.0,115.0,0.0,1114.5501673918802,0.0,7030.799999999999
1122.0,1689.0,8214.0,2143.0,0.0,80.0,0.0,1584.3213044506151,0.0,1612.22
1123.0,92.0,8726.0,2143.0,0.0,46.0,0.0,2578.282636424399,0.0,7030.799999999999
