id_fact_ci_rs,id_razon_social,id_fecha,total_cursos,prediction_total_cursos,volumen_cap,prediction_volumen_cap,volumen_horas,prediction_volumen_horas,volumen_ganancias,prediction_volumen_ganancias
740.0,1239.0,2142.0,0.0,2.7914592271947423,0.0,69.0,0.0,4936.0,0.0,9638.99868447584
741.0,1253.0,2142.0,0.0,1.910720634589985,0.0,74.0,0.0,5200.0,0.0,16670.420714447915
742.0,1257.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
743.0,1263.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
744.0,1267.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
745.0,1270.0,2143.0,0.0,2.587978158377588,0.0,90.0,0.0,4936.0,0.0,15499.219260762156
746.0,1275.0,2142.0,0.0,2.0956475577943148,0.0,102.08121744791669,0.0,4936.0,0.0,15341.831851849973
747.0,1276.0,2143.0,0.0,2.597230940616306,0.0,58.0,0.0,4936.0,0.0,13517.246491501748
748.0,1301.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
749.0,1301.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
750.0,1313.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
751.0,1333.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
752.0,1338.0,2142.0,0.0,2.5574041887113945,0.0,102.08121744791669,0.0,4936.0,0.0,10320.407544712243
753.0,1343.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
754.0,1349.0,2142.0,0.0,1.849193306388066,0.0,84.0,0.0,4936.0,0.0,-317.9957374644582
755.0,1349.0,2143.0,0.0,1.849193306388066,0.0,84.0,0.0,4936.0,0.0,-317.9957374644582
756.0,1350.0,2142.0,0.0,2.7079609928434603,0.0,102.08121744791669,0.0,4936.0,0.0,15656.564234326304
757.0,1358.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
758.0,1358.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
759.0,1393.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
760.0,1401.0,2143.0,0.0,1.910720634589985,0.0,74.0,0.0,5200.0,0.0,16670.420714447915
761.0,1402.0,2143.0,0.0,2.7914592271947423,0.0,69.0,0.0,4936.0,0.0,9638.99868447584
762.0,1406.0,2142.0,0.0,2.703248677978741,0.0,41.0,0.0,4936.0,0.0,16577.991483281075
763.0,1406.0,2143.0,0.0,2.703248677978741,0.0,41.0,0.0,4936.0,0.0,16577.991483281075
764.0,1413.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
765.0,1430.0,2143.0,0.0,1.645528977543314,0.0,102.08121744791669,0.0,4936.0,0.0,6476.157434831082
766.0,1436.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
767.0,1441.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
768.0,1453.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
769.0,1457.0,2143.0,0.0,2.597230940616306,0.0,58.0,0.0,4936.0,0.0,13517.246491501748
770.0,1464.0,2142.0,0.0,2.119683807452453,0.0,126.0,0.0,4936.0,0.0,11763.61957586807
771.0,1468.0,2143.0,0.0,2.597230940616306,0.0,58.0,0.0,4936.0,0.0,13517.246491501748
772.0,1470.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
773.0,1476.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
774.0,1479.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
775.0,1487.0,2142.0,0.0,1.910720634589985,0.0,74.0,0.0,5200.0,0.0,16670.420714447915
776.0,1502.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
777.0,1526.0,2143.0,0.0,2.7079609928434603,0.0,102.08121744791669,0.0,4936.0,0.0,15656.564234326304
778.0,1532.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
779.0,1539.0,2142.0,0.0,2.7914592271947423,0.0,69.0,0.0,4936.0,0.0,9638.99868447584
780.0,1545.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
781.0,1545.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
782.0,1549.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
783.0,1549.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
784.0,1550.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
785.0,1577.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
786.0,1588.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
787.0,1597.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
788.0,1609.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
789.0,1612.0,2143.0,0.0,2.703248677978741,0.0,41.0,0.0,4936.0,0.0,16577.991483281075
790.0,1619.0,2143.0,0.0,2.597230940616306,0.0,58.0,0.0,4936.0,0.0,13517.246491501748
791.0,1635.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
792.0,1636.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
793.0,1640.0,2143.0,0.0,1.849193306388066,0.0,84.0,0.0,4936.0,0.0,-317.9957374644582
794.0,1646.0,2143.0,0.0,2.478018504613807,0.0,76.0,0.0,4936.0,0.0,12572.295296082912
795.0,1650.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
796.0,1655.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
797.0,1657.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
798.0,1664.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
799.0,1672.0,2142.0,0.0,2.7914592271947423,0.0,69.0,0.0,4936.0,0.0,9638.99868447584
800.0,1677.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
801.0,1685.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
802.0,1689.0,2143.0,0.0,1.645528977543314,0.0,102.08121744791669,0.0,4936.0,0.0,6476.157434831082
803.0,1698.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
804.0,1701.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
805.0,1702.0,2142.0,0.0,1.910720634589985,0.0,74.0,0.0,5200.0,0.0,16670.420714447915
806.0,1702.0,2143.0,0.0,1.910720634589985,0.0,74.0,0.0,5200.0,0.0,16670.420714447915
807.0,1710.0,2142.0,0.0,2.0956475577943148,0.0,102.08121744791669,0.0,4936.0,0.0,15341.831851849973
808.0,1729.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
809.0,1748.0,2143.0,0.0,2.119683807452453,0.0,126.0,0.0,4936.0,0.0,11763.61957586807
810.0,1750.0,2142.0,0.0,2.478018504613807,0.0,76.0,0.0,4936.0,0.0,12572.295296082912
811.0,1753.0,2142.0,0.0,1.910720634589985,0.0,74.0,0.0,5200.0,0.0,16670.420714447915
812.0,1755.0,2142.0,0.0,2.5574041887113945,0.0,102.08121744791669,0.0,4936.0,0.0,10320.407544712243
813.0,1762.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
814.0,1767.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
815.0,1779.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
816.0,1793.0,2143.0,0.0,2.0956475577943148,0.0,102.08121744791669,0.0,4936.0,0.0,15341.831851849973
817.0,1795.0,2142.0,0.0,2.597230940616306,0.0,58.0,0.0,4936.0,0.0,13517.246491501748
818.0,1795.0,2143.0,0.0,2.597230940616306,0.0,58.0,0.0,4936.0,0.0,13517.246491501748
819.0,1798.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
820.0,1822.0,2142.0,0.0,2.7079609928434603,0.0,102.08121744791669,0.0,4936.0,0.0,15656.564234326304
821.0,1834.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
822.0,1838.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
823.0,1841.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
824.0,1841.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
825.0,1845.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
826.0,1847.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
827.0,1854.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
828.0,1855.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
829.0,1855.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
830.0,1865.0,2142.0,0.0,2.7914592271947423,0.0,69.0,0.0,4936.0,0.0,9638.99868447584
831.0,1882.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
832.0,1882.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
833.0,1884.0,2143.0,0.0,1.645528977543314,0.0,102.08121744791669,0.0,4936.0,0.0,6476.157434831082
834.0,1885.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
835.0,1886.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
836.0,1886.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
837.0,1911.0,2142.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
838.0,1913.0,2143.0,0.0,1.645528977543314,0.0,102.08121744791669,0.0,4936.0,0.0,6476.157434831082
839.0,1917.0,2143.0,0.0,1.849193306388066,0.0,84.0,0.0,4936.0,0.0,-317.9957374644582
840.0,1921.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
841.0,1955.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
842.0,1960.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
843.0,2003.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
844.0,2019.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
845.0,2023.0,2143.0,0.0,2.4843300625068205,0.0,86.0,0.0,4936.0,0.0,16071.853329489648
846.0,2047.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
847.0,2051.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
848.0,2052.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
849.0,2053.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
850.0,2056.0,2143.0,0.0,2.7079609928434603,0.0,102.08121744791669,0.0,4936.0,0.0,15656.564234326304
851.0,2075.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
852.0,2103.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
853.0,2103.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
854.0,2104.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
855.0,2108.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
856.0,2110.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
857.0,2116.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
858.0,2119.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
859.0,2125.0,2142.0,0.0,2.7914592271947423,0.0,69.0,0.0,4936.0,0.0,9638.99868447584
860.0,2128.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
861.0,2131.0,2142.0,0.0,2.119683807452453,0.0,126.0,0.0,4936.0,0.0,11763.61957586807
862.0,2133.0,2143.0,0.0,2.7914592271947423,0.0,69.0,0.0,4936.0,0.0,9638.99868447584
863.0,2137.0,2143.0,0.0,2.0956475577943148,0.0,102.08121744791669,0.0,4936.0,0.0,15341.831851849973
864.0,2139.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
865.0,2148.0,2143.0,0.0,1.5536350535214534,0.0,100.0,0.0,4664.0,0.0,8950.646914551675
866.0,2150.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
867.0,2152.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
868.0,2175.0,2142.0,0.0,2.5574041887113945,0.0,102.08121744791669,0.0,4936.0,0.0,10320.407544712243
869.0,2175.0,2143.0,0.0,2.5574041887113945,0.0,102.08121744791669,0.0,4936.0,0.0,10320.407544712243
870.0,2185.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
871.0,2187.0,2142.0,0.0,2.119683807452453,0.0,126.0,0.0,4936.0,0.0,11763.61957586807
872.0,2187.0,2143.0,0.0,2.119683807452453,0.0,126.0,0.0,4936.0,0.0,11763.61957586807
873.0,2192.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
874.0,2195.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
875.0,2195.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
876.0,2206.0,2142.0,0.0,2.478018504613807,0.0,76.0,0.0,4936.0,0.0,12572.295296082912
877.0,2213.0,2143.0,0.0,1.645528977543314,0.0,102.08121744791669,0.0,4936.0,0.0,6476.157434831082
878.0,2216.0,2143.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
879.0,2231.0,2143.0,0.0,1.849193306388066,0.0,84.0,0.0,4936.0,0.0,-317.9957374644582
880.0,2233.0,2143.0,0.0,2.119683807452453,0.0,126.0,0.0,4936.0,0.0,11763.61957586807
881.0,2240.0,2142.0,0.0,2.848099529481011,0.0,94.0,0.0,5040.0,0.0,17590.871511826932
882.0,2251.0,2143.0,0.0,1.645528977543314,0.0,102.08121744791669,0.0,4936.0,0.0,6476.157434831082
