id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,tipo,area_familia,especialidad_sector,curso_perfil,modalidad,carga_horaria,costo,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
1293,539,1025,7,curso,tecnologías de la información y comunicación,software especializado,programación básica de arduino con autodesk tinkercad,virtual,40,266.8,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1294,539,1026,7,curso,tecnologías de la información y comunicación,software especializado,programación básica de arduino con autodesk tinkercad,virtual,40,333.2,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1295,539,1003,7,curso,procesos industriales,automatización industrial y robótica,"programación de plc y hmi, nivel intermedio",presencial,20,528.8000000000001,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1296,539,1004,7,curso,procesos industriales,automatización industrial y robótica,"programación de plc y hmi, nivel intermedio",presencial,20,761.0,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1297,539,999,7,curso,procesos industriales,automatización industrial y robótica,programación de plc y hmi. nivel básico,virtual,40,104.4,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1298,539,1000,7,curso,procesos industriales,automatización industrial y robótica,programación de plc y hmi. nivel básico,virtual,40,463.6,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1299,539,1005,7,curso,procesos industriales,automatización industrial y robótica,programación en plc y hmi. nivel avanzado,presencial,24,528.72,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1300,539,1006,7,curso,procesos industriales,automatización industrial y robótica,programación en plc y hmi. nivel avanzado,presencial,24,761.04,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1301,539,997,7,curso,procesos industriales,automatización industrial y robótica,"programación plc y hmi, nivel básico",presencial,20,70.0,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1302,539,998,7,curso,procesos industriales,automatización industrial y robótica,"programación plc y hmi, nivel básico",presencial,20,210.0,31-12-2022,31,12,2022,consultoria y capacitacion - ingelpro cia ltda,calificado,operador de capacitación,10/5/2022,quito,pichincha
1303,558,3049,7,curso,procesos industriales,automatización industrial y robótica,automatización industrial con plc logo,presencial,24,340.08,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1304,558,3060,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,bloqueo y etiquetado,presencial,12,761.04,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1305,558,3087,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,bloqueo y etiquetado,online,12,30.0,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1306,558,3071,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,fundamentos de la seguridad y salud en el trabajo,presencial,8,15.04,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1307,558,3058,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manipulación de cargas,presencial,8,760.96,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1308,558,3079,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,permisos de trabajo para actividades de alto riesgo,presencial,8,760.96,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1309,558,3067,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,plan de emergencias y autoprotección,presencial,8,760.96,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1310,558,3055,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos eléctricos,presencial,18,146.16,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1311,558,3052,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos ergonómicos,presencial,8,760.96,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1312,558,3057,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos químicos,presencial,12,761.04,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1313,558,3084,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de trabajos en altura,online,12,21.0,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1314,558,3077,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de trabajos en alturas,presencial,12,761.04,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1315,558,3059,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,programa de conservación de la audición y protección auditiva,presencial,12,761.04,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1316,558,3086,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,programa de conservación de la audición y protección auditiva,online,12,21.0,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1317,558,3068,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,reglamento de seguridad y salud - organismos paritarios,presencial,8,15.04,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1318,558,3078,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,trabajos en espacios confinados,presencial,12,761.04,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1319,558,3085,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,trabajos en espacios confinados,online,12,30.0,31-12-2022,31,12,2022,corporacion de fomento para la pequeña y mediana empresa corfopym,calificado,operador de capacitación,7/7/2022,ambato,tungurahua
1327,589,3282,7,curso,procesos industriales,textil,confección y patronaje,presencial,408,6740.16,31-12-2022,31,12,2022,cruz guevara maria fernanda,calificado,operador de capacitación,11/8/2022,quito,pichincha
1328,589,3278,7,curso,artes y artesanía,peluquería y belleza barbería y estilismo,manicure y pedicure,presencial,48,634.5600000000001,31-12-2022,31,12,2022,cruz guevara maria fernanda,calificado,operador de capacitación,11/8/2022,quito,pichincha
1329,589,3280,7,curso,artes y artesanía,peluquería y belleza barbería y estilismo,peluquería básica,presencial,48,1269.12,31-12-2022,31,12,2022,cruz guevara maria fernanda,calificado,operador de capacitación,11/8/2022,quito,pichincha
1330,589,5722,7,perfil,otras actividades de servicios,actividades de peluquería y otros tratamientos de belleza,peluquería y estética,desconocida,6,250.0,31-12-2022,31,12,2022,cruz guevara maria fernanda,calificado,operador de capacitación,11/8/2022,quito,pichincha
1331,608,4590,7,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de docentes,presencial,40,150.0,31-12-2022,31,12,2022,culqui tipan javier fernando,calificado,operador de capacitación,1/2/2022,latacunga,cotopaxi
1332,608,4596,7,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de docentes,online,40,70.0,31-12-2022,31,12,2022,culqui tipan javier fernando,calificado,operador de capacitación,1/2/2022,latacunga,cotopaxi
1333,608,4592,7,curso,educación y capacitación,metodología y técnica de aprendizaje,formación de educadoras para el manejo de párvulos,presencial,140,239.4,31-12-2022,31,12,2022,culqui tipan javier fernando,calificado,operador de capacitación,1/2/2022,latacunga,cotopaxi
1334,608,4597,7,curso,educación y capacitación,metodología y técnica de aprendizaje,formación de educadoras para el manejo de párvulos,online,140,393.4,31-12-2022,31,12,2022,culqui tipan javier fernando,calificado,operador de capacitación,1/2/2022,latacunga,cotopaxi
1335,608,4589,7,curso,transporte y logística,transporte de carga y de pasajeros,logística y transporte,presencial,40,760.8,31-12-2022,31,12,2022,culqui tipan javier fernando,calificado,operador de capacitación,1/2/2022,latacunga,cotopaxi
1336,608,4595,7,curso,transporte y logística,transporte de carga y de pasajeros,logística y transporte,online,40,70.0,31-12-2022,31,12,2022,culqui tipan javier fernando,calificado,operador de capacitación,1/2/2022,latacunga,cotopaxi
1337,613,4237,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,acoso laboral / mobbing laboral,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1338,613,4238,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,acoso laboral / mobbing laboral,virtual,8,55.04,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1339,613,4319,7,curso,administración y legislación,gestión de la calidad,administración de la calidad,presencial,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1340,613,4320,7,curso,administración y legislación,gestión de la calidad,administración de la calidad,presencial,20,1187.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1341,613,4459,7,curso,administración y legislación,gestión de la calidad,administración de la calidad,virtual,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1342,613,4460,7,curso,administración y legislación,gestión de la calidad,administración de la calidad,virtual,20,271.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1343,613,4239,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,ambientes seguros y saludables en el trabajo,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1344,613,4240,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,ambientes seguros y saludables en el trabajo,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1345,613,4439,7,curso,administración y legislación,administración contable y de costos,asistencia contable,presencial,8,55.006984126984094,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1346,613,4440,7,curso,administración y legislación,administración contable y de costos,asistencia contable,presencial,8,1187.44,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1347,613,4447,7,curso,administración y legislación,administración contable y de costos,asistencia contable,virtual,8,55.006984126984094,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1348,613,4448,7,curso,administración y legislación,administración contable y de costos,asistencia contable,virtual,8,271.36,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1349,613,4337,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,auditoria ambiental,virtual,20,104.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1350,613,4338,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,auditoria ambiental,virtual,20,463.6,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1351,613,4415,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,auditoria ambiental,presencial,20,528.8000000000001,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1352,613,4416,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,auditoria ambiental,presencial,20,210.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1353,613,4325,7,curso,tecnologías de la información y comunicación,software especializado,autocad 2d y 3d,presencial,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1354,613,4326,7,curso,tecnologías de la información y comunicación,software especializado,autocad 2d y 3d,presencial,20,295.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1355,613,4411,7,curso,tecnologías de la información y comunicación,software especializado,autocad 2d y 3d,virtual,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1356,613,4412,7,curso,tecnologías de la información y comunicación,software especializado,autocad 2d y 3d,virtual,20,351.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1357,613,4241,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas contra incendios,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1358,613,4242,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas contra incendios,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1359,613,4243,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de comunicación,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1360,613,4244,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de comunicación,virtual,8,55.04,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1361,613,4245,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de emergencia,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1362,613,4246,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de emergencia,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1363,613,4271,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de evacuación y rescate,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1364,613,4272,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de evacuación y rescate,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1365,613,4273,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de primeros auxilios,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1366,613,4274,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,brigadas de primeros auxilios,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1367,613,4309,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,buenas practicas ambientales,presencial,10,220.3,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1368,613,4310,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,buenas practicas ambientales,presencial,10,123.7,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1369,613,4375,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,buenas practicas ambientales,virtual,10,104.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1370,613,4376,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,buenas practicas ambientales,virtual,10,463.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1371,613,4267,7,curso,educación y capacitación,capacitación,diseño de sistemas contra incendios,presencial,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1372,613,4268,7,curso,educación y capacitación,capacitación,diseño de sistemas contra incendios,presencial,20,250.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1373,613,4361,7,curso,educación y capacitación,capacitación,diseño de sistemas contra incendios,virtual,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1374,613,4362,7,curso,educación y capacitación,capacitación,diseño de sistemas contra incendios,virtual,20,81.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1375,613,4315,7,curso,construcción e infraestructura,tecnología de la construcción,diseño estructural,presencial,20,528.8000000000001,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1376,613,4316,7,curso,construcción e infraestructura,tecnología de la construcción,diseño estructural,presencial,20,761.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1377,613,4381,7,curso,construcción e infraestructura,tecnología de la construcción,diseño estructural,virtual,20,104.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1378,613,4382,7,curso,construcción e infraestructura,tecnología de la construcción,diseño estructural,virtual,20,463.6,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1379,613,4443,7,curso,comunicación y artes gráficas,gráfica,diseño gráfico,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1380,613,4444,7,curso,comunicación y artes gráficas,gráfica,diseño gráfico,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1381,613,4451,7,curso,comunicación y artes gráficas,gráfica,diseño gráfico,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1382,613,4452,7,curso,comunicación y artes gráficas,gráfica,diseño gráfico,virtual,8,55.04,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1383,613,4269,7,curso,educación y capacitación,capacitación,elaboración de planes de emergencia,presencial,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1384,613,4270,7,curso,educación y capacitación,capacitación,elaboración de planes de emergencia,presencial,20,250.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1385,613,4363,7,curso,educación y capacitación,capacitación,elaboración de planes de emergencia,virtual,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1386,613,4364,7,curso,educación y capacitación,capacitación,elaboración de planes de emergencia,virtual,20,81.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1387,613,4455,7,curso,administración y legislación,administración general,emprendimiento estratégico,virtual,8,55.006984126984094,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1388,613,4456,7,curso,administración y legislación,administración general,emprendimiento estratégico,virtual,8,271.36,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1389,613,4469,7,curso,administración y legislación,administración general,emprendimiento estratégico,presencial,8,55.006984126984094,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1390,613,4470,7,curso,administración y legislación,administración general,emprendimiento estratégico,presencial,8,1187.44,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1391,613,4477,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel avanzado,presencial,15,103.13809523809518,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1392,613,4478,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel avanzado,presencial,15,169.04999999999998,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1393,613,4479,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel avanzado,virtual,15,83.39999999999999,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1394,613,4480,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel avanzado,virtual,15,83.39999999999999,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1395,613,4457,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel basico,presencial,8,55.006984126984094,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1396,613,4458,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel basico,presencial,8,90.16,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1397,613,4471,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel basico,virtual,8,29.68,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1398,613,4472,7,curso,tecnologías de la información y comunicación,programas de escritorio,excel basico,virtual,8,55.04,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1399,613,4313,7,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,presencial,40,275.03492063492047,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1400,613,4314,7,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,presencial,40,150.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1401,613,4379,7,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,virtual,40,275.03492063492047,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1402,613,4380,7,curso,educación y capacitación,formación de instructores facilitadores monitores maestros guías formadores,formación de formadores,virtual,40,162.8,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1403,613,4277,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,fundamentos de la seguridad y salud en el trabajo,virtual,16,49.92,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1404,613,4278,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,fundamentos de la seguridad y salud en el trabajo,virtual,16,49.92,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1405,613,4339,7,curso,procesos industriales,petróleo,fundamentos rig pass + h2s,virtual,10,104.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1406,613,4340,7,curso,procesos industriales,petróleo,fundamentos rig pass + h2s,virtual,10,463.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1407,613,4417,7,curso,procesos industriales,petróleo,fundamentos rig pass + h2s,presencial,10,165.2,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1408,613,4418,7,curso,procesos industriales,petróleo,fundamentos rig pass + h2s,presencial,10,7.6,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1409,613,4461,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,gestión ambiental,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1410,613,4462,7,curso,forestal ecología y medio ambiente,gestión e impacto ambiental,gestión ambiental,virtual,8,463.52,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1411,613,4299,7,curso,educación y capacitación,capacitación,"identificación, evaluación, medición de riesgos higienicos",presencial,8,55.006984126984094,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1412,613,4300,7,curso,educación y capacitación,capacitación,"identificación, evaluación, medición de riesgos higienicos",presencial,8,0.24,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1413,613,4365,7,curso,educación y capacitación,capacitación,"identificación, evaluación, medición de riesgos higienicos",virtual,8,23.36,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
