id_fact_oec_rs,id_razon_social,id_fecha,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
1091,1148,2064,30-05-2019,30,5,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
984,1148,107,02-07-2019,2,7,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
978,1148,25,01-04-2019,1,4,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
979,1148,57,01-10-2018,1,10,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
981,1148,83,02-02-2021,2,2,2021,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
982,1148,93,02-04-2018,2,4,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
985,1148,113,02-08-2018,2,8,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
987,1148,126,02-10-2018,2,10,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
988,1148,140,02-12-2019,2,12,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
989,1148,164,03-04-2018,3,4,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
990,1148,200,03-10-2019,3,10,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
993,1148,225,04-02-2019,4,2,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
994,1148,248,04-06-2019,4,6,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
998,1148,359,05-12-2019,5,12,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
999,1148,396,06-06-2019,6,6,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1001,1148,411,06-09-2018,6,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1003,1148,428,06-12-2018,6,12,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1004,1148,444,07-03-2018,7,3,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1006,1148,471,07-08-2018,7,8,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1007,1148,589,09-04-2018,9,4,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1009,1148,617,09-09-2018,9,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1010,1148,622,09-10-2018,9,10,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1013,1148,797,12-03-2018,12,3,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1014,1148,832,12-09-2018,12,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1016,1148,846,12-11-2019,12,11,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1017,1148,885,13-06-2018,13,6,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1019,1148,904,13-09-2018,13,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1021,1148,922,13-12-2018,13,12,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1023,1148,931,14-02-2018,14,2,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1024,1148,946,14-05-2018,14,5,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1026,1148,962,14-08-2018,14,8,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1031,1148,1067,16-02-2018,16,2,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1034,1148,1105,16-09-2016,16,9,2016,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1035,1148,1118,16-11-2017,16,11,2017,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1037,1148,1176,17-09-2018,17,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1039,1148,1194,17-12-2018,17,12,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1040,1148,1208,18-02-2019,18,2,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1041,1148,1212,18-03-2019,18,3,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1042,1148,1226,18-06-2018,18,6,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1043,1148,1243,18-08-2021,18,8,2021,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1044,1148,1246,18-09-2018,18,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1045,1148,1277,19-02-2018,19,2,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1048,1148,1330,19-11-2018,19,11,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1049,1148,1360,20-04-2018,20,4,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1051,1148,1404,20-11-2018,20,11,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1053,1148,1429,21-03-2019,21,3,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1055,1148,1476,21-11-2018,21,11,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1057,1148,1518,22-06-2019,22,6,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1059,1148,1543,22-10-2018,22,10,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1060,1148,1562,23-01-2019,23,1,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1061,1148,1584,23-05-2018,23,5,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1064,1148,1631,24-01-2019,24,1,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1065,1148,1649,24-04-2018,24,4,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1066,1148,1650,24-04-2019,24,4,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1067,1148,1654,24-05-2018,24,5,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1068,1148,1659,24-06-2019,24,6,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1069,1148,1675,24-09-2018,24,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1070,1148,1681,24-10-2018,24,10,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1072,1148,1712,25-03-2019,25,3,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1073,1148,1727,25-06-2018,25,6,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1074,1148,1743,25-08-2021,25,8,2021,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1075,1148,1745,25-09-2018,25,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1076,1148,1751,25-10-2018,25,10,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1078,1148,1774,26-02-2018,26,2,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1079,1148,1786,26-04-2018,26,4,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1082,1148,1863,27-05-2019,27,5,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1086,1148,1952,28-08-2018,28,8,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1087,1148,1983,29-01-2019,29,1,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1088,1148,1989,29-03-2018,29,3,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1092,1148,2087,30-09-2018,30,9,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1093,1148,2099,30-11-2019,30,11,2019,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1094,1148,2125,31-07-2018,31,7,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
1095,1148,2138,31-10-2018,31,10,2018,instituto superior tecnológico libertad,habilitado,organismo evaluador de la conformidad,24-11-2021,quito,pichincha
2994,1418,406,06-08-2019,6,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3039,1418,852,12-12-2018,12,12,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2985,1418,334,05-08-2019,5,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3016,1418,605,09-07-2019,9,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3023,1418,670,10-06-2019,10,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3030,1418,740,11-06-2019,11,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3042,1418,871,13-03-2019,13,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3045,1418,905,13-09-2019,13,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3046,1418,916,13-11-2018,13,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3051,1418,952,14-06-2019,14,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3056,1418,980,14-11-2019,14,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3057,1418,1003,15-03-2019,15,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3070,1418,1114,16-10-2019,16,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3096,1418,1278,19-02-2019,19,2,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3162,1418,1746,25-09-2019,25,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3163,1418,1797,26-06-2019,26,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3167,1418,1828,26-11-2019,26,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3205,1418,2093,30-10-2019,30,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2957,1418,94,02-04-2019,2,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2967,1418,180,03-07-2019,3,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2968,1418,193,03-09-2019,3,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2984,1418,328,05-07-2019,5,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3004,1418,472,07-08-2019,7,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3020,1418,636,09-12-2019,9,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3050,1418,947,14-05-2019,14,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3021,1418,659,10-04-2018,10,4,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3068,1418,1101,16-08-2019,16,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3077,1418,1172,17-08-2019,17,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3100,1418,1312,19-08-2019,19,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3109,1418,1373,20-06-2019,20,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2955,1418,58,01-10-2019,1,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2970,1418,212,03-12-2018,3,12,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2977,1418,266,04-09-2019,4,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2987,1418,341,05-09-2019,5,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2995,1418,412,06-09-2019,6,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3008,1418,540,08-08-2019,8,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3009,1418,547,08-09-2019,8,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3024,1418,677,10-07-2019,10,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3035,1418,815,12-06-2019,12,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3047,1418,917,13-11-2019,13,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3049,1418,926,14-01-2019,14,1,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3059,1418,1031,15-08-2019,15,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3060,1418,1049,15-11-2019,15,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3062,1418,1061,16-01-2019,16,1,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3069,1418,1108,16-09-2019,16,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3072,1418,1126,16-12-2019,16,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3073,1418,1131,17-01-2019,17,1,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3076,1418,1165,17-07-2019,17,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3083,1418,1195,17-12-2019,17,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3091,1418,1247,18-09-2019,18,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3099,1418,1304,19-07-2019,19,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3104,1418,1331,19-11-2019,19,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3112,1418,1411,20-12-2018,20,12,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3113,1418,1412,20-12-2019,20,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3114,1418,1417,21-01-2019,21,1,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3120,1418,1459,21-08-2019,21,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3124,1418,1482,21-12-2018,21,12,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3132,1418,1532,22-08-2019,22,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3140,1418,1609,23-09-2019,23,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3141,1418,1615,23-10-2019,23,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3147,1418,1664,24-07-2019,24,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3153,1418,1700,25-01-2019,25,1,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3159,1418,1728,25-06-2019,25,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3160,1418,1734,25-07-2019,25,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3164,1418,1811,26-08-2019,26,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3166,1418,1817,26-09-2019,26,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3173,1418,1881,27-08-2019,27,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3177,1418,1900,27-11-2018,27,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3178,1418,1901,27-11-2019,27,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3191,1418,2011,29-07-2019,29,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3195,1418,2036,29-11-2018,29,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3202,1418,2081,30-08-2019,30,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3210,1418,2126,31-07-2019,31,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3211,1418,2133,31-08-2019,31,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3071,1418,1119,16-11-2018,16,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3182,1418,1958,28-09-2018,28,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2976,1418,265,04-09-2018,4,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2986,1418,340,05-09-2018,5,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3054,1418,968,14-09-2018,14,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3134,1418,1549,22-11-2018,22,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3188,1418,1999,29-05-2018,29,5,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3193,1418,2030,29-10-2018,29,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3198,1418,2059,30-04-2019,30,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3053,1418,963,14-08-2019,14,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3093,1418,1260,18-11-2019,18,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3115,1418,1423,21-02-2019,21,2,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3154,1418,1707,25-02-2019,25,2,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2953,1418,44,01-08-2019,1,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2961,1418,114,02-08-2019,2,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2963,1418,127,02-10-2019,2,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2971,1418,213,03-12-2019,3,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2996,1418,417,06-10-2018,6,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3000,1418,440,07-02-2020,7,2,2020,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3027,1418,724,11-03-2019,11,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3048,1418,923,13-12-2019,13,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3081,1418,1183,17-10-2019,17,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3094,1418,1266,18-12-2019,18,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3139,1418,1602,23-08-2019,23,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3152,1418,1694,24-12-2019,24,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3170,1418,1869,27-06-2019,27,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3171,1418,1875,27-07-2019,27,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3175,1418,1888,27-09-2019,27,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3194,1418,2031,29-10-2019,29,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3203,1418,2088,30-09-2019,30,9,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3213,1418,2139,31-10-2019,31,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
