id_fact_oec_cp,id_razon_social,id_curso_perfil,id_fecha,num_cer,total_horas,total_ganancias,porcentaje_asistencia
15403,1331,6745,2000,1.0,6.0,250.0,0.0
15404,1418,6936,2000,5.0,30.0,1250.0,0.0
15405,1418,6937,2000,5.0,30.0,1250.0,0.0
15406,1728,6474,2000,1.0,6.0,250.0,0.0
15407,1935,6519,2000,3.0,18.0,750.0,0.0
15408,1949,6597,2000,3.0,18.0,750.0,0.0
15409,1951,6246,2000,1.0,6.0,250.0,0.0
15410,430,7945,2032,1.0,6.0,250.0,0.0
15411,889,6271,2032,1.0,6.0,250.0,0.0
15412,889,6045,2032,8.0,48.0,2000.0,0.0
15413,1021,6051,2032,14.0,84.0,3500.0,0.0
15414,1050,6258,2032,2.0,12.0,500.0,0.0
15415,1220,7618,2032,6.0,36.0,1500.0,0.2654867256637168
15416,1331,2315,2032,4.0,64.0,440.05587301587275,0.0
15417,1331,2316,2032,4.0,64.0,4750.08,0.0
15418,1331,2429,2032,4.0,64.0,440.05587301587275,0.0
15419,1331,2430,2032,4.0,64.0,42.88,0.0
15420,1331,2443,2032,4.0,80.0,550.0698412698409,0.0
15421,1331,2444,2032,4.0,80.0,1085.6,0.0
15422,1331,6415,2032,4.0,24.0,1000.0,0.0
15423,1331,6416,2032,4.0,24.0,1000.0,0.0
15424,1331,7511,2032,12.0,72.0,3000.0,0.0
15425,1331,7512,2032,12.0,72.0,3000.0,0.0
15426,1331,7079,2032,1.0,6.0,250.0,0.0
15427,1331,7080,2032,1.0,6.0,250.0,0.0
15428,1331,2455,2032,6.0,240.0,1650.2095238095228,0.0
15429,1331,2456,2032,6.0,240.0,976.8000000000001,0.0
15430,1331,6283,2032,6.0,36.0,1500.0,0.0
15431,1331,6284,2032,6.0,36.0,1500.0,0.0
15432,1331,6674,2032,2.0,12.0,500.0,0.0
15433,1331,6675,2032,2.0,12.0,500.0,0.0
15434,430,7945,2058,7.0,42.0,1750.0,0.0
15435,559,6442,2058,8.0,48.0,2000.0,0.0
15436,1418,6936,2058,1.0,6.0,250.0,0.0
15437,1418,6937,2058,1.0,6.0,250.0,0.0
15438,430,7856,1214,1.0,6.0,250.0,0.0
15439,559,7369,1214,3.0,18.0,750.0,0.0
15440,614,4313,1214,1.0,40.0,275.03492063492047,0.0
15441,614,4314,1214,1.0,40.0,150.0,0.0
15442,614,4379,1214,1.0,40.0,275.03492063492047,0.0
15443,614,4380,1214,1.0,40.0,162.8,0.0
15444,666,6292,1214,1.0,6.0,250.0,0.0
15445,666,6985,1214,1.0,6.0,250.0,0.0
15446,666,6738,1214,20.0,120.0,5000.0,0.0
15447,771,6221,1214,1.0,6.0,250.0,0.0
15448,1050,6259,1214,1.0,6.0,250.0,0.0
15449,1935,7014,1214,1.0,6.0,250.0,0.0
15450,2050,7338,1214,1.0,6.0,250.0,0.0
15451,2154,6101,1214,2.0,12.0,500.0,0.0
15452,430,5981,571,1.0,6.0,250.0,0.0
15453,1100,7629,571,1.0,6.0,250.0,0.0
15454,1100,7630,571,1.0,6.0,250.0,0.0
15455,430,7966,42,3.0,18.0,750.0,0.0
15456,1167,6179,42,2.0,12.0,500.0,0.0
15457,1167,6180,42,2.0,12.0,500.0,0.0
15458,1947,8142,42,1.0,6.0,250.0,0.0
15459,430,7966,554,4.0,24.0,1000.0,0.0
15460,738,6751,554,25.0,150.0,6250.0,0.0
15461,954,6316,554,2.0,12.0,500.0,0.0
15462,1728,6602,554,1.0,6.0,250.0,0.0
15463,430,7966,819,1.0,6.0,250.0,0.0
15464,430,7966,914,1.0,6.0,250.0,0.0
15465,1100,7629,914,6.0,36.0,1500.0,0.0
15466,1100,7630,914,6.0,36.0,1500.0,0.0
15467,1142,7619,914,1.0,6.0,250.0,0.0
15468,430,7966,1111,5.0,30.0,1250.0,0.0
15469,430,7966,1250,1.0,6.0,250.0,0.0
15470,430,7966,1323,1.0,6.0,250.0,0.0
15471,1094,7419,1323,2.0,12.0,500.0,0.0
15472,430,7966,1347,4.0,24.0,1000.0,0.0
15473,1220,7967,1347,1.0,6.0,250.0,0.04424778761061947
15474,430,7966,1533,1.0,6.0,250.0,0.0
15475,954,6316,1533,2.0,12.0,500.0,0.0
15476,430,7870,205,1.0,6.0,250.0,0.0
15477,1142,6979,205,11.0,66.0,2750.0,0.0
15478,1494,6636,205,1.0,6.0,250.0,0.0
15479,430,7870,911,4.0,24.0,1000.0,0.0
15480,432,6864,911,13.0,78.0,3250.0,0.0
15481,845,6670,911,2.0,12.0,500.0,0.0
15482,1206,6989,911,63.0,378.0,15750.0,0.0
15483,430,7870,962,1.0,6.0,250.0,0.0
15484,559,6442,962,37.0,222.0,9250.0,0.0
15485,666,6952,962,25.0,150.0,6250.0,0.0
15486,837,7034,962,9.0,54.0,2250.0,0.0
15487,837,7035,962,9.0,54.0,2250.0,0.0
15488,845,6670,962,15.0,90.0,3750.0,0.0
15489,1148,6446,962,3.0,18.0,750.0,0.0
15490,1154,7423,962,14.0,84.0,3500.0,0.0
15491,1418,6936,962,32.0,192.0,8000.0,0.0
15492,1418,6937,962,32.0,192.0,8000.0,0.0
15493,2086,6935,962,27.0,162.0,6750.0,0.0
15494,430,7861,1088,1.0,6.0,250.0,0.0
15495,1197,7187,1088,1.0,6.0,250.0,0.0
15496,1197,7989,1088,1.0,6.0,250.0,0.0
15497,430,7861,1785,1.0,6.0,250.0,0.0
15498,1100,7601,1785,1.0,6.0,250.0,0.0
15499,1100,7602,1785,1.0,6.0,250.0,0.0
15500,1100,7629,1785,33.0,198.0,8250.0,0.0
15501,1100,7630,1785,33.0,198.0,8250.0,0.0
15502,1176,6125,1785,5.0,30.0,1250.0,0.0
15503,1183,6176,1785,10.0,60.0,2500.0,0.0
15504,430,7954,1403,3.0,18.0,750.0,0.0
15505,573,6882,1403,1.0,6.0,250.0,0.0
15506,1183,6176,1403,2.0,12.0,500.0,0.0
15507,1197,7187,1403,1.0,6.0,250.0,0.0
15508,1197,7989,1403,1.0,6.0,250.0,0.0
15509,430,7954,1892,4.0,24.0,1000.0,0.0
15510,519,8002,1892,1.0,6.0,250.0,0.0
15511,519,8000,1892,2.0,12.0,500.0,0.0
15512,519,7999,1892,1.0,6.0,250.0,0.0
15513,1100,7629,1892,2.0,12.0,500.0,0.0
15514,1100,7630,1892,2.0,12.0,500.0,0.0
15515,1167,7391,1892,1.0,6.0,250.0,0.0
15516,1167,7392,1892,1.0,6.0,250.0,0.0
15517,1167,7399,1892,1.0,6.0,250.0,0.0
15518,1167,7400,1892,1.0,6.0,250.0,0.0
15519,430,7954,1957,1.0,6.0,250.0,0.0
15520,1071,6164,1957,1.0,6.0,250.0,0.0
15521,1071,6165,1957,2.0,12.0,500.0,0.0
15522,1110,6795,1957,1.0,6.0,250.0,0.0
15523,1220,6146,1957,2.0,12.0,500.0,0.08849557522123894
15524,1220,6166,1957,2.0,12.0,500.0,0.08849557522123894
15525,430,7860,1276,13.0,78.0,3250.0,0.0
15526,430,8144,664,1.0,6.0,250.0,0.0
15527,574,7946,664,1.0,6.0,250.0,0.0
15528,837,7034,664,2.0,12.0,500.0,0.0
15529,837,7035,664,2.0,12.0,500.0,0.0
15530,1139,7722,664,10.0,60.0,2500.0,0.0
15531,1142,6979,664,1.0,6.0,250.0,0.0
15532,1164,6782,664,1.0,6.0,250.0,0.0
15533,1184,7665,664,7.0,42.0,1750.0,0.0
15534,1418,6940,664,1.0,6.0,250.0,0.0
15535,1418,6941,664,1.0,6.0,250.0,0.0
15536,1418,6936,664,2.0,12.0,500.0,0.0
15537,1418,6937,664,2.0,12.0,500.0,0.0
15538,432,6864,174,36.0,216.0,9000.0,0.0
15539,556,7015,174,7.0,42.0,1750.0,0.0
15540,559,6442,174,32.0,192.0,8000.0,0.0
15541,563,7058,174,4.0,24.0,1000.0,0.0
15542,563,7059,174,4.0,24.0,1000.0,0.0
15543,573,6882,174,28.0,168.0,7000.0,0.0
15544,666,6952,174,17.0,102.0,4250.0,0.0
15545,771,6431,174,11.0,66.0,2750.0,0.0
15546,830,6949,174,4.0,24.0,1000.0,0.0
15547,845,6670,174,5.0,30.0,1250.0,0.0
15548,857,7004,174,2.0,12.0,500.0,0.0
15549,857,7016,174,1.0,6.0,250.0,0.0
15550,909,7010,174,1.0,6.0,250.0,0.0
15551,1206,6989,174,11.0,66.0,2750.0,0.0
15552,1366,5918,174,3.0,18.0,750.0,0.0
15553,1418,6936,174,1.0,6.0,250.0,0.0
15554,1418,6937,174,1.0,6.0,250.0,0.0
15555,1494,6863,174,1.0,6.0,250.0,0.0
15556,1728,6474,174,22.0,132.0,5500.0,0.0
15557,1933,7049,174,4.0,24.0,1000.0,0.0
15558,1935,6519,174,16.0,96.0,4000.0,0.0
15559,1949,6597,174,4.0,24.0,1000.0,0.0
15560,1975,6433,174,1.0,6.0,250.0,0.0
15561,1975,6434,174,1.0,6.0,250.0,0.0
15562,2050,6712,174,1.0,6.0,250.0,0.0
15563,2086,6935,174,21.0,126.0,5250.0,0.0
15564,2170,6186,174,2.0,12.0,500.0,0.0
15565,2170,6247,174,9.0,54.0,2250.0,0.0
15566,432,6864,700,9.0,54.0,2250.0,0.0
15567,432,6864,1994,33.0,198.0,8250.0,0.0
15568,556,7015,1994,21.0,126.0,5250.0,0.0
15569,559,6442,1994,18.0,108.0,4500.0,0.0
15570,573,6882,1994,53.0,318.0,13250.0,0.0
15571,666,6952,1994,33.0,198.0,8250.0,0.0
15572,666,7377,1994,7.0,42.0,1750.0,0.0
15573,744,6931,1994,8.0,48.0,2000.0,0.0
15574,744,6932,1994,8.0,48.0,2000.0,0.0
15575,830,6949,1994,2.0,12.0,500.0,0.0
15576,837,7034,1994,1.0,6.0,250.0,0.0
15577,837,7035,1994,1.0,6.0,250.0,0.0
15578,840,6711,1994,45.0,270.0,11250.0,0.0
15579,845,6670,1994,72.0,432.0,18000.0,0.0
15580,857,7016,1994,6.0,36.0,1500.0,0.0
15581,1110,6945,1994,12.0,72.0,3000.0,0.0
15582,1148,6446,1994,2.0,12.0,500.0,0.0
15583,1206,6989,1994,10.0,60.0,2500.0,0.0
15584,1331,6674,1994,14.0,84.0,3500.0,0.0
15585,1331,6675,1994,14.0,84.0,3500.0,0.0
15586,1418,6936,1994,5.0,30.0,1250.0,0.0
15587,1418,6937,1994,5.0,30.0,1250.0,0.0
15588,1418,7261,1994,1.0,6.0,250.0,0.0
15589,1418,7262,1994,1.0,6.0,250.0,0.0
15590,1494,7501,1994,1.0,6.0,250.0,0.0
15591,1494,6636,1994,1.0,6.0,250.0,0.0
15592,1494,6863,1994,1.0,6.0,250.0,0.0
15593,1734,8119,1994,3.0,18.0,750.0,0.0
15594,1846,6706,1994,1.0,6.0,250.0,0.0
15595,1933,7049,1994,6.0,36.0,1500.0,0.0
15596,1935,6519,1994,10.0,60.0,2500.0,0.0
15597,1949,6597,1994,10.0,60.0,2500.0,0.0
15598,2050,6712,1994,7.0,42.0,1750.0,0.0
15599,2086,6935,1994,16.0,96.0,4000.0,0.0
15600,2176,7739,1994,6.0,36.0,1500.0,0.47732696897374705
15601,432,6864,2054,4.0,24.0,1000.0,0.0
15602,563,6855,2054,1.0,6.0,250.0,0.0
15603,563,6856,2054,1.0,6.0,250.0,0.0
15604,563,7207,2054,1.0,6.0,250.0,0.0
15605,563,7208,2054,1.0,6.0,250.0,0.0
15606,845,6670,2054,9.0,54.0,2250.0,0.0
15607,1136,7190,2054,1.0,6.0,250.0,0.0
15608,1220,6166,2054,6.0,36.0,1500.0,0.2654867256637168
15609,1728,6474,2054,1.0,6.0,250.0,0.0
15610,1949,6597,2054,1.0,6.0,250.0,0.0
15611,437,8031,353,1.0,6.0,250.0,0.0
15612,573,2161,353,2.0,200.0,5876.0,0.0
15613,573,2248,353,2.0,80.0,208.79999999999998,0.0
15614,573,6508,353,2.0,12.0,500.0,0.0
15615,771,5920,353,6.0,36.0,1500.0,0.0
15616,1164,7733,353,1.0,6.0,250.0,0.0
15617,1220,6533,353,1.0,6.0,250.0,0.04424778761061947
15618,1935,5928,353,1.0,6.0,250.0,0.0
15619,2176,6289,353,3.0,18.0,750.0,0.23866348448687352
15620,437,8031,702,1.0,6.0,250.0,0.0
15621,437,8029,702,16.0,96.0,4000.0,0.0
15622,492,3775,702,1.0,45.0,20.7,0.0
15623,492,3820,702,1.0,45.0,78.75,0.0
15624,492,6329,702,1.0,6.0,250.0,0.0
15625,889,6271,702,2.0,12.0,500.0,0.0
15626,1331,7723,702,1.0,6.0,250.0,0.0
15627,1331,7724,702,1.0,6.0,250.0,0.0
15628,1494,5995,702,1.0,6.0,250.0,0.0
15629,1661,8076,702,2.0,12.0,500.0,0.0
15630,1661,8051,702,19.0,114.0,4750.0,0.0
15631,1851,6343,702,3.0,18.0,750.0,0.0
15632,2154,7417,702,1.0,6.0,250.0,0.0
15633,2154,7418,702,1.0,6.0,250.0,0.0
15634,437,8031,1209,3.0,18.0,750.0,0.0
15635,437,7903,1209,1.0,6.0,250.0,0.0
15636,437,8028,1209,11.0,66.0,2750.0,0.0
15637,738,7411,1209,4.0,24.0,1000.0,0.0
15638,889,6014,1209,3.0,18.0,750.0,0.0
15639,1120,6273,1209,3.0,18.0,750.0,0.0
15640,1164,7733,1209,14.0,84.0,3500.0,0.0
15641,1188,6189,1209,5.0,30.0,1250.0,0.0
15642,1202,6280,1209,14.0,84.0,3500.0,0.0
15643,442,7057,987,1.0,6.0,250.0,0.0
15644,563,6857,987,1.0,6.0,250.0,0.0
15645,563,6858,987,1.0,6.0,250.0,0.0
15646,771,5878,987,5.0,30.0,1250.0,0.0
15647,840,6711,987,2.0,12.0,500.0,0.0
15648,1220,6600,987,3.0,18.0,750.0,0.1327433628318584
15649,1220,7618,987,35.0,210.0,8750.0,1.5486725663716814
15650,1494,6282,987,13.0,78.0,3250.0,0.0
15651,1494,6684,987,1.0,6.0,250.0,0.0
15652,1556,6044,987,3.0,18.0,750.0,0.0
15653,2050,6288,987,9.0,54.0,2250.0,0.0
15654,442,7057,1019,2.0,12.0,500.0,0.0
15655,573,2153,1019,1.0,60.0,793.2,0.0
15656,573,7317,1019,1.0,6.0,250.0,0.0
15657,614,4313,1019,1.0,40.0,275.03492063492047,0.0
15658,614,4314,1019,1.0,40.0,150.0,0.0
15659,614,4379,1019,1.0,40.0,275.03492063492047,0.0
15660,614,4380,1019,1.0,40.0,162.8,0.0
15661,1220,7618,1019,1.0,6.0,250.0,0.04424778761061947
15662,1509,1219,1019,1.0,32.0,271.36,0.0
15663,1509,1220,1019,1.0,32.0,685.76,0.0
15664,1509,6887,1019,1.0,6.0,250.0,0.0
15665,1509,6888,1019,1.0,6.0,250.0,0.0
15666,2050,7338,1019,3.0,18.0,750.0,0.0
15667,442,7057,2056,2.0,12.0,500.0,0.0
15668,559,6881,2056,18.0,108.0,4500.0,0.0
15669,559,7369,2056,3.0,18.0,750.0,0.0
15670,666,6292,2056,1.0,6.0,250.0,0.0
15671,666,7335,2056,1.0,6.0,250.0,0.0
15672,678,6299,2056,1.0,6.0,250.0,0.0
15673,889,6654,2056,3.0,18.0,750.0,0.0
15674,1331,2315,2056,7.0,112.0,770.0977777777773,0.0
15675,1331,2316,2056,7.0,112.0,8312.64,0.0
15676,1331,2429,2056,7.0,112.0,770.0977777777773,0.0
15677,1331,2430,2056,7.0,112.0,75.04,0.0
15678,1331,2443,2056,7.0,140.0,962.6222222222216,0.0
15679,1331,2444,2056,7.0,140.0,1899.7999999999997,0.0
15680,1331,6415,2056,7.0,42.0,1750.0,0.0
15681,1331,6416,2056,7.0,42.0,1750.0,0.0
15682,1331,7511,2056,4.0,24.0,1000.0,0.0
15683,1331,7512,2056,4.0,24.0,1000.0,0.0
15684,1331,7079,2056,9.0,54.0,2250.0,0.0
15685,1331,7080,2056,9.0,54.0,2250.0,0.0
15686,1331,2455,2056,4.0,160.0,1100.1396825396819,0.0
15687,1331,2456,2056,4.0,160.0,651.2,0.0
15688,1331,6283,2056,4.0,24.0,1000.0,0.0
15689,1331,6284,2056,4.0,24.0,1000.0,0.0
15690,1331,7114,2056,3.0,18.0,750.0,0.0
15691,1331,7115,2056,3.0,18.0,750.0,0.0
15692,1331,6674,2056,1.0,6.0,250.0,0.0
15693,1331,6675,2056,1.0,6.0,250.0,0.0
15694,2176,6729,2056,1.0,6.0,250.0,0.07955449482895784
15695,442,7057,2095,1.0,6.0,250.0,0.0
15696,1050,6962,2095,1.0,6.0,250.0,0.0
15697,2176,6289,2095,1.0,6.0,250.0,0.07955449482895784
15698,442,6843,71,2.0,12.0,500.0,0.0
15699,845,6670,71,10.0,60.0,2500.0,0.0
15700,1851,6444,71,5.0,30.0,1250.0,0.0
15701,1935,6519,71,4.0,24.0,1000.0,0.0
15702,442,6843,938,1.0,6.0,250.0,0.0
15703,559,6442,938,1.0,6.0,250.0,0.0
15704,573,6882,938,3.0,18.0,750.0,0.0
15705,666,6952,938,1.0,6.0,250.0,0.0
15706,845,6670,938,161.0,966.0,40250.0,0.0
15707,1206,6989,938,1.0,6.0,250.0,0.0
15708,1366,5918,938,1.0,6.0,250.0,0.0
15709,1728,8058,938,1.0,6.0,250.0,0.0
15710,1935,6519,938,29.0,174.0,7250.0,0.0
15711,2174,8110,938,14.0,84.0,3500.0,0.0
15712,442,6843,1557,1.0,6.0,250.0,0.0
15713,666,6952,1557,1.0,6.0,250.0,0.0
15714,1494,6863,1557,1.0,6.0,250.0,0.0
15715,442,6843,2006,4.0,24.0,1000.0,0.0
15716,563,7058,2006,6.0,36.0,1500.0,0.0
15717,563,7059,2006,6.0,36.0,1500.0,0.0
15718,845,6670,2006,6.0,36.0,1500.0,0.0
15719,1100,6240,2006,1.0,6.0,250.0,0.0
15720,1100,6241,2006,1.0,6.0,250.0,0.0
15721,1188,6189,2006,17.0,102.0,4250.0,0.0
15722,1742,7265,2006,24.0,144.0,6000.0,0.0
15723,1742,7266,2006,24.0,144.0,6000.0,0.0
15724,1742,6861,2006,12.0,72.0,3000.0,0.0
15725,1742,6862,2006,12.0,72.0,3000.0,0.0
15726,492,7532,1604,3.0,18.0,750.0,0.0
15727,492,6731,1604,1.0,6.0,250.0,0.0
15728,614,4313,1604,1.0,40.0,275.03492063492047,0.0
15729,614,4314,1604,1.0,40.0,150.0,0.0
15730,614,4379,1604,1.0,40.0,275.03492063492047,0.0
15731,614,4380,1604,1.0,40.0,162.8,0.0
15732,889,7567,1604,1.0,6.0,250.0,0.0
15733,1050,6376,1604,4.0,24.0,1000.0,0.0
15734,1050,6962,1604,1.0,6.0,250.0,0.0
15735,1050,6259,1604,3.0,18.0,750.0,0.0
15736,1120,6273,1604,6.0,36.0,1500.0,0.0
15737,1148,5797,1604,5.0,30.0,1250.0,0.0
15738,1148,6961,1604,5.0,30.0,1250.0,0.0
15739,1935,5923,1604,1.0,6.0,250.0,0.0
15740,2154,6101,1604,1.0,6.0,250.0,0.0
15741,492,7532,1896,1.0,6.0,250.0,0.0
15742,2176,6289,1896,1.0,6.0,250.0,0.07955449482895784
15743,492,6623,2094,1.0,6.0,250.0,0.0
15744,1050,6258,2094,3.0,18.0,750.0,0.0
15745,1050,6259,2094,5.0,30.0,1250.0,0.0
15746,1068,6849,2094,1.0,6.0,250.0,0.0
15747,1122,6536,2094,1.0,6.0,250.0,0.0
15748,1164,7733,2094,15.0,90.0,3750.0,0.0
15749,1184,6302,2094,1.0,6.0,250.0,0.0
15750,1184,7665,2094,1.0,6.0,250.0,0.0
15751,1220,7618,2094,8.0,48.0,2000.0,0.35398230088495575
15752,1331,7511,2094,2.0,12.0,500.0,0.0
15753,1331,7512,2094,2.0,12.0,500.0,0.0
15754,1331,7079,2094,5.0,30.0,1250.0,0.0
15755,1331,7080,2094,5.0,30.0,1250.0,0.0
15756,1331,2455,2094,1.0,40.0,275.03492063492047,0.0
15757,1331,2456,2094,1.0,40.0,162.8,0.0
15758,1331,6283,2094,1.0,6.0,250.0,0.0
15759,1331,6284,2094,1.0,6.0,250.0,0.0
15760,1366,5918,2094,15.0,90.0,3750.0,0.0
15761,2050,6288,2094,2.0,12.0,500.0,0.0
15762,492,7645,473,1.0,6.0,250.0,0.0
15763,1331,7511,473,4.0,24.0,1000.0,0.0
15764,1331,7512,473,4.0,24.0,1000.0,0.0
15765,1331,7079,473,3.0,18.0,750.0,0.0
15766,1331,7080,473,3.0,18.0,750.0,0.0
15767,1331,2455,473,2.0,80.0,550.0698412698409,0.0
15768,1331,2456,473,2.0,80.0,325.6,0.0
15769,1331,6283,473,2.0,12.0,500.0,0.0
15770,1331,6284,473,2.0,12.0,500.0,0.0
15771,1366,5918,473,2.0,12.0,500.0,0.0
15772,1566,5993,473,1.0,6.0,250.0,0.0
15773,501,6143,1010,1.0,6.0,250.0,0.0
15774,501,6811,1010,1.0,6.0,250.0,0.0
15775,944,6215,1010,2.0,12.0,500.0,0.0
15776,944,6216,1010,2.0,12.0,500.0,0.0
15777,1846,6502,1010,1.0,6.0,250.0,0.0
15778,1846,6706,1010,3.0,18.0,750.0,0.0
15779,501,6143,1225,1.0,6.0,250.0,0.0
15780,666,6292,1225,1.0,6.0,250.0,0.0
15781,771,5878,1225,14.0,84.0,3500.0,0.0
15782,1366,5918,1225,5.0,30.0,1250.0,0.0
15783,1566,5993,1225,1.0,6.0,250.0,0.0
15784,1616,7328,1225,1.0,6.0,250.0,0.0
15785,1965,6326,1225,1.0,6.0,250.0,0.0
15786,2050,6720,1225,6.0,36.0,1500.0,0.0
15787,2154,7420,1225,2.0,12.0,500.0,0.0
15788,501,6143,1784,1.0,6.0,250.0,0.0
15789,501,6811,1784,1.0,6.0,250.0,0.0
15790,944,6997,1784,8.0,48.0,2000.0,0.0
15791,944,6998,1784,8.0,48.0,2000.0,0.0
15792,1556,6044,1784,1.0,6.0,250.0,0.0
15793,1556,6000,1784,1.0,6.0,250.0,0.0
15794,1556,5998,1784,4.0,24.0,1000.0,0.0
15795,1605,6613,1784,50.0,300.0,12500.0,0.0
15796,2112,7402,1784,1.0,6.0,250.0,0.0
15797,501,6811,161,4.0,24.0,1000.0,0.0
15798,519,8104,161,1.0,6.0,250.0,0.0
15799,771,6054,161,1.0,6.0,250.0,0.0
15800,771,5878,161,1.0,6.0,250.0,0.0
15801,771,6221,161,1.0,6.0,250.0,0.0
15802,931,6591,161,3.0,18.0,750.0,0.0
15803,1216,7584,161,4.0,24.0,1000.0,0.1
15804,1935,5936,161,1.0,6.0,250.0,0.0
15805,2154,6101,161,1.0,6.0,250.0,0.0
15806,501,6811,714,1.0,6.0,250.0,0.0
15807,685,6539,714,3.0,18.0,750.0,0.0
15808,1331,7511,714,1.0,6.0,250.0,0.0
15809,1331,7512,714,1.0,6.0,250.0,0.0
15810,1331,2455,714,1.0,40.0,275.03492063492047,0.0
15811,1331,2456,714,1.0,40.0,162.8,0.0
15812,1331,6283,714,1.0,6.0,250.0,0.0
15813,1331,6284,714,1.0,6.0,250.0,0.0
15814,1726,6052,714,1.0,6.0,250.0,0.0
15815,509,6922,33,3.0,18.0,750.0,0.0
15816,519,8105,33,1.0,6.0,250.0,0.0
15817,559,6442,33,11.0,66.0,2750.0,0.0
15818,666,6952,33,2.0,12.0,500.0,0.0
15819,1154,7423,33,33.0,198.0,8250.0,0.0
15820,1167,6179,33,1.0,6.0,250.0,0.0
15821,1167,6180,33,1.0,6.0,250.0,0.0
15822,2086,6935,33,20.0,120.0,5000.0,0.0
15823,509,6922,507,1.0,6.0,250.0,0.0
15824,1183,6176,507,1.0,6.0,250.0,0.0
15825,1192,7855,507,1.0,6.0,250.0,0.0
15826,509,6922,528,6.0,36.0,1500.0,0.0
15827,573,6882,528,15.0,90.0,3750.0,0.0
15828,574,7946,528,1.0,6.0,250.0,0.0
15829,1154,6921,528,1.0,6.0,250.0,0.0
15830,1418,6936,528,14.0,84.0,3500.0,0.0
15831,1418,6937,528,14.0,84.0,3500.0,0.0
15832,2086,6935,528,23.0,138.0,5750.0,0.0
15833,2170,5912,528,9.0,54.0,2250.0,0.0
15834,2174,8110,528,1.0,6.0,250.0,0.0
15835,519,8002,627,1.0,6.0,250.0,0.0
15836,519,5985,627,1.0,6.0,250.0,0.0
15837,1183,6176,627,6.0,36.0,1500.0,0.0
15838,1190,6167,627,15.0,90.0,3750.0,0.0
15839,519,8002,1434,1.0,6.0,250.0,0.0
15840,519,8000,1434,2.0,12.0,500.0,0.0
15841,519,7999,1434,2.0,12.0,500.0,0.0
15842,1220,7618,1434,7.0,42.0,1750.0,0.30973451327433627
15843,519,8002,1821,1.0,6.0,250.0,0.0
15844,519,8000,1821,2.0,12.0,500.0,0.0
15845,519,7999,1821,1.0,6.0,250.0,0.0
15846,837,7034,1821,1.0,6.0,250.0,0.0
15847,837,7035,1821,1.0,6.0,250.0,0.0
15848,1071,6165,1821,3.0,18.0,750.0,0.0
15849,519,8000,69,2.0,12.0,500.0,0.0
15850,519,5985,69,1.0,6.0,250.0,0.0
15851,1202,6278,69,2.0,12.0,500.0,0.0
15852,519,8000,427,2.0,12.0,500.0,0.0
15853,519,5985,427,1.0,6.0,250.0,0.0
15854,519,8000,984,1.0,6.0,250.0,0.0
15855,837,7034,984,2.0,12.0,500.0,0.0
15856,837,7035,984,2.0,12.0,500.0,0.0
15857,519,8000,1411,16.0,96.0,4000.0,0.0
15858,519,7999,1411,5.0,30.0,1250.0,0.0
15859,559,6442,1411,40.0,240.0,10000.0,0.0
15860,771,6431,1411,2.0,12.0,500.0,0.0
15861,1088,6476,1411,47.0,282.0,11750.0,0.0
15862,1094,6873,1411,21.0,126.0,5250.0,0.0
15863,1142,6979,1411,6.0,36.0,1500.0,0.0
15864,1206,6989,1411,30.0,180.0,7500.0,0.0
15865,1366,5918,1411,1.0,6.0,250.0,0.0
15866,1418,6936,1411,1.0,6.0,250.0,0.0
15867,1418,6937,1411,1.0,6.0,250.0,0.0
15868,2086,6935,1411,31.0,186.0,7750.0,0.0
15869,2170,5912,1411,3.0,18.0,750.0,0.0
15870,519,8000,1650,3.0,18.0,750.0,0.0
15871,559,6442,1650,5.0,30.0,1250.0,0.0
15872,563,7058,1650,9.0,54.0,2250.0,0.0
15873,563,7059,1650,9.0,54.0,2250.0,0.0
15874,569,6973,1650,1.0,6.0,250.0,0.0
15875,666,6952,1650,2.0,12.0,500.0,0.0
15876,771,6431,1650,5.0,30.0,1250.0,0.0
15877,837,7034,1650,1.0,6.0,250.0,0.0
15878,837,7035,1650,1.0,6.0,250.0,0.0
15879,840,6711,1650,1.0,6.0,250.0,0.0
15880,1148,6446,1650,1.0,6.0,250.0,0.0
15881,1331,2467,1650,15.0,300.0,1565.9999999999998,0.0
15882,1331,2468,1650,15.0,300.0,6954.0,0.0
15883,1331,6421,1650,15.0,90.0,3750.0,0.0
15884,1331,6422,1650,15.0,90.0,3750.0,0.0
15885,1418,6936,1650,2.0,12.0,500.0,0.0
15886,1418,6937,1650,2.0,12.0,500.0,0.0
15887,1742,6861,1650,2.0,12.0,500.0,0.0
15888,1742,6862,1650,2.0,12.0,500.0,0.0
15889,1933,7049,1650,6.0,36.0,1500.0,0.0
15890,1951,6246,1650,2.0,12.0,500.0,0.0
15891,519,7999,1125,9.0,54.0,2250.0,0.0
15892,519,8111,1125,1.0,6.0,250.0,0.0
15893,666,6952,1125,1.0,6.0,250.0,0.0
15894,845,6670,1125,24.0,144.0,6000.0,0.0
15895,519,6144,2137,1.0,6.0,250.0,0.0
15896,1193,6293,2137,1.0,6.0,250.0,0.0
15897,1220,6146,2137,1.0,6.0,250.0,0.04424778761061947
15898,1220,6166,2137,2.0,12.0,500.0,0.08849557522123894
15899,1220,7618,2137,2.0,12.0,500.0,0.08849557522123894
15900,1220,7868,2137,4.0,24.0,1000.0,0.17699115044247787
