id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles
10506,666,1594,3.0,18.0,750.0,0.0,1
10507,666,1595,1.0,6.0,250.0,0.0,1
10508,666,1597,21.0,126.0,5250.0,0.0,3
10509,666,1602,29.0,174.0,7250.0,0.0,1
10510,666,1609,16.0,96.0,4000.0,0.0,1
10511,666,1614,28.0,168.0,7000.0,0.0,1
10512,666,1615,1.0,6.0,250.0,0.0,1
10513,666,1620,4.0,24.0,1000.0,0.0,1
10514,666,1626,4.0,24.0,1000.0,0.0,1
10515,666,1628,8.0,48.0,2000.0,0.0,3
10516,666,1631,5.0,30.0,1250.0,0.0,1
10517,666,1634,2.0,12.0,500.0,0.0,2
10518,666,1650,2.0,12.0,500.0,0.0,1
10519,666,1654,1.0,6.0,250.0,0.0,1
10520,666,1655,2.0,12.0,500.0,0.0,1
10521,666,1659,45.0,270.0,11250.0,0.0,2
10522,666,1664,35.0,210.0,8750.0,0.0,2
10523,666,1673,1.0,6.0,250.0,0.0,1
10524,666,1676,2.0,12.0,500.0,0.0,1
10525,666,1681,5.0,30.0,1250.0,0.0,2
10526,666,1694,4.0,24.0,1000.0,0.0,1
10527,666,1703,2.0,12.0,500.0,0.0,2
10528,666,1707,8.0,48.0,2000.0,0.0,1
10529,666,1710,2.0,12.0,500.0,0.0,2
10530,666,1712,16.0,96.0,4000.0,0.0,1
10531,666,1718,1.0,6.0,250.0,0.0,1
10532,666,1720,11.0,66.0,2750.0,0.0,2
10533,666,1722,2.0,12.0,500.0,0.0,1
10534,666,1733,33.0,198.0,8250.0,0.0,1
10535,666,1734,13.0,78.0,3250.0,0.0,2
10536,666,1743,1.0,6.0,250.0,0.0,1
10537,666,1745,6.0,36.0,1500.0,0.0,1
10538,666,1751,31.0,186.0,7750.0,0.0,1
10539,666,1752,8.0,48.0,2000.0,0.0,1
10540,666,1758,33.0,198.0,8250.0,0.0,1
10541,666,1759,13.0,78.0,3250.0,0.0,1
10542,666,1771,11.0,66.0,2750.0,0.0,1
10543,666,1787,2.0,12.0,500.0,0.0,2
10544,666,1789,5.0,30.0,1250.0,0.0,1
10545,666,1794,10.0,60.0,2500.0,0.0,1
10546,666,1796,8.0,48.0,2000.0,0.0,1
10547,666,1797,1.0,6.0,250.0,0.0,1
10548,666,1803,26.0,156.0,6500.0,0.0,1
10549,666,1804,1.0,6.0,250.0,0.0,1
10550,666,1807,13.0,78.0,3250.0,0.0,2
10551,666,1810,7.0,42.0,1750.0,0.0,1
10552,666,1811,11.0,66.0,2750.0,0.0,2
10553,666,1813,1.0,6.0,250.0,0.0,1
10554,666,1822,1.0,6.0,250.0,0.0,1
10555,666,1827,2.0,12.0,500.0,0.0,1
10556,666,1828,4.0,24.0,1000.0,0.0,1
10557,666,1843,4.0,24.0,1000.0,0.0,4
10558,666,1846,14.0,84.0,3500.0,0.0,1
10559,666,1853,14.0,84.0,3500.0,0.0,1
10560,666,1860,1.0,6.0,250.0,0.0,1
10561,666,1863,38.0,228.0,9500.0,0.0,1
10562,666,1864,1.0,6.0,250.0,0.0,1
10563,666,1865,10.0,60.0,2500.0,0.0,1
10564,666,1874,4.0,24.0,1000.0,0.0,1
10565,666,1875,29.0,174.0,7250.0,0.0,1
10566,666,1880,1.0,6.0,250.0,0.0,1
10567,666,1881,1.0,6.0,250.0,0.0,1
10568,666,1883,2.0,12.0,500.0,0.0,2
10569,666,1887,2.0,12.0,500.0,0.0,1
10570,666,1888,21.0,126.0,5250.0,0.0,1
10571,666,1893,1.0,6.0,250.0,0.0,1
10572,666,1895,4.0,24.0,1000.0,0.0,1
10573,666,1900,8.0,48.0,2000.0,0.0,1
10574,666,1901,3.0,18.0,750.0,0.0,1
10575,666,1906,10.0,60.0,2500.0,0.0,1
10576,666,1907,1.0,6.0,250.0,0.0,1
10577,666,1913,1.0,6.0,250.0,0.0,1
10578,666,1914,3.0,18.0,750.0,0.0,3
10579,666,1917,2.0,12.0,500.0,0.0,1
10580,666,1923,2.0,12.0,500.0,0.0,1
10581,666,1930,1.0,6.0,250.0,0.0,1
10582,666,1932,5.0,30.0,1250.0,0.0,1
10583,666,1933,2.0,12.0,500.0,0.0,1
10584,666,1938,19.0,114.0,4750.0,0.0,2
10585,666,1942,1.0,6.0,250.0,0.0,1
10586,666,1953,3.0,18.0,750.0,0.0,1
10587,666,1961,2.0,12.0,500.0,0.0,1
10588,666,1965,24.0,144.0,6000.0,0.0,1
10589,666,1967,2.0,12.0,500.0,0.0,1
10590,666,1971,7.0,42.0,1750.0,0.0,1
10591,666,1972,2.0,12.0,500.0,0.0,2
10592,666,1978,4.0,24.0,1000.0,0.0,1
10593,666,1980,1.0,6.0,250.0,0.0,1
10594,666,1984,1.0,6.0,250.0,0.0,1
10595,666,1992,18.0,108.0,4500.0,0.0,1
10596,666,1994,40.0,240.0,10000.0,0.0,2
10597,666,1995,1.0,6.0,250.0,0.0,1
10598,666,1996,2.0,12.0,500.0,0.0,2
10599,666,1999,1.0,6.0,250.0,0.0,1
10600,666,2000,7.0,42.0,1750.0,0.0,1
10601,666,2007,2.0,12.0,500.0,0.0,1
10602,666,2011,6.0,36.0,1500.0,0.0,1
10603,666,2013,1.0,6.0,250.0,0.0,1
10604,666,2018,5.0,30.0,1250.0,0.0,1
10605,666,2030,12.0,72.0,3000.0,0.0,1
10606,666,2031,7.0,42.0,1750.0,0.0,1
10607,666,2042,2.0,12.0,500.0,0.0,1
10608,666,2048,10.0,60.0,2500.0,0.0,1
10609,666,2056,2.0,12.0,500.0,0.0,2
10610,666,2057,3.0,18.0,750.0,0.0,2
10611,666,2064,4.0,24.0,1000.0,0.0,1
10612,666,2066,11.0,66.0,2750.0,0.0,4
10613,666,2071,16.0,96.0,4000.0,0.0,1
10614,666,2073,6.0,36.0,1500.0,0.0,1
10615,666,2074,2.0,12.0,500.0,0.0,1
10616,666,2080,26.0,156.0,6500.0,0.0,1
10617,666,2083,1.0,6.0,250.0,0.0,1
10618,666,2088,22.0,132.0,5500.0,0.0,1
10619,666,2092,1.0,6.0,250.0,0.0,1
10620,666,2093,2.0,12.0,500.0,0.0,1
10621,666,2104,6.0,36.0,1500.0,0.0,2
10622,666,2106,3.0,18.0,750.0,0.0,1
10623,666,2109,1.0,6.0,250.0,0.0,1
10624,666,2117,2.0,12.0,500.0,0.0,1
10625,666,2118,10.0,60.0,2500.0,0.0,1
10626,666,2120,8.0,48.0,2000.0,0.0,1
10627,666,2121,2.0,12.0,500.0,0.0,1
10628,666,2126,35.0,210.0,8750.0,0.0,1
10629,666,2135,1.0,6.0,250.0,0.0,1
10630,666,2138,5.0,30.0,1250.0,0.0,1
10631,666,2139,5.0,30.0,1250.0,0.0,3
10632,666,2140,1.0,6.0,250.0,0.0,1
10633,672,941,2.0,12.0,500.0,0.0,2
10634,675,47,1.0,6.0,250.0,0.0,1
10635,675,84,1.0,6.0,250.0,0.0,1
10636,675,420,1.0,6.0,250.0,0.0,1
10637,675,436,1.0,6.0,250.0,0.0,1
10638,675,469,1.0,6.0,250.0,0.0,1
10639,675,651,1.0,6.0,250.0,0.0,1
10640,675,721,1.0,6.0,250.0,0.0,1
10641,675,738,3.0,18.0,750.0,0.0,1
10642,675,769,2.0,12.0,500.0,0.0,1
10643,675,883,1.0,6.0,250.0,0.0,1
10644,675,896,1.0,6.0,250.0,0.0,1
10645,675,988,3.0,18.0,750.0,0.0,2
10646,675,1045,2.0,12.0,500.0,0.0,1
10647,675,1230,2.0,12.0,500.0,0.0,1
10648,675,1291,1.0,6.0,250.0,0.0,1
10649,675,1369,25.0,150.0,6250.0,0.0,1
10650,675,1420,1.0,6.0,250.0,0.0,1
10651,675,1440,1.0,6.0,250.0,0.0,1
10652,675,1467,1.0,6.0,250.0,0.0,1
10653,675,1491,1.0,6.0,250.0,0.0,1
10654,675,1498,2.0,12.0,500.0,0.0,2
10655,675,1520,1.0,6.0,250.0,0.0,1
10656,675,1527,2.0,12.0,500.0,0.0,2
10657,675,1577,6.0,36.0,1500.0,0.0,1
10658,675,1794,3.0,18.0,750.0,0.0,1
10659,675,1861,1.0,6.0,250.0,0.0,1
10660,675,1865,1.0,6.0,250.0,0.0,1
10661,675,1909,1.0,6.0,250.0,0.0,1
10662,675,1949,1.0,6.0,250.0,0.0,1
10663,675,1967,1.0,6.0,250.0,0.0,1
10664,675,2112,7.0,42.0,1750.0,0.0,1
10665,678,194,2.0,12.0,500.0,0.0,1
10666,678,248,3.0,18.0,750.0,0.0,1
10667,678,288,3.0,18.0,750.0,0.0,1
10668,678,296,1.0,6.0,250.0,0.0,1
10669,678,334,1.0,6.0,250.0,0.0,1
10670,678,335,43.0,258.0,10750.0,0.0,1
10671,678,391,9.0,54.0,2250.0,0.0,1
10672,678,510,1.0,6.0,250.0,0.0,1
10673,678,580,1.0,6.0,250.0,0.0,1
10674,678,636,9.0,54.0,2250.0,0.0,1
10675,678,707,2.0,12.0,500.0,0.0,1
10676,678,781,5.0,30.0,1250.0,0.0,1
10677,678,810,1.0,6.0,250.0,0.0,1
10678,678,840,13.0,78.0,3250.0,0.0,1
10679,678,860,4.0,24.0,1000.0,0.0,2
10680,678,865,2.0,12.0,500.0,0.0,1
10681,678,975,1.0,6.0,250.0,0.0,1
10682,678,1091,1.0,6.0,250.0,0.0,1
10683,678,1227,1.0,6.0,250.0,0.0,1
10684,678,1279,6.0,36.0,1500.0,0.0,1
10685,678,1286,3.0,18.0,750.0,0.0,1
10686,678,1432,1.0,6.0,250.0,0.0,1
10687,678,1489,5.0,30.0,1250.0,0.0,1
10688,678,1552,1.0,6.0,250.0,0.0,1
10689,678,1593,1.0,6.0,250.0,0.0,1
10690,678,1627,11.0,66.0,2750.0,0.0,1
10691,678,1656,1.0,6.0,250.0,0.0,1
10692,678,1746,2.0,12.0,500.0,0.0,1
10693,678,1771,4.0,24.0,1000.0,0.0,1
10694,678,1995,23.0,138.0,5750.0,0.0,1
10695,678,2056,1.0,6.0,250.0,0.0,1
10696,685,714,3.0,18.0,750.0,0.0,1
10697,685,1134,4.0,24.0,1000.0,0.0,1
10698,685,1634,2.0,12.0,500.0,0.0,1
10699,687,113,11.0,66.0,2750.0,0.0,1
10700,687,199,11.0,66.0,2750.0,0.0,1
10701,687,271,10.0,60.0,2500.0,0.0,1
10702,687,346,9.0,54.0,2250.0,0.0,1
10703,687,395,1.0,6.0,250.0,0.0,1
10704,687,459,1.0,6.0,250.0,0.0,1
10705,687,471,3.0,18.0,750.0,0.0,1
10706,687,539,7.0,42.0,1750.0,0.0,1
10707,687,766,13.0,78.0,3250.0,0.0,1
10708,687,838,14.0,84.0,3500.0,0.0,1
10709,687,968,9.0,54.0,2250.0,0.0,1
10710,687,1182,10.0,60.0,2500.0,0.0,1
10711,687,1252,10.0,60.0,2500.0,0.0,1
10712,687,1325,7.0,42.0,1750.0,0.0,1
10713,687,1385,7.0,42.0,1750.0,0.0,1
10714,687,1531,8.0,48.0,2000.0,0.0,1
10715,687,1670,10.0,60.0,2500.0,0.0,1
10716,687,1675,2.0,12.0,500.0,0.0,1
10717,687,1681,14.0,84.0,3500.0,0.0,1
10718,687,1733,7.0,42.0,1750.0,0.0,1
10719,687,1751,10.0,60.0,2500.0,0.0,1
10720,687,1952,5.0,30.0,1250.0,0.0,1
10721,687,2018,7.0,42.0,1750.0,0.0,1
10722,687,2030,1.0,6.0,250.0,0.0,1
10723,687,2073,10.0,60.0,2500.0,0.0,1
10724,687,2080,7.0,42.0,1750.0,0.0,1
10725,687,2132,14.0,84.0,3500.0,0.0,1
10726,689,1577,1.0,6.0,250.0,0.0,1
10727,691,508,1.0,6.0,250.0,0.0,1
10728,691,568,45.0,270.0,11250.0,0.0,1
10729,691,643,1.0,6.0,250.0,0.0,1
10730,691,1127,44.0,264.0,11000.0,0.0,1
10731,691,1196,1.0,6.0,250.0,0.0,1
10732,691,1203,13.0,78.0,3250.0,0.0,1
10733,691,1627,47.0,282.0,11750.0,0.0,1
10734,694,553,15.0,90.0,3750.0,0.0,1
10735,694,599,1.0,6.0,250.0,0.0,1
10736,694,623,53.0,318.0,13250.0,0.0,1
10737,694,695,90.0,540.0,22500.0,0.0,1
10738,694,767,24.0,144.0,6000.0,0.0,1
10739,694,839,5.0,30.0,1250.0,0.0,1
10740,694,845,4.0,24.0,1000.0,0.0,1
10741,694,1085,4.0,24.0,1000.0,0.0,1
10742,694,1114,1.0,6.0,250.0,0.0,1
10743,694,1326,4.0,24.0,1000.0,0.0,1
10744,694,1681,18.0,108.0,4500.0,0.0,1
10745,694,1682,4.0,24.0,1000.0,0.0,1
10746,694,1751,10.0,60.0,2500.0,0.0,1
10747,694,1965,3.0,18.0,750.0,0.0,1
10748,694,2138,4.0,24.0,1000.0,0.0,1
10749,699,29,2.0,12.0,500.0,0.0,1
10750,699,76,1.0,6.0,250.0,0.0,1
10751,699,423,9.0,54.0,2250.0,0.0,1
10752,699,1338,1.0,6.0,250.0,0.0,1
10753,699,1471,3.0,18.0,750.0,0.0,2
10754,699,1694,23.0,138.0,5750.0,0.0,1
10755,699,1764,18.0,108.0,4500.0,0.0,1
10756,699,1834,10.0,60.0,2500.0,0.0,1
10757,699,2093,4.0,24.0,1000.0,0.0,1
10758,709,20,1.0,6.0,250.0,0.0,1
10759,709,142,1.0,6.0,250.0,0.0,1
10760,709,192,27.0,162.0,6750.0,0.0,1
10761,709,215,1.0,6.0,250.0,0.0,1
10762,709,225,1.0,6.0,250.0,0.0,1
10763,709,226,3.0,18.0,750.0,0.0,2
10764,709,290,2.0,12.0,500.0,0.0,1
10765,709,309,1.0,6.0,250.0,0.0,1
10766,709,340,41.0,246.0,10250.0,0.0,1
10767,709,346,1.0,6.0,250.0,0.0,1
10768,709,406,1.0,6.0,250.0,0.0,1
10769,709,440,1.0,6.0,250.0,0.0,1
10770,709,442,3.0,18.0,750.0,0.0,1
10771,709,448,1.0,6.0,250.0,0.0,1
10772,709,472,1.0,6.0,250.0,0.0,1
10773,709,491,1.0,6.0,250.0,0.0,1
10774,709,502,1.0,6.0,250.0,0.0,1
10775,709,514,1.0,6.0,250.0,0.0,1
10776,709,524,1.0,6.0,250.0,0.0,1
10777,709,531,1.0,6.0,250.0,0.0,1
10778,709,533,3.0,18.0,750.0,0.0,1
10779,709,540,1.0,6.0,250.0,0.0,1
10780,709,622,2.0,12.0,500.0,0.0,1
10781,709,651,2.0,12.0,500.0,0.0,2
10782,709,709,1.0,6.0,250.0,0.0,1
10783,709,711,1.0,6.0,250.0,0.0,1
10784,709,712,1.0,6.0,250.0,0.0,1
10785,709,740,1.0,6.0,250.0,0.0,1
10786,709,750,1.0,6.0,250.0,0.0,1
10787,709,760,34.0,204.0,8500.0,0.0,1
10788,709,879,1.0,6.0,250.0,0.0,1
10789,709,904,1.0,6.0,250.0,0.0,1
10790,709,925,5.0,30.0,1250.0,0.0,1
10791,709,926,1.0,6.0,250.0,0.0,1
10792,709,933,2.0,12.0,500.0,0.0,2
10793,709,949,1.0,6.0,250.0,0.0,1
10794,709,954,1.0,6.0,250.0,0.0,1
10795,709,985,1.0,6.0,250.0,0.0,1
10796,709,1122,1.0,6.0,250.0,0.0,1
10797,709,1134,3.0,18.0,750.0,0.0,2
10798,709,1157,1.0,6.0,250.0,0.0,1
10799,709,1161,5.0,30.0,1250.0,0.0,3
10800,709,1176,10.0,60.0,2500.0,0.0,1
10801,709,1227,1.0,6.0,250.0,0.0,1
10802,709,1319,1.0,6.0,250.0,0.0,1
10803,709,1359,1.0,6.0,250.0,0.0,1
10804,709,1392,17.0,102.0,4250.0,0.0,1
10805,709,1420,3.0,18.0,750.0,0.0,2
10806,709,1426,4.0,24.0,1000.0,0.0,4
10807,709,1439,2.0,12.0,500.0,0.0,1
10808,709,1508,1.0,6.0,250.0,0.0,1
10809,709,1540,1.0,6.0,250.0,0.0,1
10810,709,1597,1.0,6.0,250.0,0.0,1
10811,709,1620,2.0,12.0,500.0,0.0,1
10812,709,1634,5.0,30.0,1250.0,0.0,2
10813,709,1675,1.0,6.0,250.0,0.0,1
10814,709,1740,22.0,132.0,5500.0,0.0,2
10815,709,1871,1.0,6.0,250.0,0.0,1
10816,709,1880,1.0,6.0,250.0,0.0,1
10817,709,1887,1.0,6.0,250.0,0.0,1
10818,709,1914,1.0,6.0,250.0,0.0,1
10819,709,1933,5.0,30.0,1250.0,0.0,1
10820,709,2045,1.0,6.0,250.0,0.0,1
10821,709,2048,1.0,6.0,250.0,0.0,1
10822,709,2092,1.0,6.0,250.0,0.0,1
10823,738,39,12.0,72.0,3000.0,0.0,2
10824,738,40,6.0,36.0,1500.0,0.0,1
10825,738,60,5.0,30.0,1250.0,0.0,1
10826,738,95,4.0,24.0,1000.0,0.0,1
10827,738,123,4.0,24.0,1000.0,0.0,1
10828,738,141,10.0,60.0,2500.0,0.0,2
10829,738,160,6.0,36.0,1500.0,0.0,1
10830,738,175,9.0,54.0,2250.0,0.0,1
10831,738,194,23.0,138.0,5750.0,0.0,1
10832,738,226,1.0,6.0,250.0,0.0,1
10833,738,227,15.0,90.0,3750.0,0.0,2
10834,738,267,1.0,6.0,250.0,0.0,1
10835,738,280,15.0,90.0,3750.0,0.0,1
10836,738,300,6.0,36.0,1500.0,0.0,1
10837,738,354,1.0,6.0,250.0,0.0,1
10838,738,392,1.0,6.0,250.0,0.0,1
10839,738,404,2.0,12.0,500.0,0.0,2
10840,738,452,4.0,24.0,1000.0,0.0,2
10841,738,487,7.0,42.0,1750.0,0.0,1
10842,738,500,1.0,6.0,250.0,0.0,1
10843,738,549,7.0,42.0,1750.0,0.0,1
10844,738,554,25.0,150.0,6250.0,0.0,1
10845,738,580,1.0,6.0,250.0,0.0,1
10846,738,597,9.0,54.0,2250.0,0.0,1
10847,738,608,1.0,6.0,250.0,0.0,1
10848,738,655,14.0,84.0,3500.0,0.0,1
10849,738,656,7.0,42.0,1750.0,0.0,1
10850,738,690,21.0,126.0,5250.0,0.0,3
10851,738,768,1.0,6.0,250.0,0.0,1
10852,738,811,6.0,36.0,1500.0,0.0,2
10853,738,828,6.0,36.0,1500.0,0.0,1
10854,738,834,6.0,36.0,1500.0,0.0,2
10855,738,847,1.0,6.0,250.0,0.0,1
10856,738,859,9.0,54.0,2250.0,0.0,1
10857,738,873,1.0,6.0,250.0,0.0,1
10858,738,944,3.0,18.0,750.0,0.0,1
10859,738,945,3.0,18.0,750.0,0.0,1
10860,738,954,4.0,24.0,1000.0,0.0,1
10861,738,993,2.0,12.0,500.0,0.0,2
10862,738,1039,3.0,18.0,750.0,0.0,1
10863,738,1044,1.0,6.0,250.0,0.0,1
10864,738,1092,5.0,30.0,1250.0,0.0,1
10865,738,1179,1.0,6.0,250.0,0.0,1
10866,738,1195,11.0,66.0,2750.0,0.0,1
10867,738,1209,4.0,24.0,1000.0,0.0,1
10868,738,1210,16.0,96.0,4000.0,0.0,2
10869,738,1237,10.0,60.0,2500.0,0.0,1
10870,738,1248,1.0,6.0,250.0,0.0,1
10871,738,1279,11.0,66.0,2750.0,0.0,1
10872,738,1299,1.0,6.0,250.0,0.0,1
10873,738,1300,11.0,66.0,2750.0,0.0,2
10874,738,1328,1.0,6.0,250.0,0.0,1
10875,738,1380,9.0,54.0,2250.0,0.0,1
10876,738,1432,2.0,12.0,500.0,0.0,1
10877,738,1489,11.0,66.0,2750.0,0.0,1
10878,738,1490,1.0,6.0,250.0,0.0,1
10879,738,1496,3.0,18.0,750.0,0.0,1
10880,738,1540,1.0,6.0,250.0,0.0,1
10881,738,1541,13.0,78.0,3250.0,0.0,1
10882,738,1546,5.0,30.0,1250.0,0.0,1
10883,738,1576,5.0,30.0,1250.0,0.0,1
10884,738,1603,14.0,84.0,3500.0,0.0,1
10885,738,1616,2.0,12.0,500.0,0.0,1
10886,738,1617,1.0,6.0,250.0,0.0,1
10887,738,1646,7.0,42.0,1750.0,0.0,2
10888,738,1647,12.0,72.0,3000.0,0.0,1
10889,738,1684,1.0,6.0,250.0,0.0,1
10890,738,1701,1.0,6.0,250.0,0.0,1
10891,738,1759,3.0,18.0,750.0,0.0,1
10892,738,1760,14.0,84.0,3500.0,0.0,1
10893,738,1771,1.0,6.0,250.0,0.0,1
10894,738,1790,7.0,42.0,1750.0,0.0,1
10895,738,1794,6.0,36.0,1500.0,0.0,1
10896,738,1824,1.0,6.0,250.0,0.0,1
10897,738,1825,1.0,6.0,250.0,0.0,1
10898,738,1861,8.0,48.0,2000.0,0.0,1
10899,738,1913,15.0,90.0,3750.0,0.0,1
10900,738,1918,1.0,6.0,250.0,0.0,1
10901,738,1930,19.0,114.0,4750.0,0.0,2
10902,738,1931,10.0,60.0,2500.0,0.0,1
10903,738,1948,5.0,30.0,1250.0,0.0,1
10904,738,1949,9.0,54.0,2250.0,0.0,1
10905,738,1960,1.0,6.0,250.0,0.0,1
10906,738,1966,10.0,60.0,2500.0,0.0,1
10907,738,1973,1.0,6.0,250.0,0.0,1
10908,738,1991,3.0,18.0,750.0,0.0,2
10909,738,1992,1.0,6.0,250.0,0.0,1
10910,738,1995,1.0,6.0,250.0,0.0,1
10911,738,1996,15.0,90.0,3750.0,0.0,2
10912,738,2007,2.0,12.0,500.0,0.0,1
10913,738,2013,22.0,132.0,5500.0,0.0,2
10914,738,2026,16.0,96.0,4000.0,0.0,2
10915,738,2031,2.0,12.0,500.0,0.0,1
10916,738,2101,6.0,36.0,1500.0,0.0,1
10917,738,2110,2.0,12.0,500.0,0.0,1
10918,738,2117,21.0,126.0,5250.0,0.0,1
10919,738,2118,13.0,78.0,3250.0,0.0,1
10920,738,2122,8.0,48.0,2000.0,0.0,1
10921,738,2123,8.0,48.0,2000.0,0.0,1
10922,742,176,5.0,30.0,1250.0,0.0,2
10923,742,888,11.0,66.0,2750.0,0.0,2
10924,742,1157,2.0,12.0,500.0,0.0,1
10925,742,1161,1.0,6.0,250.0,0.0,1
10926,742,1307,5.0,30.0,1250.0,0.0,1
10927,742,1382,1.0,6.0,250.0,0.0,1
10928,742,1807,1.0,6.0,250.0,0.0,1
10929,744,57,14.0,84.0,3500.0,0.0,2
10930,744,58,34.0,204.0,8500.0,0.0,4
10931,744,192,18.0,108.0,4500.0,0.0,2
10932,744,252,30.0,180.0,7500.0,0.0,2
10933,744,288,12.0,72.0,3000.0,0.0,2
10934,744,314,64.0,384.0,16000.0,0.0,2
10935,744,377,28.0,168.0,7000.0,0.0,2
10936,744,396,2.0,12.0,500.0,0.0,2
10937,744,553,42.0,252.0,10500.0,0.0,2
10938,744,618,44.0,264.0,11000.0,0.0,2
10939,744,670,12.0,72.0,3000.0,0.0,2
10940,744,689,100.0,600.0,25000.0,0.0,4
10941,744,747,2.0,12.0,500.0,0.0,2
10942,744,792,2.0,12.0,500.0,0.0,2
10943,744,804,26.0,156.0,6500.0,0.0,2
10944,744,845,10.0,60.0,2500.0,0.0,2
10945,744,852,16.0,96.0,4000.0,0.0,2
10946,744,881,22.0,132.0,5500.0,0.0,2
10947,744,897,36.0,216.0,9000.0,0.0,2
10948,744,968,4.0,24.0,1000.0,0.0,2
10949,744,985,20.0,120.0,5000.0,0.0,2
10950,744,1030,34.0,204.0,8500.0,0.0,2
10951,744,1044,4.0,24.0,1000.0,0.0,2
10952,744,1074,54.0,324.0,13500.0,0.0,2
10953,744,1093,34.0,204.0,8500.0,0.0,2
10954,744,1100,22.0,132.0,5500.0,0.0,2
10955,744,1139,94.0,564.0,23500.0,0.0,2
10956,744,1177,54.0,324.0,13500.0,0.0,2
10957,744,1182,4.0,24.0,1000.0,0.0,2
10958,744,1241,58.0,348.0,14500.0,0.0,2
10959,744,1246,32.0,192.0,8000.0,0.0,2
10960,744,1252,4.0,24.0,1000.0,0.0,2
10961,744,1298,4.0,24.0,1000.0,0.0,4
10962,744,1464,30.0,180.0,7500.0,0.0,2
10963,744,1477,18.0,108.0,4500.0,0.0,2
10964,744,1550,2.0,12.0,500.0,0.0,2
10965,744,1594,36.0,216.0,9000.0,0.0,2
10966,744,1609,18.0,108.0,4500.0,0.0,2
10967,744,1655,12.0,72.0,3000.0,0.0,2
10968,744,1677,22.0,132.0,5500.0,0.0,2
10969,744,1690,2.0,12.0,500.0,0.0,2
10970,744,1720,4.0,24.0,1000.0,0.0,4
10971,744,1725,60.0,360.0,15000.0,0.0,4
10972,744,1728,14.0,84.0,3500.0,0.0,2
10973,744,1733,2.0,12.0,500.0,0.0,2
10974,744,1781,6.0,36.0,1500.0,0.0,2
10975,744,1787,36.0,216.0,9000.0,0.0,2
10976,744,1790,2.0,12.0,500.0,0.0,2
10977,744,1797,52.0,312.0,13000.0,0.0,2
10978,744,1804,90.0,540.0,22500.0,0.0,4
10979,744,1912,62.0,372.0,15500.0,0.0,2
10980,744,1933,22.0,132.0,5500.0,0.0,2
10981,744,1938,32.0,192.0,8000.0,0.0,2
10982,744,1952,20.0,120.0,5000.0,0.0,2
10983,744,1965,2.0,12.0,500.0,0.0,2
10984,744,1972,26.0,156.0,6500.0,0.0,2
10985,744,1983,26.0,156.0,6500.0,0.0,2
10986,744,1994,16.0,96.0,4000.0,0.0,2
10987,744,2018,30.0,180.0,7500.0,0.0,2
10988,744,2030,14.0,84.0,3500.0,0.0,2
10989,744,2031,18.0,108.0,4500.0,0.0,2
10990,744,2037,54.0,324.0,13500.0,0.0,2
10991,744,2080,4.0,24.0,1000.0,0.0,2
10992,744,2088,4.0,24.0,1000.0,0.0,2
10993,744,2132,44.0,264.0,11000.0,0.0,2
10994,771,3,1.0,6.0,250.0,0.0,1
10995,771,4,4.0,24.0,1000.0,0.0,1
10996,771,17,16.0,96.0,4000.0,0.0,1
10997,771,20,4.0,24.0,1000.0,0.0,2
10998,771,26,3.0,18.0,750.0,0.0,2
10999,771,35,1.0,6.0,250.0,0.0,1
11000,771,36,21.0,602.0,5600.488888888886,0.0,3
11001,771,44,1.0,6.0,250.0,0.0,1
11002,771,47,3.0,18.0,750.0,0.0,1
11003,771,57,1.0,6.0,250.0,0.0,1
11004,771,58,18.0,108.0,4500.0,0.0,1
11005,771,75,5.0,30.0,1250.0,0.0,1
11006,771,77,1.0,6.0,250.0,0.0,1
11007,771,83,3.0,18.0,750.0,0.0,2
11008,771,84,33.0,198.0,8250.0,0.0,1
11009,771,89,1.0,6.0,250.0,0.0,1
11010,771,105,3.0,18.0,750.0,0.0,1
11011,771,117,4.0,24.0,1000.0,0.0,1
11012,771,123,9.0,54.0,2250.0,0.0,2
11013,771,126,1.0,6.0,250.0,0.0,1
11014,771,127,8.0,48.0,2000.0,0.0,1
11015,771,140,11.0,134.0,2800.069841269841,0.0,4
11016,771,141,3.0,18.0,750.0,0.0,2
11017,771,142,1.0,6.0,250.0,0.0,1
11018,771,145,2.0,12.0,500.0,0.0,1
11019,771,160,1.0,6.0,250.0,0.0,1
11020,771,161,3.0,18.0,750.0,0.0,3
11021,771,165,3.0,18.0,750.0,0.0,1
11022,771,173,15.0,90.0,3750.0,0.0,3
11023,771,174,11.0,66.0,2750.0,0.0,1
11024,771,176,4.0,24.0,1000.0,0.0,1
11025,771,180,6.0,36.0,1500.0,0.0,2
11026,771,189,1.0,6.0,250.0,0.0,1
11027,771,190,8.0,48.0,2000.0,0.0,2
11028,771,193,34.0,204.0,8500.0,0.0,1
11029,771,194,18.0,516.0,4800.419047619045,0.0,3
11030,771,199,1.0,6.0,250.0,0.0,1
11031,771,213,21.0,194.0,5300.069841269841,0.0,4
11032,771,214,26.0,156.0,6500.0,0.0,2
11033,771,219,3.0,18.0,750.0,0.0,2
11034,771,225,7.0,42.0,1750.0,0.0,1
11035,771,227,3.0,86.0,800.0698412698409,0.0,3
11036,771,237,10.0,60.0,2500.0,0.0,1
11037,771,239,27.0,162.0,6750.0,0.0,1
