id_perfil,familia,sector,perfil,modalidad,carga_horaria,costo
1663,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,control de calidad de materia prima para producción de alimentos,desconocida,6,250.0
1664,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1665,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1666,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,operaciones del procesamiento de productos lácteos,desconocida,6,250.0
1667,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1668,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1669,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,supervisión en procesamiento de productos derivados de cacao,desconocida,6,250.0
1670,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1671,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1672,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,supervisión en procesamiento de productos derivados de cacao,desconocida,6,250.0
1673,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,conservería,desconocida,6,250.0
1674,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,operaciones de máquina de empaque y sellado de pescado y mariscos,desconocida,6,250.0
1675,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1676,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,control de calidad de materia prima para producción de alimentos,desconocida,6,250.0
1677,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,conservería,desconocida,6,250.0
1678,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1679,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,operaciones del procesamiento de productos lácteos,desconocida,6,250.0
1680,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1681,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1682,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,operaciones del procesamiento de productos lácteos,desconocida,6,250.0
1683,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1684,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,supervisión en procesamiento de productos derivados de cacao,desconocida,6,250.0
1685,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1686,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,supervisión en procesamiento de productos derivados de cacao,desconocida,6,250.0
1687,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1688,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,operaciones del procesamiento de productos lácteos,desconocida,6,250.0
1689,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1690,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,industrialización de productos alimenticios,desconocida,6,250.0
1691,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,supervisión en procesamiento de productos derivados de cacao,desconocida,6,250.0
1692,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1693,transformación de alimentos (incluye agroindustria),elaboración de productos alimenticios,actividades de apoyo y control en la transformación de alimentos,desconocida,6,250.0
1694,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,"conducción de vehículos de 4 ruedas o mas, con capacidad de 26 asientos en adelante, diseñados para el transporte de pasajeros",desconocida,6,250.0
1695,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1696,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1697,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1698,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,estibaje,desconocida,6,250.0
1699,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,estibaje,desconocida,6,250.0
1700,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1701,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1702,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,estibaje,desconocida,6,250.0
1703,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,estibaje,desconocida,6,250.0
1704,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1705,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,estibaje,desconocida,6,250.0
1706,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,"conducción de vehículos de 4 ruedas o mas, con capacidad de 26 asientos en adelante, diseñados para el transporte de pasajeros",desconocida,6,250.0
1707,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,"conducción de vehículos de 4 ruedas o mas, con capacidad de 26 asientos en adelante, diseñados para el transporte de pasajeros",desconocida,6,250.0
1708,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,"conducción de vehículos de 4 ruedas o mas, con capacidad de 26 asientos en adelante, diseñados para el transporte de pasajeros",desconocida,6,250.0
1709,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1710,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1711,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1712,"transporte, almacenamiento y logística",almacenamiento y actividades de apoyo al transporte,estibaje portuario,desconocida,6,250.0
1713,"transporte, almacenamiento y logística",transporte por vía terrestre y por tuberías,conductor profesional de bus - nte inen 2 463: 2008,desconocida,6,250.0
1714,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1715,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1716,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1717,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1718,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,servicio personalizado de información turística - nte inen 2 433: 2008,desconocida,6,250.0
1719,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1720,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1721,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para supervisores y gerentes - nte inen 2 459: 2008,desconocida,6,250.0
1722,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1723,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1724,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1725,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1726,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1727,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1728,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1729,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1730,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1731,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1732,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1733,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1734,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1735,turismo y alimentación,servicio de alimento y bebida,ayudante de mesero - nte inen 2 454: 2008,desconocida,6,250.0
1736,turismo y alimentación,actividades de alojamiento,atención y traslado de huésped,desconocida,6,250.0
1737,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1738,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1739,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1740,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1741,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1742,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,servicio personalizado de información turística - nte inen 2 433: 2008,desconocida,6,250.0
1743,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1744,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1745,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1746,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1747,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1748,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1749,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1750,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1751,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1752,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1753,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1754,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1755,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1756,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1757,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1758,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1759,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1760,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1761,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1762,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1763,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1764,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1765,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1766,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1767,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1768,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1769,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1770,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1771,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1772,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1773,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1774,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1775,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1776,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1777,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1778,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1779,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1780,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1781,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1782,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1783,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1784,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1785,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1786,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1787,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1788,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para supervisores y gerentes - nte inen 2 459: 2008,desconocida,6,250.0
1789,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1790,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1791,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1792,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1793,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1794,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1795,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1796,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1797,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1798,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1799,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para supervisores y gerentes - nte inen 2 459: 2008,desconocida,6,250.0
1800,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1801,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1802,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1803,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1804,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1805,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1806,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1807,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1808,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1809,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1810,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1811,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1812,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1813,turismo y alimentación,servicio de alimento y bebida,ayudante de mesero - nte inen 2 454: 2008,desconocida,6,250.0
1814,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1815,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1816,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1817,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1818,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1819,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1820,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1821,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1822,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1823,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1824,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1825,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1826,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,servicio personalizado de información turística - nte inen 2 433: 2008,desconocida,6,250.0
1827,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1828,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1829,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1830,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1831,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1832,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1833,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1834,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1835,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1836,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1837,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1838,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1839,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1840,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1841,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1842,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1843,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1844,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1845,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para supervisores y gerentes - nte inen 2 459: 2008,desconocida,6,250.0
1846,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1847,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1848,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1849,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1850,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1851,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1852,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1853,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,servicio personalizado de información turística - nte inen 2 433: 2008,desconocida,6,250.0
1854,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,jefe de recepcion - nte inen 2 447: 2008,desconocida,6,250.0
1855,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1856,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1857,turismo y alimentación,servicio de alimento y bebida,ayudante de mesero - nte inen 2 454: 2008,desconocida,6,250.0
1858,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1859,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1860,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1861,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1862,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,servicio personalizado de información turística - nte inen 2 433: 2008,desconocida,6,250.0
1863,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1864,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1865,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1866,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1867,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1868,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1869,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1870,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1871,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1872,turismo y alimentación,servicio de alimento y bebida,ayudante de mesero - nte inen 2 454: 2008,desconocida,6,250.0
1873,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1874,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1875,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1876,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1877,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1878,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1879,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1880,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1881,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1882,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1883,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1884,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1885,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1886,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1887,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1888,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1889,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1890,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1891,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
